DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-12-22 00:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-12-22 00:15:00;1;1;1;0;0;6;3;0;0;1;0;0;1
2020-12-22 00:30:00;2;0;0;3;1;3;2;0;0;1;2;1;0
2020-12-22 00:45:00;2;0;1;1;1;4;4;0;0;0;0;0;1
2020-12-22 01:00:00;1;0;1;0;0;0;0;0;0;0;0;0;1
2020-12-22 01:15:00;2;1;0;0;0;5;2;0;0;0;0;0;0
2020-12-22 01:30:00;3;0;0;0;1;8;7;0;0;0;0;0;0
2020-12-22 01:45:00;1;0;0;0;0;2;1;0;0;0;1;0;0
2020-12-22 02:00:00;2;0;0;0;2;4;0;0;0;0;0;0;0
2020-12-22 02:15:00;4;0;0;0;0;7;5;1;0;0;1;0;0
2020-12-22 02:30:00;1;0;0;2;1;7;2;0;0;0;0;0;0
2020-12-22 02:45:00;2;0;0;0;0;5;5;0;0;0;0;0;0
2020-12-22 03:00:00;5;0;1;0;1;6;1;0;0;0;0;0;1
2020-12-22 03:15:00;3;1;0;1;1;9;7;0;0;1;1;0;0
2020-12-22 03:30:00;6;0;0;2;3;8;5;0;0;0;1;1;0
2020-12-22 03:45:00;4;0;0;1;1;6;5;2;1;1;1;0;0
2020-12-22 04:00:00;5;0;0;0;0;8;3;0;0;3;2;0;0
2020-12-22 04:15:00;2;0;0;2;1;5;7;1;1;0;0;0;0
2020-12-22 04:30:00;3;2;0;5;8;16;12;2;0;0;0;0;0
2020-12-22 04:45:00;9;2;0;2;9;21;19;7;2;3;2;0;0
2020-12-22 05:00:00;12;2;1;1;5;19;17;5;1;2;1;0;1
2020-12-22 05:15:00;12;5;3;10;12;31;31;15;4;1;3;0;3
2020-12-22 05:30:00;14;12;1;16;24;37;31;12;8;3;4;1;1
2020-12-22 05:45:00;20;13;5;13;25;34;31;17;8;6;4;1;5
2020-12-22 06:00:00;25;12;8;11;9;34;26;5;3;5;3;0;8
2020-12-22 06:15:00;24;20;2;26;27;44;28;7;6;5;6;1;2
2020-12-22 06:30:00;31;19;12;30;35;60;60;30;16;12;9;1;13
2020-12-22 06:45:00;39;25;12;39;30;72;90;52;40;27;10;0;11
2020-12-22 07:00:00;37;29;11;42;19;51;49;30;18;19;16;3;11
2020-12-22 07:15:00;37;31;5;34;26;67;71;32;25;21;22;5;5
2020-12-22 07:30:00;50;41;16;31;35;64;71;33;22;24;18;6;14
2020-12-22 07:45:00;49;37;19;44;39;81;92;40;26;31;18;6;15
2020-12-22 08:00:00;38;31;15;35;30;56;66;41;22;26;23;4;15
2020-12-22 08:15:00;47;30;18;48;30;53;63;37;22;19;20;4;18
2020-12-22 08:30:00;43;30;10;47;38;58;68;45;35;33;31;5;10
2020-12-22 08:45:00;46;35;20;51;31;73;69;40;26;38;37;14;17
2020-12-22 09:00:00;39;21;16;49;23;59;50;25;18;33;29;13;16
2020-12-22 09:15:00;57;55;18;38;28;74;91;41;19;41;38;12;17
2020-12-22 09:30:00;57;44;18;32;36;71;81;47;26;42;37;11;19
2020-12-22 09:45:00;47;27;13;61;47;76;90;53;32;45;35;9;12
2020-12-22 10:00:00;55;39;23;41;31;82;76;37;24;38;43;16;20
2020-12-22 10:15:00;56;37;22;41;35;73;77;43;29;40;34;12;22
2020-12-22 10:30:00;58;42;20;49;39;78;72;38;20;49;40;8;17
2020-12-22 10:45:00;57;34;24;49;45;91;94;53;31;52;41;15;21
2020-12-22 11:00:00;52;39;11;48;32;68;69;40;34;66;60;17;11
2020-12-22 11:15:00;72;30;19;63;32;93;87;45;30;62;54;16;19
2020-12-22 11:30:00;78;43;19;68;36;81;68;46;30;55;50;21;19
2020-12-22 11:45:00;67;52;28;57;44;77;75;49;30;55;60;23;27
2020-12-22 12:00:00;59;32;22;64;40;80;77;68;48;68;49;17;15
2020-12-22 12:15:00;69;35;28;54;33;74;57;45;25;62;63;28;26
2020-12-22 12:30:00;73;33;19;47;43;71;67;43;34;63;57;27;16
2020-12-22 12:45:00;61;41;13;43;30;63;70;44;27;63;51;18;16
2020-12-22 13:00:00;55;48;17;47;31;80;87;40;24;41;44;18;16
2020-12-22 13:15:00;55;38;27;66;38;73;78;44;29;61;51;10;23
2020-12-22 13:30:00;65;52;26;50;40;71;75;47;31;52;51;20;24
2020-12-22 13:45:00;63;47;13;55;34;79;72;37;32;54;59;17;13
2020-12-22 14:00:00;69;54;19;47;48;78;69;41;18;51;53;14;18
2020-12-22 14:15:00;59;50;12;55;47;80;69;47;30;63;53;17;12
2020-12-22 14:30:00;55;45;20;38;41;85;76;44;34;57;48;12;19
2020-12-22 14:45:00;60;44;26;49;44;77;65;41;27;54;39;12;25
2020-12-22 15:00:00;49;37;20;38;34;77;60;44;22;52;40;11;22
2020-12-22 15:15:00;67;54;14;38;35;84;81;44;32;59;51;10;13
2020-12-22 15:30:00;51;33;21;54;43;76;54;44;37;61;64;15;20
2020-12-22 15:45:00;59;44;15;58;45;80;68;46;32;49;45;15;14
2020-12-22 16:00:00;62;55;17;44;36;71;61;32;22;74;63;17;16
2020-12-22 16:15:00;65;55;18;42;44;70;60;51;30;67;46;11;16
2020-12-22 16:30:00;55;45;18;60;32;94;72;48;33;77;59;14;17
2020-12-22 16:45:00;67;51;18;38;31;68;62;50;34;53;49;18;15
2020-12-22 17:00:00;59;46;18;43;37;46;46;42;27;57;57;10;19
2020-12-22 17:15:00;48;42;16;39;31;65;48;34;25;58;57;16;15
2020-12-22 17:30:00;40;28;17;35;29;50;50;35;31;61;45;21;16
2020-12-22 17:45:00;35;25;16;20;21;47;51;26;21;53;48;11;18
2020-12-22 18:00:00;33;18;17;32;21;53;44;25;22;54;56;13;16
2020-12-22 18:15:00;32;17;15;22;28;45;32;23;22;38;45;13;15
2020-12-22 18:30:00;27;14;6;21;24;29;20;27;25;42;34;13;6
2020-12-22 18:45:00;20;8;6;25;15;34;32;18;21;38;35;13;6
2020-12-22 19:00:00;10;9;4;10;18;29;26;22;21;26;24;10;4
2020-12-22 19:15:00;21;10;3;12;21;23;22;24;13;32;26;12;2
2020-12-22 19:30:00;15;6;10;9;19;31;35;15;13;31;25;8;9
2020-12-22 19:45:00;23;7;3;11;11;18;22;15;9;22;26;8;4
2020-12-22 20:00:00;14;7;2;6;16;20;20;7;9;20;22;10;2
2020-12-22 20:15:00;22;9;6;13;16;26;21;8;10;16;15;4;6
2020-12-22 20:30:00;13;4;2;5;18;26;17;5;4;9;13;1;2
2020-12-22 20:45:00;13;8;3;10;20;26;23;5;6;8;6;1;3
2020-12-22 21:00:00;7;2;1;1;2;9;10;2;1;5;2;0;1
2020-12-22 21:15:00;9;2;0;2;6;14;12;1;3;2;1;0;0
2020-12-22 21:30:00;2;1;1;0;0;6;8;4;1;1;1;0;1
2020-12-22 21:45:00;2;0;0;1;3;4;5;6;4;3;3;2;0
2020-12-22 22:00:00;4;3;0;3;4;12;10;1;2;1;0;0;0
2020-12-22 22:15:00;2;2;1;1;2;7;4;1;1;4;1;0;1
2020-12-22 22:30:00;5;1;1;0;2;8;6;2;2;2;2;1;1
2020-12-22 22:45:00;4;1;0;2;3;9;9;1;0;0;0;0;0
2020-12-22 23:00:00;7;1;0;0;3;4;3;1;0;0;2;1;0
2020-12-22 23:15:00;4;3;0;0;2;5;4;1;0;1;2;1;0
2020-12-22 23:30:00;6;0;0;2;2;3;4;1;1;1;0;0;0
