DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-03-09 00:00:00;6;7;0;0;6;2;0;1;0;1;1;0;1;9;6;0;0;0;0;0;0;0;0
2020-03-09 00:15:00;10;9;0;3;12;11;0;2;1;1;1;3;3;12;14;0;0;0;0;0;0;0;0
2020-03-09 00:30:00;17;14;2;0;4;9;0;4;3;1;1;1;0;20;9;0;0;0;0;0;0;0;0
2020-03-09 00:45:00;2;3;0;0;5;5;0;0;1;1;1;1;1;3;7;0;0;0;0;0;0;0;0
2020-03-09 01:00:00;5;4;0;0;0;2;0;1;3;0;0;0;0;6;1;0;0;0;0;0;0;0;0
2020-03-09 01:15:00;8;8;0;1;8;4;0;0;1;1;1;0;0;9;8;0;0;0;0;0;0;0;0
2020-03-09 01:30:00;5;4;0;0;7;3;1;2;2;1;1;0;0;5;7;0;0;0;0;0;0;0;0
2020-03-09 01:45:00;9;8;0;0;4;6;0;2;3;0;0;0;0;9;8;0;0;0;0;0;0;0;0
2020-03-09 02:00:00;2;3;0;0;6;5;0;1;0;0;0;0;0;3;9;0;0;0;0;0;0;0;0
2020-03-09 02:15:00;4;1;0;0;2;4;1;1;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0
2020-03-09 02:30:00;2;2;1;0;1;0;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0
2020-03-09 02:45:00;5;4;0;1;3;3;0;1;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0
2020-03-09 03:00:00;2;3;0;1;7;7;1;1;1;0;0;0;0;4;8;0;0;0;0;0;0;0;0
2020-03-09 03:15:00;4;10;0;0;9;3;1;0;2;0;0;0;0;8;11;0;0;0;0;0;0;0;0
2020-03-09 03:30:00;0;1;0;0;1;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-03-09 03:45:00;5;5;2;1;4;3;1;3;3;0;0;1;1;6;6;0;0;0;0;0;0;0;0
2020-03-09 04:00:00;9;5;0;1;5;6;0;1;1;0;0;1;1;9;8;0;0;0;0;0;0;0;0
2020-03-09 04:15:00;7;11;2;0;15;10;1;2;4;1;1;0;0;9;16;0;0;0;0;0;0;0;0
2020-03-09 04:30:00;7;7;1;2;13;7;1;0;1;0;0;0;0;8;16;0;0;0;0;0;0;0;0
2020-03-09 04:45:00;22;19;2;4;10;12;0;6;3;0;0;2;2;29;14;0;0;0;0;0;0;0;0
2020-03-09 05:00:00;43;51;1;8;30;21;2;3;5;3;3;2;2;61;36;0;0;0;0;0;0;0;0
2020-03-09 05:15:00;82;96;0;10;33;28;10;16;6;4;3;1;1;116;48;0;0;0;0;0;0;0;0
