DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-01-03 00:00:00;1;0;1;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:15:00;1;4;2;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:30:00;1;3;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:45:00;1;6;3;1;0;2;3;1;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:00:00;0;0;0;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:15:00;3;5;1;7;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:30:00;2;2;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:45:00;3;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:00:00;0;5;3;1;1;2;1;0;0;0;1;0;0;0;0;0;0;0
2020-01-03 02:15:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:30:00;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:45:00;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:00:00;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:15:00;3;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:30:00;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:45:00;3;1;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:15:00;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:30:00;0;3;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:45:00;0;1;2;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:00:00;3;4;2;4;0;1;7;1;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:15:00;2;6;0;5;1;1;5;0;2;2;1;0;0;0;0;0;0;0
2020-01-03 05:30:00;10;13;1;8;0;2;5;2;7;5;5;1;0;0;1;0;0;0
2020-01-03 05:45:00;13;12;2;4;2;2;7;0;1;2;0;0;0;0;0;0;0;0
2020-01-03 06:00:00;10;9;1;3;1;4;4;0;8;2;0;0;0;0;0;0;0;0
2020-01-03 06:15:00;5;6;4;4;1;9;15;0;7;4;2;0;0;0;13;0;0;0
2020-01-03 06:30:00;13;6;2;13;2;7;23;0;4;3;0;4;0;0;2;1;0;0
2020-01-03 06:45:00;15;20;4;8;2;8;19;0;6;6;2;0;0;0;4;0;0;1
2020-01-03 07:00:00;20;15;3;8;0;6;15;0;4;2;3;0;0;0;3;0;0;0
2020-01-03 07:15:00;8;17;2;10;3;9;17;0;5;3;1;3;0;0;0;0;0;0
2020-01-03 07:30:00;11;17;3;8;0;8;18;0;2;2;4;6;0;0;0;0;0;0
2020-01-03 07:45:00;16;19;2;9;1;9;13;0;3;7;5;9;0;0;0;0;0;0
2020-01-03 08:00:00;17;9;5;5;1;11;15;1;2;3;4;0;0;0;5;0;0;0
2020-01-03 08:15:00;18;15;5;14;0;17;31;1;3;4;7;3;0;0;0;0;0;0
2020-01-03 08:30:00;17;10;9;18;3;16;23;4;3;3;5;1;0;0;0;0;0;0
2020-01-03 08:45:00;23;14;7;11;2;12;27;5;1;1;6;2;0;0;2;0;0;0
2020-01-03 09:00:00;33;25;7;6;7;9;14;3;2;2;14;0;0;0;0;0;0;6
2020-01-03 09:15:00;25;13;6;10;0;9;22;7;2;1;6;0;0;0;0;0;0;0
2020-01-03 09:30:00;24;21;14;12;5;19;25;7;1;1;4;0;0;0;0;0;0;0
2020-01-03 09:45:00;28;16;15;12;1;21;33;6;2;1;6;0;0;0;2;0;0;0
2020-01-03 10:00:00;36;14;8;13;5;14;30;8;2;2;13;8;0;0;2;0;0;0
2020-01-03 10:15:00;30;16;8;14;2;13;29;20;2;4;4;7;0;0;2;0;0;0
2020-01-03 10:30:00;39;18;7;22;3;15;27;8;3;4;10;3;0;0;8;0;0;0
2020-01-03 10:45:00;29;25;14;16;4;29;36;16;3;4;6;0;0;0;2;0;0;0
2020-01-03 11:00:00;33;17;15;17;4;22;23;8;2;2;1;0;0;0;0;0;0;0
2020-01-03 11:15:00;34;23;17;15;6;20;31;12;2;5;5;3;0;0;14;0;0;0
2020-01-03 11:30:00;33;20;15;21;3;22;27;9;2;3;3;4;1;0;6;0;0;0
2020-01-03 11:45:00;38;14;10;21;3;20;31;16;4;2;6;5;1;0;1;0;0;0
2020-01-03 12:00:00;32;24;17;38;5;17;34;11;3;4;5;2;0;0;1;0;0;0
2020-01-03 12:15:00;45;26;19;29;8;28;41;14;4;2;12;9;0;0;0;0;1;0
2020-01-03 12:30:00;32;21;13;19;2;19;22;6;4;3;3;7;0;0;0;0;0;0
2020-01-03 12:45:00;23;13;16;12;5;15;25;12;2;2;3;6;0;0;4;1;0;0
2020-01-03 13:00:00;49;33;32;13;7;13;27;13;1;1;10;2;0;0;5;0;0;0
2020-01-03 13:15:00;44;31;31;14;7;32;35;8;3;3;9;9;0;0;7;0;0;0
2020-01-03 13:30:00;46;27;11;16;7;19;30;20;6;4;13;17;0;0;3;0;0;0
2020-01-03 13:45:00;34;22;16;14;10;32;36;11;2;2;16;7;0;0;0;8;0;0
2020-01-03 14:00:00;41;29;15;13;5;16;21;17;2;3;10;27;0;0;3;0;2;0
2020-01-03 14:15:00;40;21;16;13;9;28;33;13;1;1;9;6;0;0;2;0;1;0
2020-01-03 14:30:00;34;15;24;8;6;26;36;9;2;3;7;0;0;0;1;0;0;0
2020-01-03 14:45:00;43;20;14;16;5;22;38;20;2;2;10;0;0;0;8;0;0;0
2020-01-03 15:00:00;31;25;16;11;5;13;28;26;2;2;7;3;0;0;8;2;0;9
2020-01-03 15:15:00;42;35;15;13;5;17;20;8;3;3;9;2;0;0;0;0;0;0
2020-01-03 15:30:00;40;19;17;16;7;13;20;15;3;2;2;2;0;0;2;0;0;0
2020-01-03 15:45:00;27;21;9;18;4;18;23;4;2;2;1;7;0;0;12;0;0;0
2020-01-03 16:00:00;20;10;14;14;5;27;29;10;2;1;0;13;0;0;3;0;0;0
2020-01-03 16:15:00;24;25;12;8;6;21;22;5;2;2;1;9;0;0;1;0;0;0
2020-01-03 16:30:00;25;25;15;18;3;15;23;12;4;5;7;30;0;0;19;0;0;0
2020-01-03 16:45:00;22;22;12;16;7;21;18;17;2;3;5;2;0;0;3;0;0;0
2020-01-03 17:00:00;23;22;14;16;5;14;22;19;3;2;1;2;0;0;0;0;0;0
2020-01-03 17:15:00;22;17;18;20;4;11;31;5;4;3;1;13;0;0;6;0;0;0
2020-01-03 17:30:00;15;18;12;22;5;21;29;4;3;3;2;0;0;0;1;0;0;1
2020-01-03 17:45:00;13;14;12;11;5;12;22;5;3;2;1;0;0;0;2;0;0;0
2020-01-03 18:00:00;14;7;7;7;6;23;24;1;6;3;1;0;0;0;0;0;0;0
2020-01-03 18:15:00;18;16;9;10;4;14;18;4;5;2;1;5;0;0;13;0;0;0
2020-01-03 18:30:00;21;13;10;10;1;21;17;1;1;2;0;0;0;0;0;0;0;0
2020-01-03 18:45:00;20;15;12;14;3;20;19;2;4;2;1;0;0;0;7;0;0;0
2020-01-03 19:00:00;17;13;12;7;2;7;13;2;1;1;0;0;0;0;2;0;0;0
2020-01-03 19:15:00;14;11;8;8;3;7;23;0;3;3;2;4;0;0;0;0;0;0
2020-01-03 19:30:00;17;13;11;10;2;11;12;0;4;2;5;0;0;0;6;0;0;0
2020-01-03 19:45:00;10;6;7;12;2;8;15;2;2;3;0;0;0;0;0;0;0;0
2020-01-03 20:00:00;5;9;13;12;2;1;20;0;3;2;2;0;0;0;1;1;0;0
2020-01-03 20:15:00;6;9;12;4;3;5;4;2;2;2;0;0;0;0;3;0;0;0
2020-01-03 20:30:00;10;8;10;9;1;9;12;1;3;2;2;0;0;0;0;0;0;0
2020-01-03 20:45:00;6;4;7;6;4;9;6;0;2;1;0;0;0;0;0;0;0;0
2020-01-03 21:00:00;13;9;10;12;7;3;9;0;0;0;1;0;0;0;0;0;0;0
2020-01-03 21:15:00;8;8;6;11;4;3;8;1;0;0;0;6;0;0;4;0;0;0
2020-01-03 21:30:00;3;10;5;3;1;6;12;1;0;0;2;0;0;0;0;0;0;0
2020-01-03 21:45:00;9;8;4;7;0;10;11;0;2;1;0;0;0;0;0;0;0;0
2020-01-03 22:00:00;19;9;11;5;3;6;7;6;0;0;1;0;0;0;0;0;0;0
2020-01-03 22:15:00;9;8;8;8;1;1;6;1;0;0;0;0;0;0;0;0;0;0
2020-01-03 22:30:00;6;6;10;5;1;4;5;0;0;0;1;0;0;0;0;0;0;0
2020-01-03 22:45:00;4;5;4;6;1;8;3;0;3;2;0;0;0;0;0;0;0;0
2020-01-03 23:00:00;7;2;3;2;1;2;6;1;0;0;1;0;0;0;3;0;0;0
2020-01-03 23:15:00;13;7;2;3;0;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 23:30:00;4;5;5;1;0;4;6;1;0;0;1;0;0;0;0;0;0;0
2020-01-03 23:45:00;5;6;1;3;1;0;8;1;1;1;0;0;0;0;0;0;0;0
