DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-05-04 00:00:00;1;0;0;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-05-04 00:15:00;0;3;2;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-05-04 00:30:00;0;5;2;0;0;1;0;0;1;0;1;2;0;0;0;0;0
2020-05-04 00:45:00;0;1;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-05-04 01:00:00;0;1;2;0;0;1;0;0;2;0;1;1;0;0;0;0;0
2020-05-04 01:15:00;1;3;2;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-05-04 01:30:00;1;2;3;0;0;3;0;0;4;0;0;1;0;0;0;0;0
2020-05-04 01:45:00;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-04 02:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 02:15:00;0;1;0;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-05-04 02:30:00;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2020-05-04 02:45:00;0;1;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-05-04 03:00:00;0;3;3;1;0;1;1;0;2;1;0;0;0;0;0;0;0
2020-05-04 03:15:00;0;2;1;0;0;2;0;0;2;0;0;2;0;0;0;0;0
2020-05-04 03:30:00;0;2;0;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-05-04 03:45:00;0;5;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-04 04:00:00;0;3;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-05-04 04:15:00;0;3;2;0;0;6;0;0;6;1;1;0;0;0;0;0;0
2020-05-04 04:30:00;0;12;3;0;0;7;1;0;6;1;0;0;0;0;0;0;0
2020-05-04 04:45:00;1;7;4;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-05-04 05:00:00;4;14;4;0;0;6;0;0;6;0;0;3;0;0;0;0;0
2020-05-04 05:15:00;4;20;5;1;0;12;1;0;12;1;0;3;0;0;0;0;0
2020-05-04 05:30:00;5;28;8;0;0;13;0;0;14;1;1;2;0;0;0;0;0
2020-05-04 05:45:00;13;31;12;6;3;35;5;2;30;8;3;8;0;0;0;0;0
2020-05-04 06:00:00;6;25;9;5;0;53;6;0;51;4;3;6;0;0;0;0;0
2020-05-04 06:15:00;8;27;17;2;1;62;2;0;61;2;1;5;0;0;0;0;0
2020-05-04 06:30:00;2;52;25;5;1;94;5;0;93;6;4;5;0;0;0;0;0
2020-05-04 06:45:00;7;55;30;6;2;107;7;2;99;11;3;8;0;0;0;0;0
2020-05-04 07:00:00;10;55;30;8;5;91;7;4;96;9;2;10;1;0;0;0;0
2020-05-04 07:15:00;4;43;25;5;3;74;5;1;75;6;1;2;0;0;0;0;0
2020-05-04 07:30:00;3;33;26;1;0;44;2;0;42;5;1;5;0;0;0;0;0
2020-05-04 07:45:00;8;59;34;2;2;107;5;4;110;6;4;8;0;0;0;0;0
2020-05-04 08:00:00;3;50;24;5;4;57;2;3;58;6;1;3;1;0;0;0;0
2020-05-04 08:15:00;5;39;29;0;0;64;0;0;62;1;2;5;0;0;0;0;0
2020-05-04 08:30:00;7;46;26;4;2;62;5;1;61;3;5;6;4;0;0;0;0
2020-05-04 08:45:00;9;42;25;3;1;58;4;1;54;6;2;4;0;0;0;0;0
2020-05-04 09:00:00;4;56;33;1;0;68;2;0;76;4;6;4;0;0;0;0;0
2020-05-04 09:15:00;8;64;41;4;4;48;5;2;50;6;4;7;0;0;0;0;0
2020-05-04 09:30:00;9;61;34;0;0;52;1;0;49;2;4;10;0;0;0;0;0
2020-05-04 09:45:00;8;71;32;1;0;61;2;0;64;4;3;6;0;0;0;0;0
2020-05-04 10:00:00;9;65;33;3;3;61;5;2;63;1;6;10;0;0;0;0;0
2020-05-04 10:15:00;9;75;36;3;1;52;3;0;51;2;2;7;0;0;0;0;0
2020-05-04 10:30:00;9;80;49;4;3;42;3;0;46;4;6;5;1;0;0;0;0
2020-05-04 10:45:00;9;76;43;1;0;32;2;0;35;3;3;11;0;0;0;0;0
2020-05-04 11:00:00;12;79;32;3;1;51;5;0;52;1;3;6;0;0;0;0;0
2020-05-04 11:15:00;13;72;41;5;1;44;4;1;39;4;3;5;0;0;0;0;0
2020-05-04 11:30:00;5;71;37;4;0;34;6;0;38;4;2;3;0;0;0;0;0
2020-05-04 11:45:00;6;83;36;2;1;29;4;1;32;2;5;16;0;0;0;0;0
2020-05-04 12:00:00;17;75;54;5;2;47;5;2;42;9;6;18;0;0;0;0;0
2020-05-04 12:15:00;10;91;57;0;1;42;2;1;46;0;5;6;2;0;0;0;0
2020-05-04 12:30:00;10;72;53;3;2;35;5;2;35;3;4;6;0;0;0;0;0
2020-05-04 12:45:00;13;63;46;6;4;48;5;2;43;8;4;7;1;0;0;0;0
2020-05-04 13:00:00;8;89;49;1;1;49;2;2;48;1;7;4;0;0;0;0;0
2020-05-04 13:15:00;10;93;59;0;0;53;0;0;56;2;4;8;0;0;0;0;0
2020-05-04 13:30:00;10;89;52;5;1;40;3;0;40;3;4;10;0;0;0;0;0
2020-05-04 13:45:00;8;84;57;7;6;63;11;2;66;7;4;12;0;0;0;0;0
2020-05-04 14:00:00;10;79;56;1;1;65;2;1;66;5;4;7;1;0;0;0;0
2020-05-04 14:15:00;16;79;55;3;1;51;9;1;58;6;3;6;1;0;0;0;0
2020-05-04 14:30:00;9;106;64;2;1;63;5;1;65;3;9;8;0;0;0;0;0
2020-05-04 14:45:00;11;75;58;4;2;59;4;2;58;6;5;9;0;0;0;0;0
2020-05-04 15:00:00;17;95;63;3;1;45;3;1;42;3;9;17;0;0;0;0;0
2020-05-04 15:15:00;14;89;63;3;1;50;3;0;53;5;4;8;1;0;0;0;0
2020-05-04 15:30:00;14;117;71;3;0;54;6;0;53;5;15;9;0;0;0;0;0
2020-05-04 15:45:00;20;98;79;4;3;61;5;0;62;4;11;10;4;0;0;0;0
2020-05-04 16:00:00;13;128;102;3;0;53;1;0;52;2;9;12;0;0;0;0;0
2020-05-04 16:15:00;12;134;94;3;22;50;3;2;52;3;18;14;0;0;0;0;0
2020-05-04 16:30:00;12;135;94;2;0;60;3;0;54;1;20;15;0;0;0;0;0
2020-05-04 16:45:00;7;117;69;6;2;77;8;1;70;9;11;9;0;0;0;0;0
2020-05-04 17:00:00;14;137;99;4;1;57;7;1;61;5;10;4;2;0;0;0;0
2020-05-04 17:15:00;15;126;69;4;3;58;5;2;58;4;12;14;0;0;0;0;0
2020-05-04 17:30:00;9;98;73;9;2;62;10;0;63;8;8;10;3;0;0;0;0
2020-05-04 17:45:00;10;82;57;2;2;63;2;1;63;3;6;11;0;0;0;0;0
2020-05-04 18:00:00;11;95;51;3;2;48;5;1;52;3;11;9;0;0;0;0;0
2020-05-04 18:15:00;7;83;61;0;1;40;0;1;40;2;3;6;0;0;0;0;0
2020-05-04 18:30:00;9;67;38;4;3;35;5;3;36;5;5;6;0;0;0;0;0
2020-05-04 18:45:00;8;45;26;6;0;32;4;0;31;2;8;8;0;0;0;0;0
2020-05-04 19:00:00;1;58;41;5;2;26;6;2;28;6;4;5;0;0;0;0;0
2020-05-04 19:15:00;8;48;26;0;0;24;0;0;23;0;5;4;0;0;0;0;0
2020-05-04 19:30:00;9;29;21;0;1;35;3;1;35;3;7;13;0;0;0;0;0
2020-05-04 19:45:00;13;56;24;6;1;27;0;1;28;1;3;3;1;0;0;0;0
2020-05-04 20:00:00;8;26;12;0;0;21;0;0;20;1;1;5;1;0;0;0;0
2020-05-04 20:15:00;5;29;16;3;0;26;3;0;25;3;0;5;0;0;0;0;0
2020-05-04 20:30:00;4;13;8;1;1;25;1;1;23;0;8;3;0;0;0;0;0
2020-05-04 20:45:00;4;18;7;1;0;16;2;0;17;2;1;3;0;0;0;0;0
2020-05-04 21:00:00;1;15;5;0;0;16;0;0;12;0;1;1;0;0;0;0;0
2020-05-04 21:15:00;0;11;3;2;1;15;3;0;15;2;0;0;0;0;0;0;0
2020-05-04 21:30:00;1;8;10;0;0;17;0;0;19;0;0;1;0;0;0;0;0
2020-05-04 21:45:00;2;12;6;0;0;24;0;0;22;0;2;1;0;0;0;0;0
2020-05-04 22:00:00;2;18;7;3;0;22;1;0;22;1;0;0;0;0;0;0;0
2020-05-04 22:15:00;1;14;6;1;0;17;1;0;18;1;0;1;0;0;0;0;0
2020-05-04 22:30:00;0;12;4;1;0;10;3;0;11;1;0;0;0;0;0;0;0
2020-05-04 22:45:00;1;3;3;0;0;8;0;0;10;0;0;0;0;0;0;0;0
2020-05-04 23:00:00;3;7;2;0;0;14;0;0;12;0;1;0;0;0;0;0;0
2020-05-04 23:15:00;1;7;3;0;0;7;0;0;7;0;0;0;0;0;0;0;0
2020-05-04 23:30:00;0;4;5;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-05-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
