DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-11-06 00:00:00;7;5;0;6;11;0;11;6;6;4
2019-11-06 00:15:00;12;2;0;6;9;2;9;4;3;11
2019-11-06 00:30:00;11;7;0;9;14;1;13;2;6;7
2019-11-06 00:45:00;6;2;0;3;2;1;3;1;5;5
2019-11-06 01:00:00;5;3;0;5;4;1;4;3;4;4
2019-11-06 01:15:00;5;3;0;2;4;3;4;3;1;5
2019-11-06 01:30:00;5;0;1;9;2;1;2;10;2;5
2019-11-06 01:45:00;1;0;0;3;1;1;1;2;0;1
2019-11-06 02:00:00;2;2;1;5;3;2;3;3;2;1
2019-11-06 02:15:00;11;5;0;3;1;1;2;2;5;8
2019-11-06 02:30:00;2;2;1;2;3;0;3;2;1;4
2019-11-06 02:45:00;3;2;3;4;2;1;2;3;2;2
2019-11-06 03:00:00;3;3;1;0;1;0;1;1;3;2
2019-11-06 03:15:00;2;0;0;5;3;0;3;3;0;2
2019-11-06 03:30:00;1;1;0;3;5;0;6;2;1;1
2019-11-06 03:45:00;0;3;0;5;1;1;1;1;3;0
2019-11-06 04:00:00;5;1;1;8;3;0;3;6;2;4
2019-11-06 04:15:00;5;4;2;4;3;1;3;2;4;5
2019-11-06 04:30:00;9;5;1;6;7;1;9;5;7;9
2019-11-06 04:45:00;16;3;0;10;15;2;16;10;5;16
2019-11-06 05:00:00;18;8;3;13;26;7;25;11;13;17
2019-11-06 05:15:00;27;20;2;37;55;10;59;38;22;20
2019-11-06 05:30:00;51;28;3;58;63;21;73;61;27;49
2019-11-06 05:45:00;37;24;4;55;66;15;71;59;26;33
2019-11-06 06:00:00;56;31;6;57;78;14;84;52;42;52
2019-11-06 06:15:00;56;35;13;84;87;20;90;83;43;51
2019-11-06 06:30:00;70;51;6;176;171;29;180;175;52;67
2019-11-06 06:45:00;53;52;7;181;169;19;172;175;51;51
2019-11-06 07:00:00;65;43;9;192;163;33;171;188;45;60
