DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-08-09 00:00:00;0;1;0;14;14;5;4;5;5;1;0
2019-08-09 00:15:00;2;4;0;16;13;2;3;8;10;1;1
2019-08-09 00:30:00;1;2;0;9;5;4;4;5;6;1;0
2019-08-09 00:45:00;0;0;0;6;11;4;3;7;6;0;0
2019-08-09 01:00:00;0;1;0;14;9;3;2;7;5;3;3
2019-08-09 01:15:00;1;1;1;7;5;2;0;5;2;0;0
2019-08-09 01:30:00;1;1;0;8;6;4;2;4;2;0;0
2019-08-09 01:45:00;0;1;0;9;2;1;0;3;3;1;1
2019-08-09 02:00:00;1;1;0;5;2;0;1;2;5;1;1
2019-08-09 02:15:00;0;2;0;1;3;2;3;3;3;1;1
2019-08-09 02:30:00;1;2;0;3;3;1;3;2;2;0;0
2019-08-09 02:45:00;0;2;0;3;2;3;2;0;0;0;0
2019-08-09 03:00:00;1;0;0;4;1;0;1;1;3;3;3
2019-08-09 03:15:00;0;1;0;1;2;0;1;4;3;0;0
2019-08-09 03:30:00;0;1;0;3;2;1;1;1;1;1;1
2019-08-09 03:45:00;0;2;0;4;4;2;1;4;2;2;1
2019-08-09 04:00:00;0;1;0;5;4;3;1;5;5;1;1
2019-08-09 04:15:00;0;0;0;11;6;1;0;5;5;1;1
2019-08-09 04:30:00;0;4;0;4;7;1;1;5;4;3;2
2019-08-09 04:45:00;1;1;0;4;7;4;1;11;13;5;4
2019-08-09 05:00:00;2;3;0;9;7;2;2;9;7;3;2
2019-08-09 05:15:00;1;11;2;16;10;4;3;32;20;6;8
2019-08-09 05:30:00;2;10;1;17;18;9;8;34;38;14;15
2019-08-09 05:45:00;4;21;1;32;19;8;7;60;65;19;14
2019-08-09 06:00:00;4;9;5;34;19;4;6;46;44;8;2
2019-08-09 06:15:00;7;17;2;48;27;8;13;52;68;14;13
2019-08-09 06:30:00;5;27;7;40;32;9;14;78;74;14;9
2019-08-09 06:45:00;8;28;8;51;35;7;14;88;91;20;13
2019-08-09 07:00:00;5;17;7;40;31;8;20;75;85;16;12
2019-08-09 07:15:00;7;26;6;61;41;9;29;76;92;16;9
2019-08-09 07:30:00;7;36;6;61;40;8;34;77;100;21;17
2019-08-09 07:45:00;9;33;5;68;38;4;30;77;108;25;20
2019-08-09 08:00:00;7;29;3;43;35;26;15;81;78;16;13
2019-08-09 08:15:00;7;29;6;81;50;61;23;72;67;16;14
2019-08-09 08:30:00;5;26;4;57;49;42;25;65;75;15;8
