DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-06-11 00:00:00;4;5;1;0;5;13;7;5;4;0;0;0;0
2020-06-11 00:15:00;6;2;0;0;10;13;14;5;2;2;26;0;0
2020-06-11 00:30:00;4;6;0;0;9;8;11;5;7;1;10;0;0
2020-06-11 00:45:00;1;2;0;0;2;3;6;2;4;2;1;0;0
2020-06-11 01:00:00;3;2;0;0;5;13;4;5;1;2;93;0;0
2020-06-11 01:15:00;2;1;0;0;4;3;5;3;4;1;73;0;0
2020-06-11 01:30:00;0;1;0;0;3;3;4;2;2;1;8;0;0
2020-06-11 01:45:00;3;1;0;0;3;6;4;4;2;1;0;0;0
2020-06-11 02:00:00;1;2;0;0;2;2;3;0;0;0;0;0;0
2020-06-11 02:15:00;2;1;0;0;2;2;4;5;1;0;0;0;0
2020-06-11 02:30:00;0;2;0;0;2;6;2;3;1;0;0;0;0
2020-06-11 02:45:00;3;1;0;0;2;4;0;1;2;1;0;0;0
2020-06-11 03:00:00;2;2;0;0;2;3;3;1;1;1;0;0;0
2020-06-11 03:15:00;0;2;1;0;1;3;2;1;1;1;0;0;0
2020-06-11 03:30:00;1;1;0;0;0;1;2;2;0;0;0;0;0
2020-06-11 03:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-11 04:00:00;0;1;0;0;1;1;2;4;3;0;0;0;0
2020-06-11 04:15:00;0;0;0;0;2;3;1;1;0;0;0;0;0
2020-06-11 04:30:00;3;3;0;0;4;3;2;1;3;1;1;0;0
2020-06-11 04:45:00;3;2;0;0;5;3;2;2;0;1;1;0;1
2020-06-11 05:00:00;3;0;0;0;3;1;1;0;0;2;0;0;0
2020-06-11 05:15:00;1;2;0;0;6;7;1;1;3;6;1;0;0
2020-06-11 05:30:00;0;0;0;0;6;4;17;6;6;5;2;1;0
2020-06-11 05:45:00;2;2;1;0;13;16;7;4;4;5;2;0;0
2020-06-11 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 06:15:00;4;6;0;0;12;12;11;3;2;0;0;0;0
2020-06-11 06:30:00;4;4;0;0;8;13;8;4;5;1;2;0;0
2020-06-11 06:45:00;2;6;0;2;12;9;8;3;8;3;1;0;1
2020-06-11 07:00:00;7;2;0;0;12;15;7;5;4;4;0;0;0
2020-06-11 07:15:00;3;0;0;0;7;11;8;4;4;4;0;0;0
2020-06-11 07:30:00;4;3;1;0;11;12;7;1;4;0;0;0;0
2020-06-11 07:45:00;3;4;0;0;3;4;5;6;8;4;0;1;0
2020-06-11 08:00:00;5;2;0;0;6;10;11;2;4;0;0;0;1
2020-06-11 08:15:00;3;2;0;0;8;7;10;5;7;2;2;1;0
2020-06-11 08:30:00;7;5;0;0;11;13;6;3;5;0;0;0;1
2020-06-11 08:45:00;6;7;1;2;12;14;9;4;17;4;0;0;0
2020-06-11 09:00:00;10;6;0;0;20;20;16;5;8;2;0;1;0
2020-06-11 09:15:00;4;7;2;2;17;17;17;4;9;6;1;0;0
2020-06-11 09:30:00;11;5;0;0;16;12;18;6;15;1;6;0;1
2020-06-11 09:45:00;10;7;1;2;23;25;17;4;24;9;1;0;0
2020-06-11 10:00:00;13;4;0;1;24;23;18;7;12;3;1;0;0
2020-06-11 10:15:00;8;8;0;2;19;23;18;7;17;7;4;0;0
2020-06-11 10:30:00;15;9;1;0;17;16;22;9;17;3;3;1;1
2020-06-11 10:45:00;15;5;0;1;30;26;31;7;22;7;1;2;0
2020-06-11 11:00:00;9;8;0;0;18;20;24;11;19;4;6;0;0
2020-06-11 11:15:00;16;8;0;0;24;28;25;10;23;7;25;0;1
2020-06-11 11:30:00;16;12;0;0;24;32;30;11;16;4;3;0;1
2020-06-11 11:45:00;15;7;0;2;30;28;44;12;17;8;3;1;0
2020-06-11 12:00:00;16;9;0;2;23;22;38;15;27;4;6;0;0
2020-06-11 12:15:00;12;9;0;1;21;29;26;9;17;10;2;1;0
2020-06-11 12:30:00;10;9;3;0;22;28;28;13;16;2;0;0;1
2020-06-11 12:45:00;13;8;0;1;22;27;39;10;22;7;3;0;0
2020-06-11 13:00:00;19;9;0;5;29;27;30;15;21;7;3;1;0
2020-06-11 13:15:00;5;7;0;0;30;30;25;11;23;12;6;2;0
2020-06-11 13:30:00;14;12;1;4;35;41;35;17;20;11;5;2;2
2020-06-11 13:45:00;17;7;1;2;33;38;42;15;20;8;1;1;0
2020-06-11 14:00:00;11;6;0;2;29;23;37;11;36;9;1;0;1
2020-06-11 14:15:00;15;8;1;2;34;43;41;12;25;7;14;0;0
2020-06-11 14:30:00;34;16;0;1;34;38;41;14;21;8;6;0;1
2020-06-11 14:45:00;10;6;0;1;38;38;42;13;27;10;8;2;0
2020-06-11 15:00:00;16;6;0;1;28;31;26;13;29;11;3;1;0
2020-06-11 15:15:00;15;9;1;3;30;25;33;16;36;10;2;1;0
2020-06-11 15:30:00;23;11;1;5;26;29;41;16;33;3;1;1;1
2020-06-11 15:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 16:00:00;21;10;1;2;38;45;43;25;34;9;2;2;0
2020-06-11 16:15:00;21;14;0;1;41;42;55;23;34;8;3;1;1
2020-06-11 16:30:00;15;11;1;1;47;48;45;16;36;12;2;2;2
2020-06-11 16:45:00;13;6;0;2;29;30;44;27;50;14;4;1;0
2020-06-11 17:00:00;21;17;0;1;26;33;58;18;40;11;2;0;1
2020-06-11 17:15:00;24;7;1;4;34;43;44;25;37;14;2;1;0
2020-06-11 17:30:00;20;11;0;5;41;46;60;19;58;15;7;6;1
2020-06-11 17:45:00;21;11;1;1;42;46;77;31;82;19;3;1;0
2020-06-11 18:00:00;20;8;1;5;41;48;66;33;71;24;2;0;1
2020-06-11 18:15:00;14;12;1;9;40;32;79;24;59;19;2;1;0
2020-06-11 18:30:00;13;12;2;3;34;41;57;25;51;17;1;2;0
2020-06-11 18:45:00;7;11;1;2;38;32;58;25;46;19;3;1;0
2020-06-11 19:00:00;14;9;0;3;38;50;52;23;47;14;2;0;0
2020-06-11 19:15:00;19;17;0;2;16;33;36;13;27;15;2;0;3
2020-06-11 19:30:00;14;16;1;2;26;39;34;19;24;9;0;0;1
2020-06-11 19:45:00;14;13;1;2;30;34;35;19;28;13;3;3;0
2020-06-11 20:00:00;19;7;1;0;28;30;22;17;22;12;4;2;0
2020-06-11 20:15:00;16;9;0;1;28;30;32;17;26;8;4;0;0
2020-06-11 20:30:00;15;8;0;3;30;33;28;12;25;11;1;1;0
2020-06-11 20:45:00;12;7;1;3;18;23;21;13;19;8;1;2;0
2020-06-11 21:00:00;19;9;0;1;25;31;32;14;28;10;4;0;0
2020-06-11 21:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 21:30:00;36;23;1;1;29;39;21;7;22;8;0;2;0
2020-06-11 21:45:00;82;55;4;3;39;94;26;10;24;19;2;0;0
2020-06-11 22:00:00;100;49;6;4;35;89;17;6;16;13;363;0;0
2020-06-11 22:15:00;103;72;4;3;38;99;21;12;18;11;292;0;0
2020-06-11 22:30:00;17;9;2;1;28;63;20;6;14;4;1;0;0
2020-06-11 23:00:00;5;9;0;0;19;28;12;6;7;5;0;0;0
2020-06-11 23:15:00;4;6;0;1;17;33;13;10;11;2;0;0;0
2020-06-11 23:30:00;4;3;0;0;4;15;10;6;3;3;1;0;0
2020-06-11 23:45:00;12;2;0;1;8;10;14;4;3;0;0;0;0
