DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-09-03 00:00:00;0;0;1;4;1
2019-09-03 00:15:00;5;2;6;4;4
2019-09-03 00:30:00;0;0;0;0;4
2019-09-03 00:45:00;2;0;0;0;2
2019-09-03 01:00:00;2;0;1;340;1
2019-09-03 01:15:00;0;0;0;780;1
2019-09-03 01:30:00;0;0;1;4;0
2019-09-03 01:45:00;1;0;0;22;1
2019-09-03 02:00:00;1;0;1;0;1
2019-09-03 02:15:00;0;0;0;256;5
2019-09-03 02:30:00;2;0;0;775;1
2019-09-03 02:45:00;0;0;0;345;0
2019-09-03 03:00:00;0;0;0;815;2
2019-09-03 03:15:00;0;0;0;205;0
2019-09-03 03:30:00;0;0;0;419;1
2019-09-03 03:45:00;0;0;0;591;0
2019-09-03 04:00:00;1;0;1;100;0
2019-09-03 04:15:00;0;0;1;830;0
2019-09-03 04:30:00;2;0;0;274;2
2019-09-03 04:45:00;1;0;0;532;3
2019-09-03 05:00:00;1;0;2;0;2
2019-09-03 05:15:00;4;0;7;3;6
2019-09-03 05:30:00;8;2;5;4;6
2019-09-03 05:45:00;15;1;3;7;16
2019-09-03 06:00:00;8;4;10;7;13
2019-09-03 06:15:00;17;4;13;8;36
2019-09-03 06:30:00;28;3;13;18;42
2019-09-03 06:45:00;46;2;16;14;40
2019-09-03 07:00:00;44;7;14;5;35
2019-09-03 07:15:00;52;14;15;22;70
2019-09-03 07:30:00;47;16;35;22;56
2019-09-03 07:45:00;50;11;28;29;47
2019-09-03 08:00:00;55;11;26;22;42
2019-09-03 08:15:00;40;6;21;23;59
2019-09-03 08:30:00;40;13;21;28;49
2019-09-03 08:45:00;40;14;22;24;57
2019-09-03 09:00:00;38;14;18;17;41
2019-09-03 09:15:00;35;10;17;21;41
2019-09-03 09:30:00;49;16;16;25;54
2019-09-03 09:45:00;48;15;29;27;57
2019-09-03 10:00:00;40;19;25;21;35
2019-09-03 10:15:00;35;12;21;33;55
2019-09-03 10:30:00;48;18;21;33;47
2019-09-03 10:45:00;40;20;20;27;53
2019-09-03 11:00:00;30;12;18;15;51
2019-09-03 11:15:00;46;16;29;30;42
2019-09-03 11:30:00;33;13;26;31;55
2019-09-03 11:45:00;33;7;14;13;62
2019-09-03 12:00:00;35;9;23;26;70
2019-09-03 12:15:00;43;13;39;25;53
2019-09-03 12:30:00;45;4;25;301;43
2019-09-03 12:45:00;34;5;31;109;60
2019-09-03 13:00:00;37;10;27;609;43
2019-09-03 13:15:00;38;7;14;311;61
2019-09-03 13:30:00;41;9;33;399;43
2019-09-03 13:45:00;42;6;29;1327;51
2019-09-03 14:00:00;41;18;31;383;50
2019-09-03 14:15:00;43;7;24;643;47
2019-09-03 14:30:00;44;13;30;841;45
2019-09-03 14:45:00;47;9;36;880;58
2019-09-03 15:00:00;52;18;22;5;68
2019-09-03 15:15:00;40;13;28;817;74
2019-09-03 15:30:00;56;13;28;801;91
2019-09-03 15:45:00;62;12;26;260;75
2019-09-03 16:00:00;48;10;30;310;94
2019-09-03 16:15:00;54;9;39;13;77
2019-09-03 16:30:00;61;10;32;277;85
2019-09-03 16:45:00;65;15;37;822;106
2019-09-03 17:00:00;49;13;31;533;97
2019-09-03 17:15:00;53;13;35;8;79
2019-09-03 17:30:00;40;10;34;27;105
2019-09-03 17:45:00;46;14;25;27;101
2019-09-03 18:00:00;51;9;35;25;100
2019-09-03 18:15:00;35;13;22;16;74
2019-09-03 18:30:00;28;7;29;17;55
2019-09-03 18:45:00;31;9;20;16;62
2019-09-03 19:00:00;28;8;18;19;63
2019-09-03 19:15:00;39;6;27;17;49
2019-09-03 19:30:00;36;5;15;15;59
2019-09-03 19:45:00;31;6;22;23;29
2019-09-03 20:00:00;28;7;12;10;37
2019-09-03 20:15:00;43;6;10;14;25
2019-09-03 20:30:00;23;3;10;8;42
2019-09-03 20:45:00;29;0;7;7;21
2019-09-03 21:00:00;23;4;16;15;27
2019-09-03 21:15:00;22;3;7;15;26
2019-09-03 21:30:00;25;2;9;4;20
2019-09-03 21:45:00;21;1;12;5;16
2019-09-03 22:00:00;15;4;10;8;9
2019-09-03 22:15:00;11;1;10;15;16
2019-09-03 22:30:00;17;0;11;9;16
2019-09-03 22:45:00;16;0;10;9;16
2019-09-03 23:00:00;10;3;7;10;5
2019-09-03 23:15:00;5;0;1;4;6
2019-09-03 23:30:00;9;0;5;8;3
2019-09-03 23:45:00;2;0;3;2;1
