DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-07-06 00:00:00;7;0;0;0;6;13;7;0;0;0;0;0;0;0
2020-07-06 00:15:00;14;2;3;1;10;11;20;0;0;0;0;0;0;0
2020-07-06 00:30:00;13;0;1;0;5;9;18;0;0;0;0;0;0;0
2020-07-06 00:45:00;8;1;0;1;2;5;13;0;0;0;0;0;0;0
2020-07-06 01:00:00;6;0;0;0;2;7;9;0;0;0;0;0;0;0
2020-07-06 01:15:00;3;0;0;0;4;6;1;0;0;0;0;0;0;0
2020-07-06 01:30:00;2;2;0;1;1;7;4;0;0;0;0;0;0;0
2020-07-06 01:45:00;4;0;0;0;9;14;3;0;0;0;0;0;0;0
2020-07-06 02:00:00;4;0;0;1;7;13;7;0;0;0;0;0;0;0
2020-07-06 02:15:00;4;2;1;1;4;7;8;0;0;0;0;0;0;0
2020-07-06 02:30:00;5;1;0;0;3;6;11;0;0;0;0;0;0;0
2020-07-06 02:45:00;3;3;0;2;0;5;6;0;0;0;0;0;0;0
2020-07-06 03:00:00;2;0;1;1;4;10;2;0;0;0;0;0;0;0
2020-07-06 03:15:00;2;4;1;5;5;6;8;0;0;0;0;0;0;0
2020-07-06 03:30:00;3;0;0;1;0;5;3;0;0;0;0;0;0;0
2020-07-06 03:45:00;1;0;0;0;2;7;9;0;0;0;0;0;0;0
2020-07-06 04:00:00;1;1;0;0;5;6;4;0;0;0;0;0;0;0
2020-07-06 04:15:00;6;0;2;0;8;21;10;0;0;0;0;0;0;0
2020-07-06 04:30:00;10;3;5;3;6;23;13;0;0;0;0;0;0;0
2020-07-06 04:45:00;19;1;1;1;6;23;21;0;0;0;0;0;0;0
2020-07-06 05:00:00;40;2;2;3;15;32;56;0;0;0;0;0;0;0
2020-07-06 05:15:00;90;6;9;6;19;46;107;0;0;0;0;0;0;0
2020-07-06 05:30:00;87;8;20;4;19;43;113;0;0;0;0;0;0;0
2020-07-06 05:45:00;89;8;16;1;22;49;108;0;0;0;0;0;0;0
2020-07-06 06:00:00;59;9;15;6;18;49;81;1;0;0;0;0;0;0
2020-07-06 06:15:00;82;9;15;8;31;79;101;0;0;0;0;0;0;0
2020-07-06 06:30:00;109;17;24;11;44;115;154;0;0;0;0;0;0;0
2020-07-06 06:45:00;123;24;13;10;52;93;145;0;0;0;0;0;0;0
2020-07-06 07:00:00;125;20;26;13;54;84;150;2;1;0;0;0;0;0
2020-07-06 07:15:00;155;20;24;16;66;123;178;1;0;2;0;0;0;0
2020-07-06 07:30:00;160;42;36;26;81;113;162;5;0;1;0;0;0;0
2020-07-06 07:45:00;143;56;23;21;72;106;162;5;0;2;0;0;0;0
2020-07-06 08:00:00;134;32;23;26;71;111;162;3;0;0;0;0;0;0
2020-07-06 08:15:00;82;27;24;19;69;104;130;2;0;1;2;2;2;0
2020-07-06 08:30:00;111;15;24;25;86;133;147;3;0;0;0;0;0;0
2020-07-06 08:45:00;92;14;18;15;60;120;141;0;0;1;0;0;0;0
2020-07-06 09:00:00;95;13;17;14;51;108;130;0;0;1;0;0;0;0
2020-07-06 09:15:00;90;28;24;18;58;97;137;4;0;0;0;0;0;0
2020-07-06 09:30:00;88;17;15;15;60;110;138;0;0;0;0;0;0;0
2020-07-06 09:45:00;97;24;25;26;63;119;136;0;0;0;0;0;0;0
2020-07-06 10:00:00;105;28;13;19;60;117;137;0;0;1;0;0;0;0
2020-07-06 10:15:00;100;23;21;18;75;108;138;1;0;0;0;0;0;0
2020-07-06 10:30:00;106;22;10;13;79;126;149;0;0;0;0;0;0;0
2020-07-06 10:45:00;115;22;32;14;77;146;132;0;0;0;0;0;0;0
2020-07-06 11:00:00;92;18;29;14;66;118;121;6;0;0;0;0;0;0
2020-07-06 11:15:00;97;22;13;9;79;120;160;0;0;1;0;0;0;0
2020-07-06 11:30:00;85;20;23;17;94;141;126;0;0;11;0;0;0;0
2020-07-06 11:45:00;96;18;37;20;72;129;127;0;0;0;0;0;0;0
2020-07-06 12:00:00;89;28;21;19;86;126;117;2;0;28;4;4;4;0
2020-07-06 12:15:00;87;24;25;9;79;126;124;0;0;0;0;0;0;0
2020-07-06 12:30:00;106;22;26;21;82;144;153;0;0;1;0;0;0;0
2020-07-06 12:45:00;100;17;27;11;78;149;147;1;0;4;0;0;0;0
2020-07-06 13:00:00;98;26;25;7;84;134;138;2;0;17;0;0;0;0
2020-07-06 13:15:00;120;29;22;21;81;128;152;0;0;1;0;0;0;0
2020-07-06 13:30:00;128;32;27;11;75;118;159;2;0;0;0;0;0;0
2020-07-06 13:45:00;144;28;23;16;85;143;170;0;0;1;0;0;0;0
2020-07-06 14:00:00;133;30;28;17;99;148;158;4;0;0;0;0;0;0
2020-07-06 14:15:00;100;21;43;20;124;115;137;5;0;7;0;0;0;0
2020-07-06 14:30:00;98;21;39;20;130;130;136;0;0;3;0;0;0;0
2020-07-06 14:45:00;117;36;35;23;126;127;155;0;0;1;0;0;0;0
2020-07-06 15:00:00;96;25;39;22;90;111;130;16;0;0;2;2;2;0
2020-07-06 15:15:00;90;21;40;23;119;127;158;0;0;33;10;10;10;0
2020-07-06 15:30:00;104;31;46;27;125;107;137;5;0;5;0;0;0;0
2020-07-06 15:45:00;116;31;60;22;116;109;158;7;0;2;0;0;0;0
2020-07-06 16:00:00;104;29;43;18;113;114;154;0;0;2;1;1;1;0
2020-07-06 16:15:00;112;41;33;23;127;114;144;1;0;7;0;0;0;0
2020-07-06 16:30:00;116;28;45;27;94;155;139;1;0;13;0;0;0;0
2020-07-06 16:45:00;113;33;49;24;108;127;156;2;0;10;0;0;0;6
2020-07-06 17:00:00;134;35;50;23;105;130;155;1;0;1;0;0;0;0
2020-07-06 17:15:00;136;50;38;23;104;125;158;12;0;3;0;0;0;0
2020-07-06 17:30:00;90;33;31;16;74;98;114;3;0;19;0;0;0;0
2020-07-06 17:45:00;74;34;28;12;52;68;98;3;0;0;0;0;0;0
2020-07-06 18:00:00;121;34;34;28;101;133;159;1;0;26;0;0;0;0
2020-07-06 18:15:00;111;35;38;25;108;133;142;7;0;2;0;0;0;0
2020-07-06 18:30:00;74;27;39;26;83;110;126;2;0;0;0;0;0;0
2020-07-06 18:45:00;86;24;34;29;88;117;110;12;0;5;0;0;0;0
2020-07-06 19:00:00;75;27;28;20;58;97;95;6;0;2;0;0;0;0
2020-07-06 19:15:00;75;20;28;20;68;103;115;1;0;0;0;0;0;0
2020-07-06 19:30:00;59;13;21;16;51;82;82;1;0;5;0;0;0;0
2020-07-06 19:45:00;60;15;22;20;75;95;83;0;0;0;0;0;0;0
2020-07-06 20:00:00;51;13;33;18;68;98;99;0;0;1;0;0;0;0
