DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-08-07 00:00:00;17;9;0;0;0;11;8;2;7
2019-08-07 00:15:00;25;12;0;0;0;10;6;0;2
2019-08-07 00:30:00;13;6;0;0;0;19;20;0;1
2019-08-07 00:45:00;15;14;0;0;0;16;3;0;1
2019-08-07 01:00:00;12;4;0;0;0;3;1;0;0
2019-08-07 01:15:00;8;5;0;0;0;5;3;0;2
2019-08-07 01:30:00;4;5;0;0;0;7;4;0;0
2019-08-07 01:45:00;4;5;0;0;0;6;8;1;1
2019-08-07 02:00:00;5;8;0;0;0;5;3;0;0
2019-08-07 02:15:00;8;4;0;0;0;7;2;0;0
2019-08-07 02:30:00;8;7;0;0;0;8;3;0;0
2019-08-07 02:45:00;5;3;0;0;0;7;2;0;0
2019-08-07 03:00:00;8;7;0;0;0;7;6;0;0
2019-08-07 03:15:00;5;2;0;0;0;8;2;0;0
2019-08-07 03:30:00;5;2;0;0;0;7;4;0;0
2019-08-07 03:45:00;4;1;0;0;0;5;4;0;0
2019-08-07 04:00:00;8;8;0;0;0;6;5;0;0
2019-08-07 04:15:00;12;5;0;0;0;19;16;0;0
2019-08-07 04:30:00;6;2;0;0;0;9;7;1;0
2019-08-07 04:45:00;19;8;0;0;0;25;12;1;2
2019-08-07 05:00:00;26;12;0;0;0;30;9;1;1
2019-08-07 05:15:00;38;19;0;0;0;48;12;4;6
2019-08-07 05:30:00;42;33;0;0;0;43;25;6;6
2019-08-07 05:45:00;62;16;0;0;0;64;48;5;12
2019-08-07 06:00:00;52;34;0;0;0;52;39;7;12
2019-08-07 06:15:00;80;40;0;0;0;76;47;6;11
2019-08-07 06:30:00;81;74;0;0;0;90;75;7;17
2019-08-07 06:45:00;101;103;0;0;0;109;93;5;21
2019-08-07 07:00:00;98;106;0;0;0;100;68;6;16
2019-08-07 07:15:00;103;104;0;0;0;111;80;8;18
2019-08-07 07:30:00;96;99;0;0;0;79;91;10;20
2019-08-07 07:45:00;114;108;0;0;0;123;68;12;21
2019-08-07 08:00:00;106;100;0;0;0;101;98;9;30
2019-08-07 08:15:00;83;66;0;0;0;102;81;8;63
2019-08-07 08:30:00;86;92;0;0;0;109;75;22;25
2019-08-07 08:45:00;95;86;0;0;0;98;78;12;24
2019-08-07 09:00:00;107;94;0;0;0;110;75;16;21
2019-08-07 09:15:00;98;76;0;0;0;87;97;12;19
2019-08-07 09:30:00;101;97;0;0;0;77;88;29;23
2019-08-07 09:45:00;94;93;0;0;0;80;50;17;14
2019-08-07 10:00:00;111;97;0;0;0;127;73;7;13
2019-08-07 10:15:00;113;105;0;0;0;121;66;13;22
2019-08-07 10:30:00;98;99;0;0;0;107;60;10;19
2019-08-07 10:45:00;100;72;0;0;0;112;79;14;21
2019-08-07 11:00:00;98;106;0;0;0;124;66;8;14
2019-08-07 11:15:00;82;81;0;0;0;124;63;13;15
2019-08-07 11:30:00;109;106;0;0;0;120;82;37;19
2019-08-07 11:45:00;110;88;0;0;0;132;67;11;19
2019-08-07 12:00:00;107;88;0;0;0;121;95;12;22
2019-08-07 12:15:00;105;102;0;0;0;134;80;11;18
2019-08-07 12:30:00;112;104;0;0;0;125;53;11;20
2019-08-07 12:45:00;101;86;0;0;0;151;74;10;22
2019-08-07 13:00:00;104;107;0;0;0;123;90;12;13
2019-08-07 13:15:00;96;108;0;0;0;139;95;7;20
2019-08-07 13:30:00;112;121;0;0;0;123;81;11;15
2019-08-07 13:45:00;101;92;0;0;0;132;93;10;14
2019-08-07 14:00:00;107;84;0;0;0;130;64;9;18
2019-08-07 14:15:00;85;96;0;0;0;133;84;14;18
2019-08-07 14:30:00;100;114;0;0;0;140;88;11;16
2019-08-07 14:45:00;96;105;0;0;0;140;79;16;16
2019-08-07 15:00:00;127;130;0;0;0;131;104;10;21
2019-08-07 15:15:00;117;121;0;0;0;109;116;13;19
2019-08-07 15:30:00;136;147;0;0;0;129;104;97;21
2019-08-07 15:45:00;139;131;0;0;0;162;121;12;14
2019-08-07 16:00:00;128;142;0;0;0;131;129;11;29
2019-08-07 16:15:00;119;142;0;0;0;133;106;25;33
2019-08-07 16:30:00;147;158;0;0;0;146;91;20;26
2019-08-07 16:45:00;129;156;0;0;0;160;93;20;32
2019-08-07 17:00:00;140;146;0;0;0;145;105;13;18
2019-08-07 17:15:00;130;134;0;0;0;151;87;34;22
2019-08-07 17:30:00;138;141;0;0;0;135;85;8;18
2019-08-07 17:45:00;132;140;0;0;0;137;72;16;27
2019-08-07 18:00:00;122;133;0;0;0;127;75;4;19
2019-08-07 18:15:00;104;112;0;0;0;116;65;7;18
2019-08-07 18:30:00;128;121;0;0;0;111;59;14;29
2019-08-07 18:45:00;81;73;0;0;0;93;47;10;15
2019-08-07 19:00:00;88;92;0;0;0;87;56;8;21
2019-08-07 19:15:00;71;74;0;0;0;79;51;11;17
2019-08-07 19:30:00;90;75;0;0;0;67;48;9;15
2019-08-07 19:45:00;64;69;0;0;0;55;33;6;7
2019-08-07 20:00:00;74;71;0;0;0;77;30;5;13
2019-08-07 20:15:00;48;48;0;0;0;80;25;6;8
2019-08-07 20:30:00;47;31;0;0;0;48;16;5;10
2019-08-07 20:45:00;53;36;0;0;0;53;28;7;14
2019-08-07 21:00:00;49;40;0;0;0;46;20;8;9
2019-08-07 21:15:00;46;38;0;0;0;56;30;8;17
2019-08-07 21:30:00;36;35;0;0;0;40;18;6;10
2019-08-07 21:45:00;32;34;0;0;0;47;32;5;10
2019-08-07 22:00:00;32;21;0;0;0;63;31;6;15
2019-08-07 22:15:00;28;25;0;0;0;43;38;3;9
2019-08-07 22:30:00;29;28;0;0;0;39;26;4;12
2019-08-07 22:45:00;32;14;0;0;0;33;19;1;3
2019-08-07 23:00:00;30;18;0;0;0;28;16;0;1
2019-08-07 23:15:00;19;22;0;0;0;21;11;1;3
2019-08-07 23:30:00;30;13;0;0;0;18;18;3;3
2019-08-07 23:45:00;20;15;0;0;0;13;3;1;1
