DATUM;1(TAFGA);2(TAFBA)
2019-11-03 00:00:00;2;1
2019-11-03 00:15:00;0;0
2019-11-03 00:30:00;2;0
2019-11-03 00:45:00;0;0
2019-11-03 01:00:00;0;0
2019-11-03 01:15:00;0;0
2019-11-03 01:30:00;0;0
2019-11-03 01:45:00;0;0
2019-11-03 02:00:00;0;0
2019-11-03 02:15:00;0;0
2019-11-03 02:30:00;0;0
2019-11-03 02:45:00;0;0
2019-11-03 03:00:00;0;0
2019-11-03 03:15:00;0;0
2019-11-03 03:30:00;0;0
2019-11-03 03:45:00;0;0
2019-11-03 04:00:00;0;0
2019-11-03 04:15:00;0;0
2019-11-03 04:30:00;0;0
2019-11-03 04:45:00;0;0
2019-11-03 05:00:00;0;0
2019-11-03 05:15:00;0;0
2019-11-03 05:30:00;0;0
2019-11-03 05:45:00;0;0
2019-11-03 06:00:00;0;0
2019-11-03 06:15:00;0;0
2019-11-03 06:30:00;0;0
2019-11-03 06:45:00;0;0
2019-11-03 07:00:00;0;0
2019-11-03 07:15:00;0;0
2019-11-03 07:30:00;0;0
2019-11-03 07:45:00;0;0
2019-11-03 08:00:00;0;0
2019-11-03 08:15:00;0;0
2019-11-03 08:30:00;1;0
2019-11-03 08:45:00;0;0
2019-11-03 09:00:00;2;0
2019-11-03 09:15:00;6;3
2019-11-03 09:30:00;0;0
2019-11-03 09:45:00;1;0
2019-11-03 10:00:00;4;2
2019-11-03 10:15:00;3;0
2019-11-03 10:30:00;2;0
2019-11-03 10:45:00;6;1
2019-11-03 11:00:00;2;4
2019-11-03 11:15:00;5;2
2019-11-03 11:30:00;4;1
2019-11-03 11:45:00;3;1
2019-11-03 12:00:00;4;0
2019-11-03 12:15:00;2;0
2019-11-03 12:30:00;5;0
2019-11-03 12:45:00;7;1
2019-11-03 13:00:00;10;0
2019-11-03 13:15:00;7;0
2019-11-03 13:30:00;5;1
2019-11-03 13:45:00;9;2
2019-11-03 14:00:00;5;4
2019-11-03 14:15:00;1;0
2019-11-03 14:30:00;9;15
2019-11-03 14:45:00;6;5
2019-11-03 15:00:00;12;0
2019-11-03 15:15:00;11;9
2019-11-03 15:30:00;5;6
2019-11-03 15:45:00;5;3
2019-11-03 16:00:00;7;3
2019-11-03 16:15:00;14;2
2019-11-03 16:30:00;9;2
2019-11-03 16:45:00;5;6
2019-11-03 17:00:00;20;11
2019-11-03 17:15:00;9;3
2019-11-03 17:30:00;11;2
2019-11-03 17:45:00;7;1
2019-11-03 18:00:00;11;5
2019-11-03 18:15:00;7;0
2019-11-03 18:30:00;6;7
2019-11-03 18:45:00;8;1
2019-11-03 19:00:00;2;1
2019-11-03 19:15:00;4;1
2019-11-03 19:30:00;6;0
2019-11-03 19:45:00;3;1
2019-11-03 20:00:00;5;0
2019-11-03 20:15:00;4;1
2019-11-03 20:30:00;1;0
2019-11-03 20:45:00;1;2
2019-11-03 21:00:00;2;1
2019-11-03 21:15:00;1;0
2019-11-03 21:30:00;1;0
2019-11-03 21:45:00;0;0
2019-11-03 22:00:00;1;0
2019-11-03 22:15:00;4;0
2019-11-03 22:30:00;1;1
2019-11-03 22:45:00;0;0
2019-11-03 23:00:00;0;0
2019-11-03 23:15:00;0;0
2019-11-03 23:30:00;0;0
2019-11-03 23:45:00;0;0
