DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-05-21 00:00:00;2;9;5;0;0;7;0;0;7;0;0;1;0;0;0;0;0
2020-05-21 00:15:00;0;8;3;1;0;5;1;0;6;1;1;1;0;0;0;0;0
2020-05-21 00:30:00;0;13;7;1;0;0;2;0;0;1;1;3;0;0;0;0;0
2020-05-21 00:45:00;0;9;3;0;0;7;0;0;8;0;2;1;0;0;0;0;0
2020-05-21 01:00:00;0;5;2;0;0;8;0;0;8;0;0;1;0;0;0;0;0
2020-05-21 01:15:00;2;4;3;0;1;1;0;1;1;1;0;1;0;0;0;0;0
2020-05-21 01:30:00;0;5;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-21 01:45:00;0;1;1;1;0;3;1;0;3;1;1;0;0;0;0;0;0
2020-05-21 02:00:00;1;3;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-05-21 02:15:00;0;0;1;0;0;3;0;0;4;0;0;1;0;0;0;0;0
2020-05-21 02:30:00;0;0;2;1;1;3;1;1;4;1;0;1;0;0;0;0;0
2020-05-21 02:45:00;0;3;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-05-21 03:00:00;0;2;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-21 03:15:00;0;0;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0
2020-05-21 03:30:00;0;3;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-05-21 03:45:00;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:00:00;0;4;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-05-21 04:30:00;0;1;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;0;2;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-05-21 05:00:00;0;4;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-05-21 05:15:00;1;6;0;0;0;2;0;0;2;0;0;3;0;0;0;0;0
2020-05-21 05:30:00;2;6;3;0;0;6;0;0;7;0;0;1;0;0;0;0;0
2020-05-21 05:45:00;4;2;5;0;0;2;0;0;2;0;4;2;0;0;0;0;0
2020-05-21 06:00:00;2;8;2;0;0;2;0;0;1;0;1;1;0;0;0;0;0
2020-05-21 06:15:00;1;7;8;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-21 06:30:00;0;9;3;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-05-21 06:45:00;2;13;8;0;0;4;0;0;2;1;1;2;0;0;0;0;0
2020-05-21 07:00:00;1;10;5;1;1;4;1;0;5;0;0;0;0;0;0;0;0
2020-05-21 07:15:00;3;12;7;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-05-21 07:30:00;0;8;4;0;1;9;2;2;8;0;0;2;1;0;0;0;0
2020-05-21 07:45:00;1;7;8;0;0;6;1;0;6;0;4;2;0;0;0;0;0
2020-05-21 08:00:00;3;16;10;0;0;13;0;0;12;0;0;4;0;0;0;0;0
2020-05-21 08:15:00;1;13;17;1;0;14;2;0;14;1;2;2;0;0;0;0;0
2020-05-21 08:30:00;3;18;16;1;2;12;2;2;14;2;1;3;0;0;0;0;0
2020-05-21 08:45:00;1;17;13;0;0;11;0;0;11;1;2;4;0;0;0;0;0
2020-05-21 09:00:00;5;26;21;1;0;14;1;0;14;0;1;5;1;0;0;0;0
2020-05-21 09:15:00;3;19;11;0;0;20;0;0;21;0;2;3;0;0;0;0;0
2020-05-21 09:30:00;2;27;23;0;1;28;3;1;29;0;2;2;0;0;0;0;0
2020-05-21 09:45:00;2;32;26;3;1;23;2;1;26;0;5;5;0;0;0;0;0
2020-05-21 10:00:00;1;34;17;6;0;19;4;0;22;5;3;8;0;0;0;0;0
2020-05-21 10:15:00;6;34;27;1;2;21;2;2;24;1;4;6;0;0;0;0;0
2020-05-21 10:30:00;3;44;28;1;0;31;1;0;32;1;2;5;1;0;0;0;0
2020-05-21 10:45:00;2;33;29;5;4;33;5;1;35;3;6;5;0;0;0;0;0
2020-05-21 11:00:00;9;39;23;2;2;32;3;1;28;3;4;4;1;0;0;0;0
2020-05-21 11:15:00;8;43;31;4;2;38;5;2;37;3;3;5;1;0;0;0;0
2020-05-21 11:30:00;8;31;29;1;1;37;1;1;44;2;4;8;0;0;0;0;0
2020-05-21 11:45:00;3;32;22;1;0;44;1;0;46;0;6;6;1;0;0;0;0
2020-05-21 12:00:00;4;32;32;2;0;27;3;2;30;3;5;6;0;0;0;0;0
2020-05-21 12:15:00;8;28;29;4;0;45;6;0;44;2;1;3;0;0;0;0;0
2020-05-21 12:30:00;6;34;22;3;0;37;3;0;37;3;1;6;0;0;0;0;0
2020-05-21 12:45:00;5;22;24;7;1;36;4;0;43;6;2;3;0;0;0;0;0
2020-05-21 13:00:00;3;29;25;0;0;16;0;0;16;2;8;4;0;0;0;0;0
2020-05-21 13:15:00;6;33;33;254;0;28;2;0;27;1;1;3;0;0;0;0;0
2020-05-21 13:30:00;5;23;18;1;0;25;1;0;27;1;4;5;0;0;0;0;0
2020-05-21 13:45:00;5;43;29;0;0;25;0;0;26;0;1;4;0;0;0;0;0
2020-05-21 14:00:00;3;39;21;2;1;35;2;1;38;0;5;7;1;0;0;0;0
