DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-01-24 00:00:00;0;0;0;0;0;0;0;0;0
2020-01-24 00:15:00;2;0;0;0;0;0;0;0;0
2020-01-24 00:30:00;0;0;1;0;0;0;0;0;0
2020-01-24 00:45:00;1;0;0;0;0;0;0;0;0
2020-01-24 01:00:00;0;0;0;0;0;0;0;0;0
2020-01-24 01:15:00;2;0;0;0;0;0;0;0;0
2020-01-24 01:30:00;1;0;1;0;0;0;0;0;0
2020-01-24 01:45:00;1;0;0;0;0;0;0;0;0
2020-01-24 02:00:00;0;0;0;0;0;0;0;0;0
2020-01-24 02:15:00;1;0;0;0;0;0;0;0;0
2020-01-24 02:30:00;0;0;0;0;0;0;0;0;0
2020-01-24 02:45:00;0;0;0;0;0;0;0;0;0
2020-01-24 03:00:00;0;0;0;0;0;0;0;0;0
2020-01-24 03:15:00;0;0;0;0;0;0;0;0;0
2020-01-24 03:30:00;0;0;0;0;0;0;0;0;0
2020-01-24 03:45:00;1;0;0;0;0;0;0;0;0
2020-01-24 04:00:00;0;0;0;0;0;0;0;0;0
2020-01-24 04:15:00;0;0;0;0;0;0;0;0;0
2020-01-24 04:30:00;0;0;0;0;0;0;0;0;0
2020-01-24 04:45:00;1;0;2;0;0;0;0;0;0
2020-01-24 05:00:00;2;0;2;0;0;0;0;0;0
2020-01-24 05:15:00;0;3;3;0;0;0;0;0;0
2020-01-24 05:30:00;7;1;1;0;0;0;0;0;0
2020-01-24 05:45:00;9;1;3;0;0;0;0;0;0
2020-01-24 06:00:00;8;2;2;2;0;0;1;2;2
2020-01-24 06:15:00;3;0;2;2;0;1;0;0;0
2020-01-24 06:30:00;6;1;8;0;0;0;0;0;0
2020-01-24 06:45:00;5;8;12;4;0;1;0;0;0
2020-01-24 07:00:00;2;3;7;4;0;0;2;0;0
2020-01-24 07:15:00;16;2;4;4;0;1;1;6;0
2020-01-24 07:30:00;16;11;11;8;1;1;3;1;0
2020-01-24 07:45:00;23;3;7;5;2;0;3;2;0
2020-01-24 08:00:00;23;5;7;10;2;0;0;5;2
2020-01-24 08:15:00;26;2;3;8;2;2;1;3;0
2020-01-24 08:30:00;29;14;12;4;0;3;2;0;0
2020-01-24 08:45:00;24;1;4;10;2;1;3;0;0
2020-01-24 09:00:00;
2020-01-24 09:15:00;
2020-01-24 09:30:00;
2020-01-24 09:45:00;60;12;13;10;2;1;1;3;0
2020-01-24 10:00:00;47;17;16;3;7;0;2;0;5
2020-01-24 10:15:00;59;10;10;9;8;0;3;1;1
2020-01-24 10:30:00;64;8;12;6;6;4;3;0;0
2020-01-24 10:45:00;71;11;12;4;7;0;4;0;4
2020-01-24 11:00:00;64;6;21;5;12;1;3;1;0
2020-01-24 11:15:00;80;51;12;2;7;3;4;0;3
2020-01-24 11:30:00;70;30;7;3;7;3;2;11;14
2020-01-24 11:45:00;67;7;22;6;5;1;6;0;3
2020-01-24 12:00:00;75;22;14;2;9;0;4;0;0
2020-01-24 12:15:00;71;8;10;5;5;1;5;1;0
2020-01-24 12:30:00;51;6;16;5;4;0;2;1;3
2020-01-24 12:45:00;62;12;18;3;6;0;3;6;2
2020-01-24 13:00:00;70;31;22;6;4;1;1;1;4
2020-01-24 13:15:00;61;10;18;6;6;0;4;12;3
2020-01-24 13:30:00;71;7;12;6;6;0;7;24;0
2020-01-24 13:45:00;77;4;13;7;4;1;3;8;0
2020-01-24 14:00:00;64;7;9;4;3;0;4;0;0
2020-01-24 14:15:00;68;16;15;0;5;3;6;0;1
2020-01-24 14:30:00;74;30;18;0;2;2;3;0;0
2020-01-24 14:45:00;65;9;10;5;6;0;3;0;3
2020-01-24 15:00:00;81;13;8;3;10;3;2;0;0
2020-01-24 15:15:00;91;6;12;3;1;3;1;0;0
2020-01-24 15:30:00;76;43;16;8;3;5;0;4;0
2020-01-24 15:45:00;75;4;15;5;4;7;1;1;15
2020-01-24 16:00:00;94;21;18;3;7;0;5;3;10
2020-01-24 16:15:00;89;50;26;4;4;5;0;0;0
2020-01-24 16:30:00;84;30;21;11;6;1;4;3;0
2020-01-24 16:45:00;68;5;15;7;9;0;1;4;30
2020-01-24 17:00:00;75;40;12;5;2;0;1;2;1
2020-01-24 17:15:00;90;8;13;3;8;1;2;0;0
2020-01-24 17:30:00;79;3;10;3;1;2;5;1;0
2020-01-24 17:45:00;56;7;10;6;2;2;2;1;0
2020-01-24 18:00:00;75;9;13;6;3;0;2;9;1
2020-01-24 18:15:00;66;12;11;3;1;4;1;0;0
2020-01-24 18:30:00;70;4;8;4;5;1;3;2;0
2020-01-24 18:45:00;63;10;7;4;4;1;2;14;2
2020-01-24 19:00:00;55;10;10;2;3;1;5;0;7
2020-01-24 19:15:00;56;4;9;5;2;3;3;15;0
2020-01-24 19:30:00;66;1;5;9;7;0;3;0;5
2020-01-24 19:45:00;57;9;4;8;4;0;0;3;0
2020-01-24 20:00:00;69;4;10;4;0;2;3;0;4
2020-01-24 20:15:00;28;4;13;2;0;0;0;0;3
2020-01-24 20:30:00;14;1;3;1;0;0;1;0;3
2020-01-24 20:45:00;16;0;3;3;1;0;1;7;1
2020-01-24 21:00:00;11;1;6;0;2;3;3;0;5
2020-01-24 21:15:00;8;0;3;0;1;0;2;0;0
2020-01-24 21:30:00;13;0;2;0;1;0;2;0;3
2020-01-24 21:45:00;15;1;5;2;1;0;0;0;0
2020-01-24 22:00:00;31;2;6;3;0;0;0;0;0
2020-01-24 22:15:00;12;3;4;3;0;0;0;2;0
2020-01-24 22:30:00;23;1;4;3;0;4;0;1;0
2020-01-24 22:45:00;28;1;1;3;1;2;1;0;0
2020-01-24 23:00:00;13;1;3;0;0;0;0;0;0
2020-01-24 23:15:00;7;1;0;0;0;0;0;0;0
2020-01-24 23:30:00;3;0;0;0;0;0;0;0;0
2020-01-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
