DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-05-07 00:00:00;0;1;0;9;5;3;0;5;8;3;3
2020-05-07 00:15:00;0;2;0;10;10;3;1;7;7;1;1
2020-05-07 00:30:00;0;0;0;3;1;0;2;4;6;1;1
2020-05-07 00:45:00;2;2;0;2;1;0;1;6;6;0;0
2020-05-07 01:00:00;0;0;0;2;4;3;0;4;4;1;1
2020-05-07 01:15:00;0;0;0;3;2;0;0;1;2;1;1
2020-05-07 01:30:00;0;1;0;4;3;1;0;0;1;1;1
2020-05-07 01:45:00;5;1;0;3;2;2;0;1;3;2;2
2020-05-07 02:00:00;0;1;0;1;1;0;1;4;3;0;0
2020-05-07 02:15:00;0;1;0;2;0;0;1;1;1;0;0
2020-05-07 02:30:00;0;1;1;8;1;0;4;1;1;1;1
2020-05-07 02:45:00;0;1;0;4;1;1;1;0;2;1;1
2020-05-07 03:00:00;0;0;0;5;1;0;0;2;3;0;0
2020-05-07 03:15:00;0;0;0;5;1;0;4;0;0;0;0
2020-05-07 03:30:00;0;1;0;6;1;0;0;3;3;0;0
2020-05-07 03:45:00;0;1;0;2;2;0;0;1;2;2;1
2020-05-07 04:00:00;0;1;0;4;3;2;0;1;2;2;1
2020-05-07 04:15:00;0;1;0;8;1;0;2;2;0;0;0
2020-05-07 04:30:00;0;2;0;3;3;0;1;0;2;1;0
2020-05-07 04:45:00;1;3;0;2;3;2;1;10;10;5;3
2020-05-07 05:00:00;1;3;0;14;9;3;5;10;7;4;4
2020-05-07 05:15:00;5;8;2;17;9;3;3;30;27;11;8
2020-05-07 05:30:00;2;16;3;16;13;7;4;42;45;16;16
2020-05-07 05:45:00;1;16;1;37;24;12;9;51;56;14;8
2020-05-07 06:00:00;1;19;3;18;19;6;8;36;39;4;2
2020-05-07 06:15:00;3;32;1;41;28;7;13;64;76;19;16
