DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-04-30 00:00:00;8;3;4;1;0;0;0;9;0;0;0;0;0
2020-04-30 00:15:00;6;1;2;2;1;1;3;8;0;0;0;0;0
2020-04-30 00:30:00;4;2;3;1;0;1;1;10;0;0;0;0;0
2020-04-30 00:45:00;8;4;4;2;1;1;1;10;0;0;0;0;0
2020-04-30 01:00:00;6;2;4;3;0;0;1;7;0;0;0;0;0
2020-04-30 01:15:00;6;0;1;1;0;0;1;6;0;0;0;0;0
2020-04-30 01:30:00;6;2;2;1;0;0;0;2;0;0;0;0;0
2020-04-30 01:45:00;4;1;1;1;0;0;0;2;0;0;0;0;0
2020-04-30 02:00:00;11;0;0;0;0;0;0;4;0;0;0;0;0
2020-04-30 02:15:00;10;3;3;0;0;0;0;5;0;0;0;0;0
2020-04-30 02:30:00;2;4;3;3;2;1;0;2;0;0;0;0;0
2020-04-30 02:45:00;4;2;4;2;0;0;0;4;0;0;0;0;0
2020-04-30 03:00:00;6;2;2;1;0;0;0;8;0;0;0;0;0
2020-04-30 03:15:00;5;1;5;1;0;0;1;4;0;0;0;0;0
2020-04-30 03:30:00;8;2;1;1;0;0;0;1;0;0;0;0;0
2020-04-30 03:45:00;6;1;1;0;0;0;1;7;0;0;0;0;0
2020-04-30 04:00:00;4;2;3;0;0;0;0;7;0;0;0;0;0
2020-04-30 04:15:00;18;7;4;3;1;1;0;7;0;0;0;0;0
2020-04-30 04:30:00;10;4;5;2;0;0;0;13;0;0;0;0;0
2020-04-30 04:45:00;16;7;10;7;1;1;2;15;0;0;0;0;0
2020-04-30 05:00:00;15;6;9;6;3;1;3;10;0;0;0;0;0
2020-04-30 05:15:00;23;18;22;15;9;9;4;44;0;0;0;0;0
2020-04-30 05:30:00;50;9;13;11;5;6;7;67;0;0;0;0;0
2020-04-30 05:45:00;55;10;21;6;3;3;5;85;0;0;0;0;0
2020-04-30 06:00:00;46;6;12;1;2;3;3;53;0;0;0;0;0
2020-04-30 06:15:00;79;11;25;10;4;5;8;99;0;0;0;0;0
2020-04-30 06:30:00;100;11;27;8;9;10;10;126;0;0;0;0;0
2020-04-30 06:45:00;76;18;29;17;11;14;12;158;0;1;0;0;0
2020-04-30 07:00:00;123;14;22;13;12;13;17;134;0;0;0;0;0
2020-04-30 07:15:00;152;17;26;21;12;10;17;149;1;1;0;0;0
2020-04-30 07:30:00;148;21;21;14;20;22;27;139;1;0;0;0;0
2020-04-30 07:45:00;127;23;28;23;18;22;26;177;0;1;0;0;0
2020-04-30 08:00:00;114;20;28;16;16;17;17;117;2;0;0;0;0
2020-04-30 08:15:00;125;20;19;13;19;17;17;134;6;1;0;0;0
2020-04-30 08:30:00;133;21;28;15;17;21;11;136;3;0;0;0;0
2020-04-30 08:45:00;115;21;27;22;26;30;19;153;1;3;0;0;0
2020-04-30 09:00:00;111;22;22;13;27;27;18;149;1;0;0;0;0
2020-04-30 09:15:00;126;17;23;17;22;24;22;160;1;1;0;0;0
