DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-04-09 00:00:00;3;2;7;3;0;0;0;8;0;0;0;0;0
2020-04-09 00:15:00;10;1;2;1;1;2;0;6;0;0;0;0;0
2020-04-09 00:30:00;6;3;3;3;1;0;1;10;0;0;0;0;0
2020-04-09 00:45:00;4;1;3;0;0;0;0;7;0;0;0;0;0
2020-04-09 01:00:00;6;3;5;3;1;1;1;8;0;0;0;0;0
2020-04-09 01:15:00;5;1;4;2;0;0;0;6;0;0;0;0;0
2020-04-09 01:30:00;5;0;2;0;0;0;0;2;0;0;0;0;0
2020-04-09 01:45:00;4;1;1;1;0;0;0;3;0;0;0;0;0
2020-04-09 02:00:00;6;0;0;0;0;0;0;4;0;0;0;0;0
2020-04-09 02:15:00;2;1;1;0;0;0;0;4;0;0;0;0;0
2020-04-09 02:30:00;5;3;2;1;2;1;0;4;0;0;0;0;0
2020-04-09 02:45:00;4;0;0;0;0;0;0;5;0;0;0;0;0
2020-04-09 03:00:00;6;4;3;1;0;0;0;6;0;0;0;0;0
2020-04-09 03:15:00;4;0;1;0;0;0;0;4;0;0;0;0;0
2020-04-09 03:30:00;8;0;3;0;0;0;0;5;0;0;0;0;0
2020-04-09 03:45:00;6;1;2;0;0;0;0;4;0;0;0;0;0
2020-04-09 04:00:00;8;4;5;5;0;0;0;10;0;0;0;0;0
2020-04-09 04:15:00;12;0;1;0;1;1;0;4;0;0;0;0;0
2020-04-09 04:30:00;16;7;8;2;0;0;2;13;0;0;0;0;0
2020-04-09 04:45:00;10;4;6;3;0;0;1;13;0;0;0;0;0
2020-04-09 05:00:00;19;9;11;6;2;2;2;16;0;0;0;0;0
2020-04-09 05:15:00;30;17;18;17;6;9;2;25;0;0;0;0;0
2020-04-09 05:30:00;50;7;18;6;3;3;7;60;0;0;0;0;0
2020-04-09 05:45:00;51;7;14;5;3;3;5;66;0;0;0;0;0
2020-04-09 06:00:00;46;3;14;5;3;4;1;56;0;0;0;0;0
2020-04-09 06:15:00;59;10;18;5;2;3;2;48;0;0;0;0;0
2020-04-09 06:30:00;82;11;24;8;5;9;4;108;0;0;0;0;0
2020-04-09 06:45:00;85;15;18;7;9;22;8;132;0;1;0;0;0
2020-04-09 07:00:00;107;16;22;14;7;8;12;113;0;0;0;0;0
2020-04-09 07:15:00;91;13;21;13;9;9;9;111;0;0;0;0;0
2020-04-09 07:30:00;104;17;22;17;14;20;10;107;1;0;0;0;0
2020-04-09 07:45:00;107;20;26;20;18;18;19;124;1;1;0;0;0
2020-04-09 08:00:00;112;13;23;11;15;12;10;125;5;1;0;0;0
2020-04-09 08:15:00;106;9;17;7;15;18;10;103;1;1;0;0;0
2020-04-09 08:30:00;105;16;18;12;27;31;9;111;1;0;0;0;0
2020-04-09 08:45:00;122;17;22;18;14;16;10;127;1;0;0;0;0
2020-04-09 09:00:00;77;21;24;17;17;20;11;95;0;0;0;0;0
2020-04-09 09:15:00;104;24;33;17;19;21;19;128;4;0;0;0;0
2020-04-09 09:30:00;110;16;17;14;26;31;11;132;2;0;0;0;0
2020-04-09 09:45:00;118;15;22;15;22;28;19;122;1;1;0;0;0
2020-04-09 10:00:00;108;14;21;14;26;26;15;155;2;1;0;0;0
2020-04-09 10:15:00;126;16;25;15;29;33;17;129;5;0;0;0;0
2020-04-09 10:30:00;116;22;24;17;18;27;14;141;2;1;0;0;0
2020-04-09 10:45:00;121;22;27;24;26;24;23;139;3;2;0;0;0
2020-04-09 11:00:00;106;23;23;22;20;23;10;155;3;0;0;0;0
2020-04-09 11:15:00;115;23;26;16;27;27;12;123;3;2;0;0;0
2020-04-09 11:30:00;133;16;22;9;29;27;13;133;2;2;0;0;0
2020-04-09 11:45:00;129;15;25;20;30;30;18;138;0;2;0;0;0
2020-04-09 12:00:00;115;23;24;17;28;30;9;131;0;1;0;0;0
2020-04-09 12:15:00;135;23;23;19;26;28;10;140;4;0;0;0;0
2020-04-09 12:30:00;116;16;20;11;19;18;11;119;2;0;0;0;0
2020-04-09 12:45:00;97;18;21;17;28;32;11;138;1;2;0;0;0
2020-04-09 13:00:00;124;23;24;19;27;27;27;153;0;3;0;0;0
2020-04-09 13:15:00;124;19;19;15;25;24;22;132;0;1;0;0;0
2020-04-09 13:30:00;119;14;22;13;21;28;8;160;1;3;0;0;0
2020-04-09 13:45:00;122;19;24;17;32;36;18;149;1;1;0;0;0
2020-04-09 14:00:00;145;20;29;20;18;19;11;114;1;0;0;0;0
2020-04-09 14:15:00;123;18;25;18;17;15;12;127;2;0;0;0;0
2020-04-09 14:30:00;149;12;17;9;19;20;12;135;1;1;0;0;0
2020-04-09 14:45:00;137;13;18;16;21;22;15;136;2;2;0;0;0
2020-04-09 15:00:00;120;17;28;17;24;23;9;134;2;0;0;0;0
2020-04-09 15:15:00;116;11;16;13;23;25;15;124;1;1;0;0;0
2020-04-09 15:30:00;132;14;18;10;26;29;15;132;4;1;0;0;0
2020-04-09 15:45:00;118;19;25;21;23;26;18;160;3;2;0;0;0
2020-04-09 16:00:00;164;15;13;8;26;28;19;133;2;0;0;0;0
2020-04-09 16:15:00;141;10;18;9;32;37;15;144;3;1;0;0;0
2020-04-09 16:30:00;117;16;16;13;29;31;11;141;1;0;0;0;0
2020-04-09 16:45:00;126;17;20;19;20;26;16;136;0;1;0;0;0
2020-04-09 17:00:00;133;15;23;15;29;34;12;146;1;1;0;0;0
