DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-04-16 00:00:00;0;2;0;0;0;0;0;0
2020-04-16 00:15:00;0;0;0;0;2;0;0;0
2020-04-16 00:30:00;1;0;0;0;1;1;0;0
2020-04-16 00:45:00;1;3;0;0;1;1;0;0
2020-04-16 01:00:00;0;0;0;0;0;1;0;0
2020-04-16 01:15:00;2;1;0;0;1;0;0;0
2020-04-16 01:30:00;0;1;0;0;1;2;0;0
2020-04-16 01:45:00;0;0;0;0;0;2;0;0
2020-04-16 02:00:00;0;1;0;0;0;0;0;0
2020-04-16 02:15:00;0;2;0;0;0;2;0;0
2020-04-16 02:30:00;2;0;0;0;0;0;0;0
2020-04-16 02:45:00;0;0;0;0;0;0;0;0
2020-04-16 03:00:00;1;1;0;0;0;2;0;0
2020-04-16 03:15:00;0;0;0;0;2;0;0;0
2020-04-16 03:30:00;4;2;0;0;1;0;0;0
2020-04-16 03:45:00;0;1;0;0;0;0;0;0
2020-04-16 04:00:00;0;2;0;0;0;0;0;0
2020-04-16 04:15:00;1;0;0;0;3;1;0;0
2020-04-16 04:30:00;1;4;0;0;5;0;0;0
2020-04-16 04:45:00;1;4;0;0;2;2;0;0
2020-04-16 05:00:00;3;4;0;0;2;1;0;0
2020-04-16 05:15:00;1;9;0;0;7;0;0;1
2020-04-16 05:30:00;7;25;0;0;19;13;11;0
2020-04-16 05:45:00;13;25;0;0;28;14;7;0
2020-04-16 06:00:00;8;24;0;0;29;7;3;1
2020-04-16 06:15:00;11;29;0;0;23;19;13;0
2020-04-16 06:30:00;14;29;1;0;39;26;4;0
2020-04-16 06:45:00;11;38;0;0;31;17;4;0
2020-04-16 07:00:00;8;32;0;0;24;27;13;0
2020-04-16 07:15:00;16;33;0;0;36;16;6;0
2020-04-16 07:30:00;22;45;0;0;45;21;5;0
2020-04-16 07:45:00;23;53;2;0;24;36;5;0
2020-04-16 08:00:00;11;27;3;0;21;13;3;0
