DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-01-14 00:00:00;15;4;7;3;2;10;14;5;4;1;0;1
2020-01-14 00:15:00;20;11;6;2;5;6;21;6;4;0;0;1
2020-01-14 00:30:00;10;5;1;3;5;3;13;8;3;0;0;0
2020-01-14 00:45:00;10;6;3;1;5;7;7;5;5;0;0;0
2020-01-14 01:00:00;4;4;0;0;3;7;5;1;5;0;0;0
2020-01-14 01:15:00;14;8;2;3;3;4;13;1;5;0;0;0
2020-01-14 01:30:00;7;5;2;2;3;3;8;1;0;1;0;1
2020-01-14 01:45:00;1;0;0;2;3;2;1;2;0;0;0;0
2020-01-14 02:00:00;12;6;1;0;3;6;12;3;5;0;0;0
2020-01-14 02:15:00;10;6;0;1;5;5;11;5;2;1;0;0
2020-01-14 02:30:00;6;6;1;1;3;9;7;3;3;0;0;0
2020-01-14 02:45:00;7;7;0;0;6;8;8;6;1;0;0;0
2020-01-14 03:00:00;6;4;0;1;1;3;6;0;1;0;0;0
2020-01-14 03:15:00;4;1;0;0;3;6;4;1;4;0;0;0
2020-01-14 03:30:00;10;4;0;1;7;3;11;5;2;0;0;0
2020-01-14 03:45:00;11;4;1;0;6;8;9;9;4;0;0;0
2020-01-14 04:00:00;14;5;0;0;9;4;15;7;4;1;0;1
2020-01-14 04:15:00;21;10;1;0;8;8;20;1;1;0;0;2
2020-01-14 04:30:00;21;9;1;0;10;18;19;0;0;0;0;2
2020-01-14 04:45:00;29;12;1;0;20;23;29;0;0;0;0;1
2020-01-14 05:00:00;52;18;2;2;34;44;51;3;4;2;0;4
2020-01-14 05:15:00;78;19;4;3;54;67;73;11;12;1;0;6
2020-01-14 05:30:00;108;38;8;7;64;83;108;55;47;3;0;5
2020-01-14 05:45:00;141;41;3;8;68;75;138;40;39;4;0;6
2020-01-14 06:00:00;181;35;6;8;54;74;175;23;28;4;0;5
2020-01-14 06:15:00;198;52;7;14;66;109;200;94;90;4;0;9
2020-01-14 06:30:00;210;30;14;13;81;115;225;56;57;4;0;11
2020-01-14 06:45:00;191;32;11;14;70;159;198;93;81;9;0;10
