DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-10-31 00:00:00;0;0;15;1;2;10;0;0;0;0;0;0;0;0
2020-10-31 00:15:00;1;0;11;1;1;18;0;0;0;0;0;0;0;0
2020-10-31 00:30:00;0;0;11;3;3;20;0;0;0;0;0;0;0;0
2020-10-31 00:45:00;0;0;11;2;2;17;0;0;0;0;0;0;0;0
2020-10-31 01:00:00;0;0;5;0;0;13;0;0;0;0;0;0;0;0
2020-10-31 01:15:00;0;0;9;1;2;16;0;0;0;0;0;0;0;0
2020-10-31 01:30:00;0;0;5;0;0;10;0;0;0;0;0;0;0;0
2020-10-31 01:45:00;0;0;9;0;0;4;0;0;0;0;0;0;0;0
2020-10-31 02:00:00;0;0;1;0;0;8;0;0;0;0;0;0;0;0
2020-10-31 02:15:00;0;0;5;1;1;10;0;0;0;0;0;0;0;0
2020-10-31 02:30:00;0;0;9;0;0;6;0;0;0;0;0;0;0;0
2020-10-31 02:45:00;0;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-10-31 03:00:00;0;0;0;0;0;6;0;0;0;0;0;0;0;0
2020-10-31 03:15:00;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-10-31 03:30:00;2;0;3;1;1;2;0;0;0;0;0;0;0;0
2020-10-31 03:45:00;0;0;2;0;1;9;0;0;0;0;0;0;0;0
2020-10-31 04:00:00;1;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-10-31 04:15:00;0;0;7;0;0;3;0;0;0;0;0;0;0;0
2020-10-31 04:30:00;0;0;9;0;0;5;0;0;0;0;0;0;0;0
2020-10-31 04:45:00;0;0;9;0;0;3;0;0;0;0;0;0;0;0
2020-10-31 05:00:00;0;0;15;2;2;5;0;0;0;0;0;0;0;0
2020-10-31 05:15:00;0;0;27;0;0;8;0;0;0;0;0;0;0;0
2020-10-31 05:30:00;0;0;30;0;0;13;0;0;0;0;0;0;0;0
2020-10-31 05:45:00;0;0;26;1;1;40;0;0;0;0;0;0;0;0
2020-10-31 06:00:00;1;0;12;0;1;47;0;0;0;0;0;0;0;0
2020-10-31 06:15:00;0;0;17;1;3;46;0;0;0;0;0;0;0;0
2020-10-31 06:30:00;3;0;32;2;4;23;0;0;0;0;0;0;0;0
2020-10-31 06:45:00;2;0;39;2;2;42;0;0;0;0;0;0;0;0
2020-10-31 07:00:00;1;0;29;1;3;25;0;0;0;0;0;0;0;0
2020-10-31 07:15:00;2;0;51;1;4;49;0;0;0;0;0;0;0;0
2020-10-31 07:30:00;0;0;61;6;8;37;0;0;0;0;0;0;0;0
2020-10-31 07:45:00;1;0;62;3;3;47;0;0;0;0;0;0;0;0
2020-10-31 08:00:00;0;0;73;2;6;40;0;1;0;0;0;0;2;0
2020-10-31 08:15:00;1;0;70;2;4;47;0;2;0;0;1;0;0;0
2020-10-31 08:30:00;1;0;103;7;7;51;0;0;0;0;3;0;0;0
2020-10-31 08:45:00;1;0;142;8;15;86;0;0;0;0;0;0;1;0
2020-10-31 09:00:00;2;0;115;9;8;76;0;0;0;0;1;0;0;0
2020-10-31 09:15:00;1;0;150;1;3;84;0;6;0;0;0;0;0;0
2020-10-31 09:30:00;1;0;149;9;10;113;0;0;0;0;0;0;0;0
2020-10-31 09:45:00;0;0;187;6;5;95;0;1;0;0;0;0;1;0
2020-10-31 10:00:00;3;0;149;10;14;115;0;2;0;0;0;0;2;0
2020-10-31 10:15:00;5;0;142;8;9;103;0;5;0;0;1;0;0;0
2020-10-31 10:30:00;4;0;164;9;12;131;0;1;0;0;0;0;0;0
2020-10-31 10:45:00;2;0;154;6;13;143;0;3;0;0;3;0;0;0
2020-10-31 11:00:00;7;0;177;9;13;131;0;3;0;0;6;0;0;0
2020-10-31 11:15:00;5;0;143;4;8;137;0;6;0;0;1;0;1;0
2020-10-31 11:30:00;2;0;167;12;13;151;0;3;0;0;1;0;1;0
2020-10-31 11:45:00;3;0;172;7;13;133;0;6;0;0;0;0;3;0
2020-10-31 12:00:00;4;0;171;12;14;157;0;5;0;0;0;0;1;0
2020-10-31 12:15:00;3;0;167;5;11;187;0;3;0;0;1;0;2;0
2020-10-31 12:30:00;3;0;138;12;19;164;0;4;0;0;0;0;2;0
2020-10-31 12:45:00;2;0;147;7;15;149;0;1;0;0;2;0;0;0
2020-10-31 13:00:00;2;0;143;14;28;162;0;6;0;0;1;0;0;0
2020-10-31 13:15:00;2;0;143;27;8;129;0;3;0;0;1;0;0;0
2020-10-31 13:30:00;5;0;158;11;12;140;0;2;0;0;2;0;0;0
2020-10-31 13:45:00;4;0;169;17;18;155;0;2;0;0;1;0;1;0
2020-10-31 14:00:00;3;0;131;10;12;153;0;6;0;0;1;0;0;0
2020-10-31 14:15:00;6;0;155;13;17;146;0;2;0;0;2;0;7;0
2020-10-31 14:30:00;3;0;170;4;11;172;0;2;0;0;1;0;0;0
2020-10-31 14:45:00;4;0;138;10;12;175;0;1;0;0;0;0;3;0
2020-10-31 15:00:00;3;0;140;11;14;153;0;5;0;0;1;0;1;0
2020-10-31 15:15:00;5;0;169;9;12;141;0;2;0;0;2;0;0;0
2020-10-31 15:30:00;2;0;125;5;8;149;0;3;0;0;1;0;2;0
2020-10-31 15:45:00;1;0;146;7;9;152;0;2;0;0;1;0;1;0
2020-10-31 16:00:00;2;0;158;13;20;171;0;2;0;0;0;0;0;0
2020-10-31 16:15:00;4;0;137;10;17;150;0;1;0;0;0;0;0;0
2020-10-31 16:30:00;1;0;145;5;6;152;0;1;0;0;0;0;0;0
2020-10-31 16:45:00;2;0;129;8;12;152;0;4;0;0;0;0;2;0
2020-10-31 17:00:00;5;0;111;10;14;138;0;2;0;0;0;0;1;0
2020-10-31 17:15:00;5;0;118;8;10;147;0;1;0;0;2;0;1;0
2020-10-31 17:30:00;5;0;141;7;14;163;0;2;0;0;0;0;1;0
2020-10-31 17:45:00;6;0;111;14;20;176;0;3;0;0;1;0;0;0
2020-10-31 18:00:00;3;0;134;6;9;130;0;1;0;0;0;0;1;0
2020-10-31 18:15:00;1;0;96;7;18;145;0;3;0;0;2;0;0;0
2020-10-31 18:30:00;3;0;102;4;10;110;0;4;0;0;0;0;0;0
2020-10-31 18:45:00;4;0;84;8;11;116;0;1;0;0;0;0;0;0
2020-10-31 19:00:00;2;0;75;1;5;109;0;6;0;0;0;0;0;0
2020-10-31 19:15:00;2;0;69;4;6;88;0;0;0;0;0;0;0;0
2020-10-31 19:30:00;2;0;51;1;3;90;0;0;0;0;0;0;0;0
2020-10-31 19:45:00;0;0;58;3;6;94;0;0;0;0;0;0;0;0
2020-10-31 20:00:00;4;0;37;6;8;66;0;0;0;0;0;0;0;0
2020-10-31 20:15:00;0;0;60;4;7;95;0;0;0;0;0;0;3;0
2020-10-31 20:30:00;2;0;56;1;3;71;0;0;0;0;0;0;0;0
2020-10-31 20:45:00;0;0;49;1;3;80;0;0;0;0;0;0;0;0
2020-10-31 21:00:00;2;0;47;1;2;60;0;0;0;0;0;0;0;0
2020-10-31 21:15:00;1;0;40;3;3;89;0;0;0;0;0;0;0;0
2020-10-31 21:30:00;0;0;35;3;4;52;0;0;0;0;0;0;0;0
2020-10-31 21:45:00;3;0;41;3;4;59;0;0;0;0;0;0;0;0
2020-10-31 22:00:00;2;0;23;2;3;39;0;0;0;0;0;0;0;0
2020-10-31 22:15:00;1;0;29;2;2;45;0;0;0;0;0;0;0;0
2020-10-31 22:30:00;0;0;27;1;2;34;0;0;0;0;0;0;0;0
2020-10-31 22:45:00;0;0;24;0;1;36;0;0;0;0;0;0;0;0
2020-10-31 23:00:00;1;0;21;1;1;24;0;0;0;0;0;0;0;0
2020-10-31 23:15:00;0;0;13;2;2;29;0;0;0;0;0;0;0;0
