DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-10-11 00:00:00;1;0;8;1;1;24;0;0;0;0;0;0;0;0
2020-10-11 00:15:00;0;0;22;2;2;32;0;0;0;0;0;0;0;0
2020-10-11 00:30:00;0;0;16;1;1;37;0;0;0;0;0;0;0;0
2020-10-11 00:45:00;0;0;14;1;2;26;0;0;0;0;0;0;0;0
2020-10-11 01:00:00;0;0;15;2;3;21;0;0;0;0;0;0;0;0
2020-10-11 01:15:00;0;0;14;3;4;22;0;0;0;0;0;0;0;0
2020-10-11 01:30:00;0;0;7;0;1;19;0;0;0;0;0;0;0;0
2020-10-11 01:45:00;1;0;10;0;1;15;0;0;0;0;0;0;0;0
2020-10-11 02:00:00;1;0;9;1;1;15;0;0;0;0;0;0;0;0
2020-10-11 02:15:00;0;0;10;2;2;19;0;0;0;0;0;0;0;0
2020-10-11 02:30:00;0;0;9;1;1;12;0;0;0;0;0;0;0;0
2020-10-11 02:45:00;1;0;9;2;3;10;0;0;0;0;0;0;0;0
2020-10-11 03:00:00;0;0;10;1;2;7;0;0;0;0;0;0;0;0
2020-10-11 03:15:00;0;0;5;0;1;9;0;0;0;0;0;0;0;0
2020-10-11 03:30:00;1;0;5;0;0;2;0;0;0;0;0;0;0;0
2020-10-11 03:45:00;1;0;8;0;1;8;0;0;0;0;0;0;0;0
2020-10-11 04:00:00;0;0;6;0;1;5;0;0;0;0;0;0;0;0
2020-10-11 04:15:00;0;0;2;0;1;12;0;0;0;0;0;0;0;0
2020-10-11 04:30:00;0;0;7;1;1;4;0;0;0;0;0;0;0;0
2020-10-11 04:45:00;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-10-11 05:00:00;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-10-11 05:15:00;0;0;9;0;0;6;0;0;0;0;0;0;0;0
2020-10-11 05:30:00;0;0;14;0;0;6;0;0;0;0;0;0;0;0
2020-10-11 05:45:00;1;0;12;1;1;5;0;0;0;0;0;0;0;0
2020-10-11 06:00:00;0;0;4;0;0;7;0;0;0;0;0;0;0;0
2020-10-11 06:15:00;0;0;6;0;0;10;0;0;0;0;0;0;0;0
2020-10-11 06:30:00;0;0;8;0;0;9;0;0;0;0;0;0;0;0
2020-10-11 06:45:00;0;0;9;1;2;18;0;0;0;0;0;0;0;0
2020-10-11 07:00:00;0;0;8;0;0;3;0;0;0;0;0;0;0;0
2020-10-11 07:15:00;0;0;17;1;1;16;0;0;0;0;0;0;0;0
2020-10-11 07:30:00;0;0;16;1;2;8;0;0;0;0;0;0;0;0
2020-10-11 07:45:00;0;0;25;1;2;18;0;0;0;0;0;0;0;0
2020-10-11 08:00:00;0;0;32;2;2;11;0;0;0;0;0;0;0;0
2020-10-11 08:15:00;0;0;29;3;3;26;0;1;0;0;0;0;0;0
2020-10-11 08:30:00;0;0;61;0;0;38;0;0;0;0;0;0;0;0
2020-10-11 08:45:00;0;0;37;2;5;40;0;0;0;0;0;0;0;0
2020-10-11 09:00:00;1;0;33;4;6;37;0;0;0;0;0;0;0;0
2020-10-11 09:15:00;0;0;72;1;1;35;0;0;0;0;0;0;0;0
2020-10-11 09:30:00;1;0;87;5;3;49;0;0;0;0;0;0;0;0
2020-10-11 09:45:00;4;0;126;4;8;77;0;1;0;0;3;0;0;0
2020-10-11 10:00:00;4;0;76;3;8;78;0;0;0;0;0;0;0;0
2020-10-11 10:15:00;1;0;95;3;8;80;0;4;0;0;0;0;0;0
2020-10-11 10:30:00;4;0;100;9;11;71;0;2;0;0;0;0;1;0
2020-10-11 10:45:00;1;0;102;8;9;85;0;0;0;0;0;0;0;0
2020-10-11 11:00:00;2;0;93;7;9;93;0;1;0;0;0;0;1;0
2020-10-11 11:15:00;1;0;102;3;7;79;0;2;0;0;2;0;0;0
2020-10-11 11:30:00;1;0;122;5;9;106;0;4;0;0;0;0;3;0
2020-10-11 11:45:00;3;0;140;10;11;126;0;0;0;0;0;0;2;0
2020-10-11 12:00:00;3;0;89;7;13;112;0;3;0;0;0;0;0;0
2020-10-11 12:15:00;2;0;107;11;10;97;0;1;0;0;0;0;1;0
2020-10-11 12:30:00;4;0;103;7;10;91;0;2;0;0;1;0;1;0
2020-10-11 12:45:00;1;0;88;5;8;103;0;1;0;0;0;0;2;0
2020-10-11 13:00:00;2;0;100;8;9;102;0;1;0;0;1;0;2;0
2020-10-11 13:15:00;5;0;106;5;13;104;0;0;0;0;0;0;1;0
2020-10-11 13:30:00;1;0;128;13;17;111;0;1;0;0;0;0;1;0
2020-10-11 13:45:00;4;0;131;5;10;118;0;0;0;0;0;0;0;0
