DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-17 00:00:00;4;2;1;5;1;0;0;0
2019-12-17 00:15:00;3;4;2;11;1;0;0;0
2019-12-17 00:30:00;1;2;1;10;0;0;0;0
2019-12-17 00:45:00;0;0;0;3;1;0;0;0
2019-12-17 01:00:00;0;0;2;4;0;0;0;0
2019-12-17 01:15:00;1;0;1;0;0;0;0;0
2019-12-17 01:30:00;0;0;0;2;2;0;0;0
2019-12-17 01:45:00;1;1;0;1;0;0;0;0
2019-12-17 02:00:00;4;1;1;1;0;0;0;0
2019-12-17 02:15:00;2;0;0;2;0;0;0;0
2019-12-17 02:30:00;1;1;1;1;0;0;0;0
2019-12-17 02:45:00;1;0;0;0;0;0;0;0
2019-12-17 03:00:00;1;1;0;2;1;0;0;0
2019-12-17 03:15:00;0;0;0;1;0;0;0;0
2019-12-17 03:30:00;3;0;0;2;0;0;0;0
2019-12-17 03:45:00;1;0;0;0;2;0;0;0
2019-12-17 04:00:00;9;0;1;0;1;0;0;0
2019-12-17 04:15:00;11;0;1;1;1;0;0;0
2019-12-17 04:30:00;5;1;0;3;0;0;0;0
2019-12-17 04:45:00;7;1;0;4;0;0;0;0
2019-12-17 05:00:00;24;2;1;2;3;0;0;0
2019-12-17 05:15:00;27;3;3;7;0;0;0;0
2019-12-17 05:30:00;63;8;3;25;2;0;0;0
2019-12-17 05:45:00;48;4;4;27;0;0;0;0
2019-12-17 06:00:00;75;4;12;19;6;0;0;0
2019-12-17 06:15:00;76;6;8;31;3;1;0;0
2019-12-17 06:30:00;149;19;6;66;8;7;0;1
2019-12-17 06:45:00;136;13;11;83;13;7;0;3
2019-12-17 07:00:00;191;19;3;70;16;18;0;0
2019-12-17 07:15:00;209;22;20;114;29;8;1;5
2019-12-17 07:30:00;216;21;34;111;44;7;0;2
2019-12-17 07:45:00;191;31;40;134;58;5;0;1
2019-12-17 08:00:00;161;19;37;157;24;10;0;1
2019-12-17 08:15:00;150;19;33;98;27;6;0;0
2019-12-17 08:30:00;153;13;36;95;18;7;0;0
2019-12-17 08:45:00;119;20;34;73;18;1;0;0
2019-12-17 09:00:00;113;19;19;87;23;3;0;0
2019-12-17 09:15:00;94;14;32;105;18;4;0;0
2019-12-17 09:30:00;118;17;27;86;8;1;0;0
2019-12-17 09:45:00;97;18;27;112;16;9;0;0
2019-12-17 10:00:00;88;16;46;107;18;3;0;0
2019-12-17 10:15:00;111;21;34;105;16;11;0;0
2019-12-17 10:30:00;88;15;38;90;18;2;0;0
2019-12-17 10:45:00;97;20;43;109;21;5;0;0
2019-12-17 11:00:00;99;10;47;117;11;34;0;0
2019-12-17 11:15:00;90;14;37;87;20;4;0;0
2019-12-17 11:30:00;78;17;35;103;20;6;0;0
2019-12-17 11:45:00;109;10;49;124;23;2;0;0
2019-12-17 12:00:00;81;22;56;110;25;6;0;0
2019-12-17 12:15:00;75;23;48;113;10;0;0;0
2019-12-17 12:30:00;98;15;48;122;15;3;0;4
2019-12-17 12:45:00;91;13;45;117;18;3;0;0
2019-12-17 13:00:00;107;20;52;120;16;10;0;0
2019-12-17 13:15:00;111;19;47;150;22;2;2;0
2019-12-17 13:30:00;106;23;46;131;25;5;0;0
2019-12-17 13:45:00;95;17;39;134;25;16;0;0
2019-12-17 14:00:00;87;14;58;109;8;4;0;0
2019-12-17 14:15:00;99;15;54;121;19;4;0;0
2019-12-17 14:30:00;132;14;53;113;22;6;0;0
2019-12-17 14:45:00;119;22;60;114;18;2;0;0
2019-12-17 15:00:00;109;19;58;141;18;9;0;0
2019-12-17 15:15:00;132;13;55;159;20;4;0;2
2019-12-17 15:30:00;136;16;82;128;17;1;0;0
2019-12-17 15:45:00;127;16;64;159;24;16;0;0
2019-12-17 16:00:00;169;14;56;206;37;0;0;0
2019-12-17 16:15:00;130;24;68;208;41;6;0;1
2019-12-17 16:30:00;146;16;73;185;26;3;0;0
2019-12-17 16:45:00;154;15;75;145;21;2;0;0
2019-12-17 17:00:00;139;22;67;179;25;3;0;0
2019-12-17 17:15:00;135;22;65;167;21;2;0;0
2019-12-17 17:30:00;127;22;56;156;21;6;0;0
2019-12-17 17:45:00;146;18;55;145;15;0;0;0
2019-12-17 18:00:00;98;14;48;150;18;6;0;0
2019-12-17 18:15:00;91;12;44;121;16;1;0;0
2019-12-17 18:30:00;102;16;36;110;12;5;0;0
2019-12-17 18:45:00;95;16;37;122;6;6;0;0
2019-12-17 19:00:00;71;11;26;87;10;2;0;0
2019-12-17 19:15:00;63;10;35;59;11;1;0;0
2019-12-17 19:30:00;59;14;20;82;5;4;0;0
2019-12-17 19:45:00;50;4;14;67;4;12;0;0
2019-12-17 20:00:00;50;8;15;82;8;4;0;0
2019-12-17 20:15:00;30;8;12;52;8;2;0;0
2019-12-17 20:30:00;24;5;12;71;5;5;0;0
2019-12-17 20:45:00;23;2;6;52;2;0;0;1
2019-12-17 21:00:00;19;6;11;42;3;0;0;0
2019-12-17 21:15:00;25;5;8;68;3;0;0;0
2019-12-17 21:30:00;20;7;2;46;5;0;0;0
2019-12-17 21:45:00;30;3;15;59;1;0;0;0
2019-12-17 22:00:00;14;2;10;39;4;0;0;0
2019-12-17 22:15:00;19;4;7;40;6;0;0;0
2019-12-17 22:30:00;28;3;6;33;5;0;0;0
2019-12-17 22:45:00;26;0;1;36;5;6;0;1
2019-12-17 23:00:00;5;5;4;29;2;0;0;0
2019-12-17 23:15:00;12;3;2;21;4;0;0;0
2019-12-17 23:30:00;10;3;0;9;4;0;0;0
