DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-10 00:00:00;6;0;0;5;1;0;0;0
2019-12-10 00:15:00;4;0;0;5;1;0;0;0
2019-12-10 00:30:00;1;1;0;2;0;0;0;0
2019-12-10 00:45:00;1;0;0;3;0;0;0;0
2019-12-10 01:00:00;3;0;1;3;0;0;0;0
2019-12-10 01:15:00;1;0;0;2;0;0;0;0
2019-12-10 01:30:00;1;1;0;2;1;0;0;0
2019-12-10 01:45:00;0;0;1;0;0;0;0;0
2019-12-10 02:00:00;2;1;1;2;0;0;0;0
2019-12-10 02:15:00;2;0;0;0;0;0;0;0
2019-12-10 02:30:00;2;2;1;4;0;0;0;0
2019-12-10 02:45:00;1;0;0;0;0;0;0;0
2019-12-10 03:00:00;0;0;0;2;0;0;0;0
2019-12-10 03:15:00;1;0;0;1;0;0;0;0
2019-12-10 03:30:00;2;0;1;2;1;0;0;0
2019-12-10 03:45:00;1;1;0;1;0;0;0;0
2019-12-10 04:00:00;10;0;1;4;0;0;0;0
2019-12-10 04:15:00;2;0;0;1;0;0;0;0
2019-12-10 04:30:00;10;1;0;3;0;0;0;0
2019-12-10 04:45:00;12;2;0;5;0;0;0;0
2019-12-10 05:00:00;24;1;1;8;2;0;0;0
2019-12-10 05:15:00;24;7;1;11;0;0;0;0
2019-12-10 05:30:00;61;8;4;30;4;0;0;0
2019-12-10 05:45:00;66;6;4;25;3;0;0;0
2019-12-10 06:00:00;66;6;14;27;3;0;0;0
2019-12-10 06:15:00;95;8;10;33;3;0;0;0
2019-12-10 06:30:00;157;19;6;74;12;13;0;1
2019-12-10 06:45:00;151;12;11;86;14;6;0;0
2019-12-10 07:00:00;183;16;9;64;21;12;0;0
2019-12-10 07:15:00;217;27;24;118;23;25;0;1
2019-12-10 07:30:00;226;22;34;112;45;7;0;0
2019-12-10 07:45:00;214;26;38;123;54;10;0;0
2019-12-10 08:00:00;190;32;36;119;50;5;0;0
2019-12-10 08:15:00;144;30;38;119;44;18;0;0
2019-12-10 08:30:00;155;16;38;86;26;4;0;1
2019-12-10 08:45:00;122;17;36;87;24;4;0;0
2019-12-10 09:00:00;117;14;32;78;19;5;0;0
2019-12-10 09:15:00;96;16;37;91;24;6;0;0
2019-12-10 09:30:00;103;25;31;67;22;13;0;0
2019-12-10 09:45:00;104;16;28;84;12;7;0;0
2019-12-10 10:00:00;80;18;29;86;20;17;0;0
2019-12-10 10:15:00;90;18;30;101;20;28;0;0
2019-12-10 10:30:00;69;19;28;89;12;9;0;0
2019-12-10 10:45:00;76;17;40;72;18;14;0;0
2019-12-10 11:00:00;83;17;48;85;14;2;0;0
2019-12-10 11:15:00;72;14;33;89;15;1;0;0
2019-12-10 11:30:00;81;15;31;108;21;11;0;0
2019-12-10 11:45:00;88;20;32;105;16;3;0;0
2019-12-10 12:00:00;94;20;41;100;22;15;0;0
2019-12-10 12:15:00;92;16;49;93;31;9;0;0
2019-12-10 12:30:00;93;14;45;118;16;3;0;0
2019-12-10 12:45:00;107;14;48;86;17;13;0;0
2019-12-10 13:00:00;81;17;43;121;14;7;0;0
2019-12-10 13:15:00;109;17;50;132;18;4;0;0
2019-12-10 13:30:00;117;22;46;135;23;5;0;0
2019-12-10 13:45:00;84;19;42;109;33;4;0;0
2019-12-10 14:00:00;108;16;56;104;9;4;0;0
2019-12-10 14:15:00;97;18;73;122;19;2;0;0
2019-12-10 14:30:00;119;10;67;104;13;4;0;0
2019-12-10 14:45:00;109;13;43;98;17;8;0;0
2019-12-10 15:00:00;141;22;59;100;14;5;0;0
2019-12-10 15:15:00;91;18;62;142;25;13;1;0
2019-12-10 15:30:00;146;17;49;133;28;9;0;0
2019-12-10 15:45:00;134;11;64;131;20;1;0;0
2019-12-10 16:00:00;125;12;69;180;20;5;0;0
2019-12-10 16:15:00;143;21;79;205;29;6;0;0
2019-12-10 16:30:00;149;22;80;167;27;35;0;1
2019-12-10 16:45:00;137;25;71;168;21;41;0;0
2019-12-10 17:00:00;141;18;75;181;18;4;0;0
2019-12-10 17:15:00;132;14;62;171;19;13;0;0
