DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-03 00:00:00;5;0;1;7;0;0;0;0
2019-12-03 00:15:00;3;2;0;8;3;0;0;0
2019-12-03 00:30:00;3;0;1;1;0;0;0;0
2019-12-03 00:45:00;0;0;0;4;1;0;0;0
2019-12-03 01:00:00;3;0;0;4;0;0;0;0
2019-12-03 01:15:00;0;0;0;2;1;0;0;0
2019-12-03 01:30:00;0;0;1;1;0;0;0;0
2019-12-03 01:45:00;1;0;0;0;0;0;0;0
2019-12-03 02:00:00;0;1;1;1;0;0;0;0
2019-12-03 02:15:00;3;0;1;0;1;0;0;0
2019-12-03 02:30:00;4;0;0;2;0;0;0;0
2019-12-03 02:45:00;0;0;0;1;1;0;0;0
2019-12-03 03:00:00;3;3;1;2;1;0;0;0
2019-12-03 03:15:00;1;0;0;0;0;0;0;0
2019-12-03 03:30:00;1;0;0;0;0;0;0;0
2019-12-03 03:45:00;4;1;0;2;0;0;0;0
2019-12-03 04:00:00;6;0;1;1;1;0;0;0
2019-12-03 04:15:00;8;0;2;2;0;0;0;0
2019-12-03 04:30:00;5;1;0;5;0;0;0;0
2019-12-03 04:45:00;9;2;2;2;0;0;0;0
2019-12-03 05:00:00;21;2;1;6;3;0;0;0
2019-12-03 05:15:00;38;6;4;13;1;0;0;0
2019-12-03 05:30:00;53;9;5;27;2;0;0;0
2019-12-03 05:45:00;80;8;8;29;4;0;0;0
2019-12-03 06:00:00;65;5;7;23;2;0;0;0
2019-12-03 06:15:00;117;16;13;42;2;0;0;0
2019-12-03 06:30:00;128;11;7;69;12;10;0;0
2019-12-03 06:45:00;152;16;14;77;18;2;0;1
2019-12-03 07:00:00;188;15;9;89;25;14;0;0
2019-12-03 07:15:00;231;26;27;105;28;11;0;0
2019-12-03 07:30:00;220;28;30;115;53;14;0;0
2019-12-03 07:45:00;184;33;44;118;57;10;0;0
2019-12-03 08:00:00;167;24;42;129;48;17;0;0
2019-12-03 08:15:00;134;18;40;105;34;13;0;4
2019-12-03 08:30:00;178;19;39;103;27;1;0;0
2019-12-03 08:45:00;111;16;27;68;20;10;0;1
2019-12-03 09:00:00;94;17;25;86;15;7;0;0
2019-12-03 09:15:00;85;17;35;83;13;1;0;0
2019-12-03 09:30:00;73;12;28;75;12;11;0;0
2019-12-03 09:45:00;90;18;36;91;13;1;0;0
2019-12-03 10:00:00;69;17;34;75;17;2;0;0
2019-12-03 10:15:00;104;18;43;97;18;2;0;0
2019-12-03 10:30:00;73;17;33;76;16;5;0;0
2019-12-03 10:45:00;78;20;38;82;29;0;0;0
2019-12-03 11:00:00;96;14;41;107;16;4;0;0
2019-12-03 11:15:00;83;14;46;81;17;4;0;0
2019-12-03 11:30:00;93;16;40;86;19;9;0;0
2019-12-03 11:45:00;103;17;33;102;20;5;0;0
2019-12-03 12:00:00;59;24;37;97;17;5;0;0
2019-12-03 12:15:00;95;14;43;92;11;1;0;3
2019-12-03 12:30:00;88;12;56;97;23;8;0;0
2019-12-03 12:45:00;99;14;37;101;19;5;0;0
2019-12-03 13:00:00;81;23;49;123;21;4;0;0
2019-12-03 13:15:00;96;17;44;116;20;0;0;0
2019-12-03 13:30:00;120;21;43;125;20;10;0;0
2019-12-03 13:45:00;88;21;48;103;29;1;0;0
2019-12-03 14:00:00;96;13;47;107;20;10;1;0
2019-12-03 14:15:00;99;24;61;111;17;9;0;0
2019-12-03 14:30:00;120;16;76;99;20;6;0;0
2019-12-03 14:45:00;102;10;55;143;17;13;0;0
2019-12-03 15:00:00;114;15;58;122;21;2;0;0
2019-12-03 15:15:00;119;23;67;149;12;3;0;0
2019-12-03 15:30:00;123;17;73;152;18;11;0;0
2019-12-03 15:45:00;118;10;49;148;23;18;0;0
2019-12-03 16:00:00;137;14;57;167;32;5;0;0
2019-12-03 16:15:00;126;25;71;214;32;3;0;0
2019-12-03 16:30:00;136;21;77;192;28;11;0;0
2019-12-03 16:45:00;167;17;94;187;16;14;0;0
2019-12-03 17:00:00;148;25;66;166;20;12;0;0
