DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-12-19 00:00:00;13;0;6;0;0;0;0;0;0;0;0;0
2019-12-19 00:15:00;13;0;7;0;0;0;0;0;0;0;0;0
2019-12-19 00:30:00;9;0;5;0;0;0;0;0;0;0;0;0
2019-12-19 00:45:00;8;0;10;0;0;0;0;0;0;0;0;0
2019-12-19 01:00:00;8;0;4;0;0;0;0;0;0;0;0;0
2019-12-19 01:15:00;3;0;4;0;0;0;0;0;0;0;0;0
2019-12-19 01:30:00;1;0;2;0;0;0;0;0;0;0;0;0
2019-12-19 01:45:00;7;0;4;0;0;0;0;0;0;0;0;0
2019-12-19 02:00:00;5;0;4;0;0;0;0;0;0;0;0;0
2019-12-19 02:15:00;3;0;4;0;0;0;0;0;0;0;0;0
2019-12-19 02:30:00;0;0;1;0;0;0;0;0;0;0;0;0
2019-12-19 02:45:00;3;0;1;0;0;0;0;0;0;0;0;0
2019-12-19 03:00:00;0;0;1;0;0;0;0;0;0;0;0;0
2019-12-19 03:15:00;2;0;3;0;0;0;0;0;0;0;0;0
2019-12-19 03:30:00;3;0;2;0;0;0;0;0;0;0;0;0
2019-12-19 03:45:00;5;0;7;0;0;0;0;0;0;0;0;0
2019-12-19 04:00:00;3;0;6;0;0;0;0;0;0;0;0;0
2019-12-19 04:15:00;5;0;12;0;0;0;0;0;0;0;0;0
2019-12-19 04:30:00;8;0;9;0;0;0;0;0;0;0;0;0
2019-12-19 04:45:00;4;0;22;0;0;0;0;0;0;0;0;0
2019-12-19 05:00:00;6;0;26;0;0;0;0;0;0;0;0;0
2019-12-19 05:15:00;6;0;88;0;0;0;0;0;0;0;0;0
2019-12-19 05:30:00;11;0;120;0;0;0;0;0;0;0;0;0
2019-12-19 05:45:00;30;0;175;0;0;0;0;0;0;0;0;0
2019-12-19 06:00:00;35;0;149;0;2;0;0;0;0;0;0;0
2019-12-19 06:15:00;32;0;183;0;5;1;0;0;0;1;0;0
2019-12-19 06:30:00;55;0;221;0;8;1;0;0;0;2;1;0
2019-12-19 06:45:00;56;0;221;0;5;0;0;0;0;0;0;0
2019-12-19 07:00:00;51;0;220;0;8;0;0;0;0;0;0;0
2019-12-19 07:15:00;72;0;229;0;9;5;0;0;0;4;0;0
2019-12-19 07:30:00;74;0;192;0;11;5;0;0;0;3;6;0
2019-12-19 07:45:00;93;0;199;0;10;3;0;0;0;3;2;0
2019-12-19 08:00:00;98;0;203;0;5;1;0;0;0;6;0;0
2019-12-19 08:15:00;81;0;215;0;7;2;0;0;0;2;0;0
2019-12-19 08:30:00;90;0;209;0;10;2;0;0;0;1;0;0
2019-12-19 08:45:00;76;0;182;0;6;3;0;0;0;3;0;0
2019-12-19 09:00:00;81;0;186;0;6;0;0;0;0;0;0;0
2019-12-19 09:15:00;87;0;203;0;10;0;0;0;0;3;1;0
2019-12-19 09:30:00;96;0;186;0;5;3;0;0;0;4;0;0
2019-12-19 09:45:00;101;0;190;0;1;1;0;0;0;8;0;0
2019-12-19 10:00:00;100;0;162;0;3;0;0;0;0;9;2;0
2019-12-19 10:15:00;99;0;152;0;4;4;0;0;0;1;0;0
2019-12-19 10:30:00;96;0;144;0;1;3;0;0;0;3;0;0
2019-12-19 10:45:00;144;0;167;0;6;3;0;0;0;5;1;0
2019-12-19 11:00:00;122;0;149;0;4;3;0;0;0;2;0;0
2019-12-19 11:15:00;141;0;126;0;4;3;0;0;0;6;0;0
2019-12-19 11:30:00;131;0;135;0;4;3;0;0;0;4;2;0
2019-12-19 11:45:00;156;0;145;0;7;3;0;0;0;0;0;0
2019-12-19 12:00:00;126;0;141;0;8;3;0;0;0;7;24;0
2019-12-19 12:15:00;153;0;132;0;6;1;0;0;0;8;5;0
2019-12-19 12:30:00;164;0;132;0;3;10;0;0;0;6;0;0
2019-12-19 12:45:00;140;0;130;0;6;6;0;0;0;5;0;0
2019-12-19 13:00:00;180;0;144;0;5;5;0;0;0;4;6;0
2019-12-19 13:15:00;160;0;91;0;2;6;0;0;0;4;2;0
2019-12-19 13:30:00;167;0;83;0;7;6;0;0;0;6;0;0
2019-12-19 13:45:00;159;0;169;0;6;5;0;0;0;2;3;0
2019-12-19 14:00:00;167;0;111;0;3;2;0;0;0;3;4;0
2019-12-19 14:15:00;194;0;151;0;6;5;0;0;0;3;3;0
2019-12-19 14:30:00;210;0;129;0;9;5;0;0;0;2;0;0
2019-12-19 14:45:00;212;0;153;0;3;4;0;0;0;6;5;0
2019-12-19 15:00:00;227;0;159;0;2;4;0;0;0;8;15;0
2019-12-19 15:15:00;222;0;149;0;3;8;0;0;0;2;1;0
2019-12-19 15:30:00;220;0;183;0;2;7;0;0;0;5;2;0
