DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-08-14 00:00:00;0;2;3;14;0;0;0;0;0;0
2020-08-14 00:15:00;0;7;7;11;0;0;0;0;0;0
2020-08-14 00:30:00;0;2;2;5;0;0;0;0;0;0
2020-08-14 00:45:00;0;4;4;4;0;0;0;0;0;0
2020-08-14 01:00:00;0;2;3;7;0;0;0;0;0;0
2020-08-14 01:15:00;0;2;0;3;0;0;0;0;0;0
2020-08-14 01:30:00;0;4;2;2;0;0;0;0;0;0
2020-08-14 01:45:00;0;0;2;3;0;0;0;0;0;0
2020-08-14 02:00:00;0;1;2;1;0;0;0;0;0;0
2020-08-14 02:15:00;0;0;0;0;0;0;0;0;0;0
2020-08-14 02:30:00;0;0;0;1;0;0;0;0;0;0
2020-08-14 02:45:00;0;1;2;6;0;0;0;0;0;0
2020-08-14 03:00:00;0;2;2;3;0;0;0;0;0;0
2020-08-14 03:15:00;0;5;3;2;0;0;0;0;0;0
2020-08-14 03:30:00;0;2;0;0;0;0;0;0;0;0
2020-08-14 03:45:00;0;5;5;5;0;0;0;0;0;0
2020-08-14 04:00:00;0;4;6;3;0;0;0;0;0;0
2020-08-14 04:15:00;0;2;2;0;0;0;0;0;0;0
2020-08-14 04:30:00;0;1;1;5;1;0;0;0;0;0
2020-08-14 04:45:00;0;2;6;9;2;0;0;0;0;0
2020-08-14 05:00:00;0;6;7;9;0;1;1;0;0;0
2020-08-14 05:15:00;0;13;25;21;0;1;0;0;0;0
2020-08-14 05:30:00;0;13;34;39;1;0;0;0;0;0
2020-08-14 05:45:00;0;27;36;72;0;1;0;0;0;0
2020-08-14 06:00:00;0;23;33;54;1;0;0;0;0;0
2020-08-14 06:15:00;0;30;37;48;0;0;0;0;0;0
2020-08-14 06:30:00;0;38;52;50;0;0;0;0;0;0
2020-08-14 06:45:00;0;35;60;63;1;0;3;0;1;0
2020-08-14 07:00:00;0;31;37;58;1;8;6;0;0;0
2020-08-14 07:15:00;0;35;49;79;0;5;8;0;0;0
2020-08-14 07:30:00;0;47;48;77;0;0;0;0;0;0
2020-08-14 07:45:00;0;36;159;77;2;1;3;0;2;0
2020-08-14 08:00:00;0;13;84;50;1;1;1;0;0;0
2020-08-14 08:15:00;0;39;58;59;2;0;2;0;0;0
2020-08-14 08:30:00;1;46;54;70;0;15;9;0;0;0
2020-08-14 08:45:00;0;46;47;58;2;3;10;0;0;0
2020-08-14 09:00:00;0;57;55;56;0;4;0;0;0;0
2020-08-14 09:15:00;0;56;38;60;1;5;9;0;0;0
