DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-10-12 00:00:00;1;5;7;1;0;0;4;0;0
2020-10-12 00:15:00;1;6;7;0;0;0;3;0;0
2020-10-12 00:30:00;1;7;8;0;0;1;5;0;0
2020-10-12 00:45:00;1;2;7;0;0;0;8;0;0
2020-10-12 01:00:00;2;5;7;1;0;0;6;0;0
2020-10-12 01:15:00;0;4;5;0;0;0;2;0;0
2020-10-12 01:30:00;0;1;1;0;0;1;1;0;0
2020-10-12 01:45:00;0;2;3;0;0;0;1;0;0
2020-10-12 02:00:00;0;1;2;1;0;0;1;0;0
2020-10-12 02:15:00;2;2;3;0;0;0;1;0;0
2020-10-12 02:30:00;1;1;2;0;0;0;4;0;0
2020-10-12 02:45:00;0;1;1;0;0;0;0;0;0
2020-10-12 03:00:00;0;4;4;1;0;0;1;0;0
2020-10-12 03:15:00;0;1;1;1;0;0;1;0;0
2020-10-12 03:30:00;0;1;1;1;0;0;0;0;0
2020-10-12 03:45:00;1;2;3;0;0;0;1;0;0
2020-10-12 04:00:00;0;1;4;1;0;0;2;0;0
2020-10-12 04:15:00;0;4;5;1;0;0;1;0;0
2020-10-12 04:30:00;0;1;1;0;0;0;3;0;0
2020-10-12 04:45:00;1;7;8;0;0;0;6;0;0
2020-10-12 05:00:00;3;16;19;6;4;2;19;0;0
2020-10-12 05:15:00;11;22;35;10;6;4;48;0;0
2020-10-12 05:30:00;13;24;39;10;4;5;59;0;0
2020-10-12 05:45:00;12;41;54;12;6;17;57;0;0
2020-10-12 06:00:00;12;43;55;23;14;8;42;0;0
2020-10-12 06:15:00;13;32;43;24;13;22;49;3;0
2020-10-12 06:30:00;19;65;85;23;15;21;87;0;4
2020-10-12 06:45:00;17;71;95;18;16;22;89;0;9
2020-10-12 07:00:00;11;77;90;21;17;21;104;0;8
2020-10-12 07:15:00;11;113;115;28;10;10;83;7;9
2020-10-12 07:30:00;29;127;122;40;10;12;164;1;7
2020-10-12 07:45:00;39;145;140;25;18;24;141;7;4
2020-10-12 08:00:00;16;124;121;29;19;31;122;0;23
2020-10-12 08:15:00;8;104;116;21;7;11;92;1;12
2020-10-12 08:30:00;11;90;101;19;5;9;103;0;5
2020-10-12 08:45:00;8;71;88;18;8;8;92;5;2
2020-10-12 09:00:00;4;84;86;20;5;3;71;2;2
2020-10-12 09:15:00;9;84;84;23;5;6;70;1;4
2020-10-12 09:30:00;1;77;85;20;8;7;90;6;0
2020-10-12 09:45:00;6;86;88;25;7;7;74;3;2
2020-10-12 10:00:00;6;84;92;15;6;2;64;4;4
2020-10-12 10:15:00;7;101;105;20;11;4;73;5;39
2020-10-12 10:30:00;3;66;68;27;9;8;75;19;8
2020-10-12 10:45:00;6;94;98;23;11;5;68;1;1
2020-10-12 11:00:00;1;83;88;13;7;5;73;2;1
2020-10-12 11:15:00;9;109;112;19;6;7;81;2;23
2020-10-12 11:30:00;6;102;102;14;7;8;85;0;9
2020-10-12 11:45:00;7;85;89;13;6;6;70;4;3
2020-10-12 12:00:00;16;99;87;19;10;8;90;8;3
2020-10-12 12:15:00;4;82;83;16;7;2;82;2;4
2020-10-12 12:30:00;6;70;72;29;15;10;60;8;43
2020-10-12 12:45:00;5;100;113;27;14;9;92;16;7
2020-10-12 13:00:00;24;116;104;21;7;14;125;3;14
2020-10-12 13:15:00;9;97;105;10;7;5;89;6;6
2020-10-12 13:30:00;16;103;113;21;9;16;132;8;16
2020-10-12 13:45:00;16;108;116;21;14;12;149;2;15
2020-10-12 14:00:00;2;134;137;28;11;13;89;2;7
2020-10-12 14:15:00;7;128;131;33;13;3;87;0;26
2020-10-12 14:30:00;15;143;147;34;10;3;81;5;17
2020-10-12 14:45:00;6;95;104;30;14;5;88;0;5
2020-10-12 15:00:00;14;145;140;32;10;6;72;6;8
2020-10-12 15:15:00;16;130;124;26;11;9;84;9;5
2020-10-12 15:30:00;14;140;144;28;8;1;108;11;15
2020-10-12 15:45:00;25;148;130;31;14;7;110;24;2
2020-10-12 16:00:00;6;150;158;43;11;12;117;2;2
2020-10-12 16:15:00;24;175;175;40;14;4;104;12;18
2020-10-12 16:30:00;6;131;138;23;10;5;109;3;7
2020-10-12 16:45:00;7;159;162;26;9;2;100;7;3
2020-10-12 17:00:00;7;156;156;26;12;6;108;6;8
2020-10-12 17:15:00;17;149;149;26;11;4;100;51;9
2020-10-12 17:30:00;9;129;133;27;5;7;119;2;3
2020-10-12 17:45:00;19;98;91;22;11;6;89;0;13
2020-10-12 18:00:00;15;89;89;29;11;3;86;0;3
2020-10-12 18:15:00;18;87;103;18;8;5;86;1;0
2020-10-12 18:30:00;14;74;82;18;11;5;67;4;5
2020-10-12 18:45:00;16;58;72;10;6;5;49;2;17
2020-10-12 19:00:00;6;53;64;10;7;5;55;0;1
2020-10-12 19:15:00;8;47;56;13;6;1;50;0;0
2020-10-12 19:30:00;5;37;46;10;7;3;44;1;7
2020-10-12 19:45:00;12;31;46;6;5;2;57;0;0
2020-10-12 20:00:00;12;38;47;6;3;2;45;0;0
2020-10-12 20:15:00;10;37;46;4;5;2;52;5;0
2020-10-12 20:30:00;14;35;44;2;3;3;41;1;0
2020-10-12 20:45:00;13;26;42;0;0;0;41;0;0
2020-10-12 21:00:00;11;30;36;7;6;4;40;0;0
2020-10-12 21:15:00;6;24;28;7;5;4;35;0;3
2020-10-12 21:30:00;10;26;38;10;7;1;28;0;1
2020-10-12 21:45:00;8;32;36;9;9;2;23;0;0
2020-10-12 22:00:00;23;47;57;14;6;2;28;0;2
2020-10-12 22:15:00;10;36;37;6;2;2;23;0;0
2020-10-12 22:30:00;4;18;21;3;2;0;16;0;0
2020-10-12 22:45:00;6;10;14;4;2;0;15;0;0
2020-10-12 23:00:00;3;7;11;1;1;1;8;0;0
2020-10-12 23:15:00;4;6;9;3;0;0;8;0;0
2020-10-12 23:30:00;1;4;5;1;0;0;7;0;0
2020-10-12 23:45:00;2;4;6;0;0;0;6;0;0
