DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-11-24 00:00:00;2;4;0;20;17;193;8;17;13;2;2
2019-11-24 00:15:00;4;5;0;47;32;23;9;23;34;6;4
2019-11-24 00:30:00;1;3;1;24;22;46;5;20;21;4;4
2019-11-24 00:45:00;3;5;0;18;19;18;15;17;21;6;5
2019-11-24 01:00:00;2;2;1;14;18;13;6;15;13;3;4
2019-11-24 01:15:00;1;1;0;19;24;9;10;13;10;2;1
2019-11-24 01:30:00;1;5;1;19;15;7;9;13;13;4;2
2019-11-24 01:45:00;0;1;0;16;11;4;5;12;11;4;2
2019-11-24 02:00:00;0;2;1;10;19;8;4;10;9;2;1
2019-11-24 02:15:00;1;1;0;23;18;6;4;8;10;1;0
2019-11-24 02:30:00;0;2;2;12;13;12;2;4;4;0;0
2019-11-24 02:45:00;2;1;0;17;15;8;4;7;8;4;3
2019-11-24 03:00:00;1;0;1;7;7;3;0;6;7;3;3
2019-11-24 03:15:00;0;2;0;12;8;3;1;7;7;2;1
2019-11-24 03:30:00;2;2;2;13;11;5;4;7;10;0;0
2019-11-24 03:45:00;1;2;0;11;12;8;1;9;7;1;1
2019-11-24 04:00:00;0;0;0;4;4;3;1;6;9;3;3
2019-11-24 04:15:00;0;1;0;17;8;10;0;2;3;1;0
2019-11-24 04:30:00;0;3;0;3;9;12;1;3;3;1;1
2019-11-24 04:45:00;0;1;0;7;9;19;1;7;7;1;0
2019-11-24 05:00:00;0;1;0;7;8;91;1;3;3;0;0
2019-11-24 05:15:00;0;7;0;11;10;10;4;7;9;3;3
2019-11-24 05:30:00;1;3;0;6;7;4;2;9;8;1;1
2019-11-24 05:45:00;0;0;0;6;7;6;5;10;15;4;4
2019-11-24 06:00:00;1;3;0;10;8;9;3;4;2;1;1
2019-11-24 06:15:00;0;3;0;9;10;5;1;8;11;4;3
2019-11-24 06:30:00;1;3;0;3;1;1;1;7;8;3;3
2019-11-24 06:45:00;0;1;0;16;10;0;2;12;9;2;2
2019-11-24 07:00:00;0;0;0;14;9;2;2;7;7;1;1
2019-11-24 07:15:00;0;4;0;13;6;1;5;9;6;1;1
2019-11-24 07:30:00;1;4;0;8;4;2;4;15;8;1;2
2019-11-24 07:45:00;1;4;1;17;11;3;8;14;16;4;4
2019-11-24 08:00:00;1;1;2;15;11;6;4;13;11;5;4
2019-11-24 08:15:00;0;4;0;27;15;10;0;19;16;1;1
2019-11-24 08:30:00;2;6;0;22;13;6;8;15;10;3;2
2019-11-24 08:45:00;4;12;2;33;20;42;11;22;18;7;6
2019-11-24 09:00:00;1;12;1;24;13;79;9;25;21;1;1
2019-11-24 09:15:00;0;11;1;29;11;97;9;29;13;4;4
2019-11-24 09:30:00;0;9;1;35;15;71;15;31;29;6;6
2019-11-24 09:45:00;4;17;3;34;25;27;17;35;41;3;3
2019-11-24 10:00:00;4;10;0;52;37;126;13;47;25;8;6
2019-11-24 10:15:00;7;11;1;39;28;42;9;34;28;5;5
2019-11-24 10:30:00;1;17;2;44;33;8;16;42;32;5;3
2019-11-24 10:45:00;7;15;2;65;27;20;25;42;37;8;6
2019-11-24 11:00:00;8;16;0;63;39;8;16;48;31;4;5
2019-11-24 11:15:00;6;15;1;60;45;11;13;41;38;4;4
2019-11-24 11:30:00;10;23;0;50;31;11;29;54;53;4;1
2019-11-24 11:45:00;6;15;2;60;36;6;25;56;57;5;2
2019-11-24 12:00:00;9;18;0;54;34;4;23;46;39;5;2
2019-11-24 12:15:00;7;11;1;65;42;7;24;43;32;3;2
2019-11-24 12:30:00;9;20;0;58;45;12;26;51;28;5;4
2019-11-24 12:45:00;4;17;2;89;45;24;17;41;37;4;2
2019-11-24 13:00:00;5;18;4;72;48;11;34;38;29;6;5
2019-11-24 13:15:00;14;21;3;66;59;16;40;58;39;2;2
2019-11-24 13:30:00;12;21;0;66;49;47;50;84;41;0;1
2019-11-24 13:45:00;11;17;4;56;35;16;29;74;48;10;7
2019-11-24 14:00:00;10;23;0;61;45;82;23;60;46;8;5
2019-11-24 14:15:00;6;14;1;71;46;150;26;61;48;3;3
2019-11-24 14:30:00;9;22;1;80;52;25;25;58;54;4;6
2019-11-24 14:45:00;4;12;4;46;39;26;36;61;43;2;3
2019-11-24 15:00:00;8;14;2;64;35;13;28;51;49;15;10
2019-11-24 15:15:00;7;20;1;68;53;14;27;43;28;7;5
2019-11-24 15:30:00;7;10;0;67;59;12;25;52;34;6;6
2019-11-24 15:45:00;11;9;2;58;51;26;27;55;38;3;4
2019-11-24 16:00:00;6;18;2;78;54;40;34;62;55;6;7
2019-11-24 16:15:00;10;15;3;64;49;12;33;65;55;7;6
2019-11-24 16:30:00;3;15;0;83;54;7;27;51;44;7;6
2019-11-24 16:45:00;10;30;7;78;60;26;35;63;58;8;6
2019-11-24 17:00:00;5;22;0;88;59;52;50;55;53;3;2
2019-11-24 17:15:00;14;22;7;70;54;8;39;62;51;2;1
2019-11-24 17:30:00;6;12;0;70;54;16;38;37;37;6;7
2019-11-24 17:45:00;7;15;3;62;48;42;39;56;47;12;10
2019-11-24 18:00:00;4;20;1;61;48;20;48;50;38;4;5
2019-11-24 18:15:00;10;18;1;59;32;7;40;43;46;9;5
2019-11-24 18:30:00;4;15;0;56;52;47;30;46;39;3;3
2019-11-24 18:45:00;7;15;2;44;31;11;37;37;37;9;5
2019-11-24 19:00:00;10;16;0;46;28;131;39;42;44;8;7
