DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-03-23 00:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-03-23 00:15:00;5;0;1;0;0;0;0;0;0;0;0;0
2020-03-23 00:30:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-03-23 00:45:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-03-23 01:00:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-03-23 01:15:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-03-23 01:30:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-03-23 01:45:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-03-23 02:00:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 02:15:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-03-23 02:30:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-03-23 02:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-03-23 03:00:00;2;0;6;0;0;0;0;0;0;0;0;0
2020-03-23 03:15:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-03-23 03:30:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-03-23 03:45:00;5;0;3;0;0;0;0;0;0;0;0;0
2020-03-23 04:00:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-03-23 04:15:00;0;0;3;0;0;0;0;0;0;0;0;0
2020-03-23 04:30:00;4;0;14;0;0;0;0;0;0;0;0;0
2020-03-23 04:45:00;5;0;12;0;0;0;0;0;0;0;0;0
2020-03-23 05:00:00;7;0;21;0;0;0;0;0;0;0;0;0
2020-03-23 05:15:00;6;0;41;0;0;0;0;0;0;0;0;0
2020-03-23 05:30:00;9;0;91;0;0;0;0;0;0;0;0;0
2020-03-23 05:45:00;15;0;71;0;0;0;0;0;0;0;0;0
2020-03-23 06:00:00;17;0;82;0;1;0;0;0;0;0;0;0
2020-03-23 06:15:00;32;0;114;0;3;0;0;0;0;0;0;0
2020-03-23 06:30:00;43;0;159;0;7;3;0;0;0;2;0;0
2020-03-23 06:45:00;44;0;118;0;5;0;0;0;0;1;2;0
2020-03-23 07:00:00;29;0;116;0;6;0;0;0;0;0;0;0
2020-03-23 07:15:00;39;0;134;0;6;0;0;0;0;6;0;0
2020-03-23 07:30:00;48;0;140;0;8;0;0;0;0;1;0;0
2020-03-23 07:45:00;57;0;142;0;8;0;0;0;0;0;0;0
2020-03-23 08:00:00;39;0;95;0;6;1;0;0;0;0;0;0
2020-03-23 08:15:00;43;0;88;0;4;0;0;0;0;1;0;0
2020-03-23 08:30:00;46;0;89;0;1;1;0;0;0;1;0;0
2020-03-23 08:45:00;43;0;74;0;2;0;0;0;0;0;0;0
2020-03-23 09:00:00;49;0;77;0;1;1;0;0;0;1;0;0
2020-03-23 09:15:00;50;0;67;0;2;0;0;0;0;3;2;0
2020-03-23 09:30:00;37;0;73;0;0;0;0;0;0;3;0;0
2020-03-23 09:45:00;68;0;76;0;3;1;0;0;0;2;0;0
2020-03-23 10:00:00;56;0;55;0;0;1;0;0;0;1;0;0
2020-03-23 10:15:00;55;0;85;0;1;1;0;0;0;0;0;0
2020-03-23 10:30:00;55;0;66;0;1;1;0;0;0;2;0;0
2020-03-23 10:45:00;59;0;63;0;1;1;0;0;0;3;0;0
2020-03-23 11:00:00;64;0;61;0;2;0;0;0;0;2;0;0
2020-03-23 11:15:00;78;0;72;0;0;1;0;0;0;0;0;0
2020-03-23 11:30:00;68;0;86;0;2;0;0;0;0;0;0;0
2020-03-23 11:45:00;79;0;65;0;0;1;0;0;0;3;0;0
2020-03-23 12:00:00;77;0;63;0;0;3;0;0;0;0;1;0
2020-03-23 12:15:00;91;0;68;0;2;2;0;0;0;2;0;0
2020-03-23 12:30:00;79;0;69;0;1;6;0;0;0;4;0;0
2020-03-23 12:45:00;77;0;72;0;2;1;0;0;0;6;1;0
2020-03-23 13:00:00;62;0;56;0;1;4;0;0;0;2;0;0
2020-03-23 13:15:00;78;0;70;0;2;1;0;0;0;3;0;0
2020-03-23 13:30:00;64;0;74;0;0;2;0;0;0;2;0;0
2020-03-23 13:45:00;82;0;82;0;3;1;0;0;0;3;2;0
2020-03-23 14:00:00;70;0;48;0;3;1;0;0;0;0;0;0
2020-03-23 14:15:00;82;0;60;0;5;0;0;0;0;5;0;0
2020-03-23 14:30:00;91;0;69;0;3;2;0;0;0;2;0;0
2020-03-23 14:45:00;76;0;58;0;0;2;0;0;0;7;0;0
2020-03-23 15:00:00;95;0;58;0;3;3;0;0;0;7;2;0
2020-03-23 15:15:00;88;0;68;0;0;2;0;0;0;8;11;0
2020-03-23 15:30:00;98;0;55;0;4;5;0;0;0;3;0;0
2020-03-23 15:45:00;92;0;53;0;2;5;0;0;0;2;0;0
2020-03-23 16:00:00;132;0;77;0;3;2;0;0;0;6;1;0
2020-03-23 16:15:00;127;0;62;0;1;3;0;0;0;8;0;0
2020-03-23 16:30:00;129;0;68;0;2;4;0;0;0;7;1;0
2020-03-23 16:45:00;153;0;58;0;3;3;0;0;0;4;1;0
2020-03-23 17:00:00;125;0;63;0;3;8;0;0;0;6;0;0
2020-03-23 17:15:00;115;0;63;0;4;1;0;0;0;8;0;0
2020-03-23 17:30:00;98;0;49;0;1;0;0;0;0;7;0;0
2020-03-23 17:45:00;87;0;68;0;2;0;0;0;0;5;0;0
2020-03-23 18:00:00;84;0;71;0;1;0;0;0;0;8;2;0
2020-03-23 18:15:00;89;0;52;0;1;0;0;0;0;3;0;0
2020-03-23 18:30:00;66;0;42;0;0;0;0;0;0;2;0;0
2020-03-23 18:45:00;57;0;49;0;0;0;0;0;0;3;0;0
2020-03-23 19:00:00;61;0;36;0;0;0;0;0;0;2;0;0
2020-03-23 19:15:00;39;0;33;0;0;0;0;0;0;0;0;0
2020-03-23 19:30:00;36;0;25;0;0;0;0;0;0;0;0;0
2020-03-23 19:45:00;30;0;30;0;0;0;0;0;0;0;0;0
2020-03-23 20:00:00;49;0;27;0;0;0;0;0;0;0;0;0
2020-03-23 20:15:00;14;0;23;0;0;0;0;0;0;0;0;0
2020-03-23 20:30:00;22;0;20;0;0;0;0;0;0;0;0;0
2020-03-23 20:45:00;21;0;9;0;0;0;0;0;0;0;0;0
2020-03-23 21:00:00;24;0;17;0;0;0;0;0;0;0;0;0
2020-03-23 21:15:00;17;0;19;0;0;0;0;0;0;0;0;0
2020-03-23 21:30:00;7;0;9;0;0;0;0;0;0;0;0;0
2020-03-23 21:45:00;21;0;9;0;0;0;0;0;0;0;0;0
2020-03-23 22:00:00;11;0;10;0;0;0;0;0;0;0;0;0
2020-03-23 22:15:00;10;0;9;0;0;0;0;0;0;0;0;0
2020-03-23 22:30:00;14;0;7;0;0;0;0;0;0;0;0;0
2020-03-23 22:45:00;7;0;3;0;0;0;0;0;0;0;0;0
2020-03-23 23:00:00;10;0;5;0;0;0;0;0;0;0;0;0
2020-03-23 23:15:00;3;0;7;0;0;0;0;0;0;0;0;0
2020-03-23 23:30:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-03-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
