DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-08 00:00:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-12-08 00:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-08 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-08 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-08 01:00:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-12-08 01:15:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-08 01:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-08 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-08 02:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-08 02:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-08 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-08 02:45:00;0;0;0;1;0;0;1;1;0;0;0;0;0;0
2020-12-08 03:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-08 03:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-08 03:30:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-08 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-08 04:00:00;0;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-12-08 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-08 04:30:00;0;0;0;1;0;0;1;1;0;0;0;0;0;0
2020-12-08 04:45:00;0;0;2;2;0;0;4;4;0;0;0;0;0;0
2020-12-08 05:00:00;0;0;0;1;0;0;5;5;0;0;0;0;0;0
2020-12-08 05:15:00;0;0;3;2;0;0;6;5;0;0;0;0;0;0
2020-12-08 05:30:00;0;0;9;7;0;0;11;11;0;0;0;0;0;0
2020-12-08 05:45:00;0;0;14;11;0;0;7;7;0;0;0;0;0;0
2020-12-08 06:00:00;0;0;7;6;0;0;3;7;0;0;0;0;0;0
2020-12-08 06:15:00;0;0;7;8;0;0;4;6;0;0;0;0;0;0
2020-12-08 06:30:00;0;0;20;15;0;0;16;22;0;0;0;0;0;0
2020-12-08 06:45:00;0;0;18;14;0;0;14;17;0;0;0;0;0;0
2020-12-08 07:00:00;0;0;13;9;0;0;18;21;0;0;0;0;0;0
2020-12-08 07:15:00;0;0;18;18;0;0;23;23;4;0;0;3;0;0
2020-12-08 07:30:00;0;0;30;28;0;0;14;18;0;0;0;0;0;0
2020-12-08 07:45:00;0;0;33;26;0;0;17;20;0;0;0;0;0;0
2020-12-08 08:00:00;0;0;24;21;0;0;14;11;0;0;0;1;0;0
2020-12-08 08:15:00;0;0;24;20;0;0;15;14;0;0;0;1;0;0
2020-12-08 08:30:00;0;0;23;20;0;0;8;8;0;0;0;0;0;0
2020-12-08 08:45:00;0;0;8;10;0;0;13;15;0;0;0;0;0;0
2020-12-08 09:00:00;0;0;18;19;0;0;13;11;1;0;0;0;0;0
2020-12-08 09:15:00;0;0;22;15;0;0;10;12;0;0;0;0;0;0
