DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-29 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 00:15:00;2;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-29 00:30:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-29 00:45:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-29 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 01:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 01:30:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-29 01:45:00;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-29 02:00:00;1;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-29 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 02:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-29 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 03:15:00;0;0;1;0;0;0;1;1;0;0;0;0;0;0
2020-12-29 03:30:00;1;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-29 03:45:00;3;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-29 04:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 04:15:00;2;0;1;2;3;0;0;0;0;0;0;0;0;0
2020-12-29 04:30:00;2;0;1;2;1;0;0;0;0;0;0;0;0;0
2020-12-29 04:45:00;4;0;3;2;1;0;0;0;0;0;0;0;0;0
2020-12-29 05:00:00;2;0;1;2;3;0;0;0;0;0;0;0;0;0
2020-12-29 05:15:00;8;0;0;2;6;0;3;3;0;0;0;0;0;0
2020-12-29 05:30:00;5;0;3;4;6;0;2;4;0;0;0;0;0;0
2020-12-29 05:45:00;11;0;7;8;9;0;2;2;0;0;0;0;0;0
2020-12-29 06:00:00;7;0;5;6;10;0;3;2;0;0;0;0;0;0
2020-12-29 06:15:00;12;0;6;2;12;0;2;2;0;0;0;0;0;0
2020-12-29 06:30:00;12;0;4;6;11;0;8;10;0;0;0;0;0;0
2020-12-29 06:45:00;14;0;3;2;12;0;7;7;0;0;0;0;0;0
2020-12-29 07:00:00;11;0;7;7;10;0;5;3;0;0;0;0;0;0
2020-12-29 07:15:00;6;0;2;3;14;0;7;7;0;0;0;0;0;0
2020-12-29 07:30:00;13;0;4;4;13;0;7;7;0;0;0;0;0;0
