DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-05-19 00:00:00;0;5;7;5;7;0;0
2020-05-19 00:15:00;0;7;7;7;8;2;2
2020-05-19 00:30:00;0;11;7;3;7;1;1
2020-05-19 00:45:00;0;3;3;5;4;0;0
2020-05-19 01:00:00;0;4;2;1;2;0;0
2020-05-19 01:15:00;0;6;4;8;2;0;0
2020-05-19 01:30:00;0;3;2;4;3;0;0
2020-05-19 01:45:00;0;5;0;5;2;0;0
2020-05-19 02:00:00;0;1;1;3;0;0;0
2020-05-19 02:15:00;0;5;4;2;2;0;0
2020-05-19 02:30:00;0;4;0;2;2;0;0
2020-05-19 02:45:00;0;4;0;4;0;0;0
2020-05-19 03:00:00;0;2;1;7;3;0;0
2020-05-19 03:15:00;0;5;2;7;1;0;0
2020-05-19 03:30:00;0;4;1;4;1;0;0
2020-05-19 03:45:00;0;5;2;7;0;0;0
2020-05-19 04:00:00;0;5;3;8;0;0;0
2020-05-19 04:15:00;0;4;0;8;7;0;0
2020-05-19 04:30:00;0;11;7;9;5;0;0
2020-05-19 04:45:00;0;18;3;11;5;0;0
2020-05-19 05:00:00;0;43;26;23;20;0;0
2020-05-19 05:15:00;0;61;36;40;19;0;0
2020-05-19 05:30:00;0;55;39;34;25;2;2
2020-05-19 05:45:00;4;49;39;42;28;2;2
2020-05-19 06:00:00;0;42;45;47;53;4;4
2020-05-19 06:15:00;3;61;72;45;52;4;4
2020-05-19 06:30:00;1;98;89;53;41;6;6
2020-05-19 06:45:00;6;73;86;61;54;2;2
2020-05-19 07:00:00;1;93;109;52;47;7;7
2020-05-19 07:15:00;10;111;125;79;78;6;6
2020-05-19 07:30:00;12;123;140;72;68;4;4
2020-05-19 07:45:00;13;94;105;111;91;5;5
2020-05-19 08:00:00;17;91;77;84;57;5;5
2020-05-19 08:15:00;16;90;98;91;89;3;3
2020-05-19 08:30:00;2;96;85;91;87;3;2
2020-05-19 08:45:00;23;100;54;91;92;4;5
2020-05-19 09:00:00;8;70;59;96;65;3;3
2020-05-19 09:15:00;2;91;44;94;64;4;4
2020-05-19 09:30:00;8;108;69;94;85;4;4
2020-05-19 09:45:00;7;104;74;121;85;3;3
2020-05-19 10:00:00;11;102;76;108;97;3;3
2020-05-19 10:15:00;21;95;74;112;94;3;3
2020-05-19 10:30:00;8;87;76;106;100;5;5
2020-05-19 10:45:00;13;91;74;89;96;3;3
2020-05-19 11:00:00;0;80;94;110;106;3;3
2020-05-19 11:15:00;4;92;16;118;109;4;3
2020-05-19 11:30:00;31;116;77;111;106;5;6
2020-05-19 11:45:00;41;95;105;102;101;3;3
2020-05-19 12:00:00;7;86;81;101;110;4;4
2020-05-19 12:15:00;10;73;90;123;118;2;2
2020-05-19 12:30:00;9;96;98;100;98;4;4
2020-05-19 12:45:00;19;105;94;101;118;4;4
2020-05-19 13:00:00;12;116;104;93;121;3;3
2020-05-19 13:15:00;13;101;106;115;123;9;9
2020-05-19 13:30:00;5;114;120;110;108;6;6
2020-05-19 13:45:00;0;98;108;103;128;2;2
2020-05-19 14:00:00;9;122;111;78;105;3;4
2020-05-19 14:15:00;4;99;96;106;95;3;3
2020-05-19 14:30:00;4;71;86;99;113;4;4
2020-05-19 14:45:00;8;101;92;122;158;5;5
2020-05-19 15:00:00;5;97;95;114;126;5;5
2020-05-19 15:15:00;29;103;101;135;146;2;2
2020-05-19 15:30:00;10;83;84;138;148;5;5
2020-05-19 15:45:00;78;98;89;125;146;4;4
2020-05-19 16:00:00;12;106;87;116;133;4;4
2020-05-19 16:15:00;22;117;104;136;161;2;2
2020-05-19 16:30:00;10;121;111;128;147;6;6
2020-05-19 16:45:00;25;108;122;129;144;4;4
2020-05-19 17:00:00;8;111;106;131;143;4;4
2020-05-19 17:15:00;5;115;95;136;148;2;2
2020-05-19 17:30:00;4;58;64;105;106;2;2
2020-05-19 17:45:00;19;63;61;65;78;2;2
2020-05-19 18:00:00;6;91;85;126;125;4;4
2020-05-19 18:15:00;4;82;79;108;107;2;2
2020-05-19 18:30:00;12;78;90;94;82;5;5
2020-05-19 18:45:00;19;83;80;91;93;3;3
2020-05-19 19:00:00;5;53;63;73;80;3;3
2020-05-19 19:15:00;1;77;71;82;66;3;3
2020-05-19 19:30:00;12;64;72;76;64;6;6
2020-05-19 19:45:00;17;55;58;68;55;2;2
2020-05-19 20:00:00;0;46;44;70;54;3;3
2020-05-19 20:15:00;2;57;53;73;63;1;1
2020-05-19 20:30:00;2;47;38;50;36;4;4
2020-05-19 20:45:00;7;42;24;41;37;1;1
2020-05-19 21:00:00;22;49;36;44;35;3;3
2020-05-19 21:15:00;0;39;32;40;30;1;1
2020-05-19 21:30:00;7;31;21;51;32;1;1
2020-05-19 21:45:00;0;33;5;61;53;1;1
2020-05-19 22:00:00;4;31;28;54;47;2;2
2020-05-19 22:15:00;0;26;16;51;43;2;2
2020-05-19 22:30:00;0;22;1;33;27;2;2
2020-05-19 22:45:00;12;16;10;24;8;0;0
2020-05-19 23:00:00;0;17;7;25;14;3;3
2020-05-19 23:15:00;0;18;8;25;12;0;0
2020-05-19 23:30:00;0;17;15;15;8;1;1
