DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-04-23 00:00:00;2;3;2;0;7;4;3;14;7;21;14;7;21;0
2020-04-23 00:15:00;9;1;4;1;5;3;2;20;10;30;20;10;30;0
2020-04-23 00:30:00;4;1;0;0;3;5;1;20;10;30;20;10;30;0
2020-04-23 00:45:00;6;2;3;0;0;1;0;20;10;30;20;10;30;0
2020-04-23 01:00:00;6;0;1;1;2;1;0;24;12;35;24;12;35;0
2020-04-23 01:15:00;1;0;1;1;5;0;1;26;13;39;26;13;39;0
2020-04-23 01:30:00;0;1;2;0;10;3;1;26;13;39;26;13;39;0
2020-04-23 01:45:00;2;2;4;2;6;4;1;26;13;39;26;13;39;0
2020-04-23 02:00:00;3;0;0;0;8;3;2;26;13;39;26;13;39;0
2020-04-23 02:15:00;1;1;1;0;8;1;1;24;12;36;24;12;36;0
2020-04-23 02:30:00;2;1;2;0;7;0;1;26;13;39;26;13;39;0
2020-04-23 02:45:00;2;1;2;0;6;2;2;26;13;39;26;13;39;0
2020-04-23 03:00:00;1;0;1;0;7;3;1;26;13;39;26;13;39;0
2020-04-23 03:15:00;2;3;2;0;4;2;1;26;13;39;26;13;39;0
2020-04-23 03:30:00;1;3;1;0;6;1;3;26;13;39;26;13;39;0
2020-04-23 03:45:00;2;2;4;0;9;1;2;26;13;39;26;13;39;0
2020-04-23 04:00:00;3;1;4;2;8;3;1;24;12;36;24;12;36;0
2020-04-23 04:15:00;2;6;0;3;21;1;0;26;13;39;26;13;39;0
2020-04-23 04:30:00;4;2;3;2;18;5;4;26;13;39;26;13;39;0
2020-04-23 04:45:00;6;8;4;2;14;5;3;26;13;39;26;13;39;0
2020-04-23 05:00:00;8;8;8;4;28;10;3;20;10;31;20;10;31;0
2020-04-23 05:15:00;18;17;26;14;45;12;8;20;10;30;20;10;30;0
2020-04-23 05:30:00;35;43;44;34;63;30;6;20;10;30;20;10;30;0
2020-04-23 05:45:00;34;36;39;35;43;19;11;20;10;30;20;10;30;0
2020-04-23 06:00:00;34;33;47;33;54;19;15;20;10;30;20;10;30;0
2020-04-23 06:15:00;53;53;49;46;61;28;22;20;10;30;20;10;30;0
2020-04-23 06:30:00;67;57;67;60;79;37;28;20;10;29;20;10;29;0
2020-04-23 06:45:00;73;62;65;72;79;53;34;20;10;30;20;10;30;0
