DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-06-19 00:00:00;2;3;12;6;0;0
2020-06-19 00:15:00;15;15;21;15;0;0
2020-06-19 00:30:00;9;6;5;5;0;0
2020-06-19 00:45:00;10;5;9;8;0;0
2020-06-19 01:00:00;8;7;8;6;0;0
2020-06-19 01:15:00;7;5;14;5;0;0
2020-06-19 01:30:00;7;8;7;5;0;0
2020-06-19 01:45:00;4;2;3;4;0;0
2020-06-19 02:00:00;10;10;10;7;0;0
2020-06-19 02:15:00;11;4;5;3;0;0
2020-06-19 02:30:00;5;6;6;3;0;0
2020-06-19 02:45:00;4;5;9;7;0;0
2020-06-19 03:00:00;3;3;2;2;0;0
2020-06-19 03:15:00;5;0;10;6;0;0
2020-06-19 03:30:00;3;0;4;3;0;0
2020-06-19 03:45:00;12;6;10;4;0;0
2020-06-19 04:00:00;7;7;4;4;0;0
2020-06-19 04:15:00;7;4;8;6;0;0
2020-06-19 04:30:00;18;14;17;6;0;0
2020-06-19 04:45:00;16;14;28;9;0;0
2020-06-19 05:00:00;30;19;36;33;0;0
2020-06-19 05:15:00;36;22;65;42;0;0
2020-06-19 05:30:00;42;47;119;92;0;0
2020-06-19 05:45:00;64;70;101;81;0;0
2020-06-19 06:00:00;72;61;89;79;0;0
2020-06-19 06:15:00;55;70;118;90;0;0
2020-06-19 06:30:00;71;92;133;124;0;0
2020-06-19 06:45:00;69;91;134;138;3;4
2020-06-19 07:00:00;67;73;129;143;1;0
2020-06-19 07:15:00;71;70;119;143;31;0
2020-06-19 07:30:00;91;93;125;145;18;10
2020-06-19 07:45:00;90;69;132;149;6;0
2020-06-19 08:00:00;64;85;107;93;6;0
2020-06-19 08:15:00;90;85;97;87;85;0
2020-06-19 08:30:00;76;75;96;93;8;0
2020-06-19 08:45:00;78;89;108;85;3;1
2020-06-19 09:00:00;84;75;86;85;6;0
2020-06-19 09:15:00;102;87;115;107;16;0
2020-06-19 09:30:00;91;94;101;100;20;2
2020-06-19 09:45:00;90;88;102;95;10;0
2020-06-19 10:00:00;101;95;104;80;6;4
2020-06-19 10:15:00;107;92;83;114;11;3
2020-06-19 10:30:00;106;111;94;85;7;0
2020-06-19 10:45:00;107;115;98;78;13;0
2020-06-19 11:00:00;102;111;137;115;18;0
2020-06-19 11:15:00;99;122;111;108;14;0
2020-06-19 11:30:00;99;124;94;99;11;0
2020-06-19 11:45:00;125;156;106;94;24;1
2020-06-19 12:00:00;137;199;98;92;5;0
2020-06-19 12:15:00;138;178;123;134;18;0
2020-06-19 12:30:00;151;175;112;95;3;3
2020-06-19 12:45:00;117;149;124;108;7;0
2020-06-19 13:00:00;156;175;130;111;9;22
2020-06-19 13:15:00;148;146;115;117;27;0
2020-06-19 13:30:00;170;184;137;112;10;0
2020-06-19 13:45:00;143;171;141;133;26;0
2020-06-19 14:00:00;131;156;139;119;15;3
2020-06-19 14:15:00;201;224;131;95;13;0
2020-06-19 14:30:00;138;168;100;103;3;0
2020-06-19 14:45:00;166;162;117;119;7;0
2020-06-19 15:00:00;137;151;118;101;1;0
2020-06-19 15:15:00;151;176;98;89;16;2
2020-06-19 15:30:00;139;155;122;114;4;0
2020-06-19 15:45:00;109;137;108;93;0;0
2020-06-19 16:00:00;148;160;123;103;7;1
2020-06-19 16:15:00;136;146;112;110;5;0
2020-06-19 16:30:00;122;129;95;89;27;0
2020-06-19 16:45:00;151;162;132;110;20;2
2020-06-19 17:00:00;128;125;96;100;9;2
2020-06-19 17:15:00;128;148;116;125;7;0
2020-06-19 17:30:00;127;140;128;109;17;1
2020-06-19 17:45:00;104;117;106;95;6;0
2020-06-19 18:00:00;120;102;108;79;52;0
2020-06-19 18:15:00;106;99;84;79;2;0
2020-06-19 18:30:00;81;88;76;66;8;0
2020-06-19 18:45:00;99;97;81;63;7;0
2020-06-19 19:00:00;88;84;73;68;3;0
2020-06-19 19:15:00;62;51;46;42;0;0
2020-06-19 19:30:00;94;70;78;52;21;0
2020-06-19 19:45:00;55;73;54;55;2;0
2020-06-19 20:00:00;79;71;61;53;0;0
2020-06-19 20:15:00;56;58;58;48;11;9
2020-06-19 20:30:00;52;48;48;44;4;0
2020-06-19 20:45:00;57;46;62;59;0;0
2020-06-19 21:00:00;49;39;53;44;3;2
2020-06-19 21:15:00;31;34;59;43;0;0
2020-06-19 21:30:00;51;48;60;44;0;0
2020-06-19 21:45:00;55;72;35;34;23;1
2020-06-19 22:00:00;69;56;44;34;0;0
2020-06-19 22:15:00;51;48;50;31;2;0
2020-06-19 22:30:00;31;28;34;24;0;0
2020-06-19 22:45:00;32;27;30;21;0;0
2020-06-19 23:00:00;23;19;27;21;0;0
2020-06-19 23:15:00;18;25;20;17;0;0
2020-06-19 23:30:00;23;19;23;16;0;0
2020-06-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
