DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-03-26 00:00:00;3;0;1;2;0;1;0;0;0;0;0
2020-03-26 00:15:00;4;1;0;0;0;2;1;0;0;0;0
2020-03-26 00:30:00;0;1;1;0;0;3;1;0;0;0;0
2020-03-26 00:45:00;1;1;1;0;0;2;0;0;0;0;0
2020-03-26 01:00:00;1;1;1;1;0;2;0;0;0;0;0
2020-03-26 01:15:00;4;3;0;1;0;1;0;0;0;0;0
2020-03-26 01:30:00;2;1;0;0;0;3;0;0;0;0;0
2020-03-26 01:45:00;7;0;1;1;0;0;1;0;0;0;0
2020-03-26 02:00:00;5;4;0;0;0;1;0;0;0;0;0
2020-03-26 02:15:00;4;2;0;0;0;0;0;0;0;0;0
2020-03-26 02:30:00;3;2;0;1;0;3;0;0;0;0;0
2020-03-26 02:45:00;3;2;1;1;0;1;0;0;0;0;0
2020-03-26 03:00:00;0;0;0;0;0;0;1;0;0;0;0
2020-03-26 03:15:00;2;0;0;1;0;4;1;0;0;0;0
2020-03-26 03:30:00;3;1;2;1;0;2;0;0;0;0;0
2020-03-26 03:45:00;4;3;0;1;0;4;0;0;0;0;0
2020-03-26 04:00:00;5;3;0;0;0;1;0;0;0;0;0
2020-03-26 04:15:00;9;5;0;0;0;5;1;0;0;0;0
2020-03-26 04:30:00;8;7;1;1;0;3;5;0;0;0;0
2020-03-26 04:45:00;9;7;2;2;0;8;1;0;0;0;0
2020-03-26 05:00:00;16;8;1;2;0;11;5;0;0;0;0
2020-03-26 05:15:00;33;24;2;8;0;19;5;0;0;0;0
2020-03-26 05:30:00;28;24;0;8;0;45;7;0;0;0;0
2020-03-26 05:45:00;38;21;3;11;0;54;5;0;0;0;0
2020-03-26 06:00:00;58;48;2;18;0;55;4;0;0;0;0
2020-03-26 06:15:00;50;36;7;11;0;59;6;0;0;0;0
2020-03-26 06:30:00;57;39;6;13;0;56;23;0;0;0;0
2020-03-26 06:45:00;58;29;8;16;0;79;5;0;0;0;0
2020-03-26 07:00:00;44;31;8;16;0;74;11;0;0;0;0
2020-03-26 07:15:00;52;43;4;24;0;58;15;0;0;0;0
2020-03-26 07:30:00;56;30;5;26;0;75;17;0;0;0;0
2020-03-26 07:45:00;60;40;15;16;0;58;15;0;0;0;0
2020-03-26 08:00:00;40;32;3;22;0;53;8;0;0;0;0
2020-03-26 08:15:00;42;32;5;23;0;48;13;0;0;0;0
2020-03-26 08:30:00;36;33;11;25;0;51;12;3;0;0;0
2020-03-26 08:45:00;59;34;9;23;0;37;16;0;0;0;0
2020-03-26 09:00:00;52;30;6;23;0;37;19;0;0;0;0
2020-03-26 09:15:00;42;31;4;27;0;56;14;0;0;0;0
2020-03-26 09:30:00;55;29;12;32;0;53;21;0;0;0;0
2020-03-26 09:45:00;51;37;10;27;0;45;26;0;0;0;0
2020-03-26 10:00:00;37;30;9;25;0;53;18;0;0;0;0
2020-03-26 10:15:00;58;44;12;35;0;36;13;0;0;0;0
2020-03-26 10:30:00;54;30;9;25;0;53;27;0;0;0;1
2020-03-26 10:45:00;57;53;17;33;0;42;14;0;1;0;0
2020-03-26 11:00:00;52;30;7;30;0;45;20;1;0;0;0
2020-03-26 11:15:00;49;45;11;34;0;34;21;0;0;0;0
2020-03-26 11:30:00;62;49;13;31;0;52;25;0;0;0;0
2020-03-26 11:45:00;64;42;14;23;0;32;15;0;0;0;0
2020-03-26 12:00:00;72;45;12;26;0;38;26;0;0;0;0
2020-03-26 12:15:00;66;50;16;25;0;30;26;0;0;0;0
2020-03-26 12:30:00;50;38;14;32;0;43;17;3;0;0;1
2020-03-26 12:45:00;61;42;8;21;0;44;17;0;0;0;0
2020-03-26 13:00:00;66;48;11;24;0;49;21;0;0;0;0
2020-03-26 13:15:00;58;52;10;27;0;42;10;0;0;0;0
2020-03-26 13:30:00;68;42;13;33;0;47;18;0;0;0;0
2020-03-26 13:45:00;56;43;12;33;0;52;16;0;0;0;0
2020-03-26 14:00:00;74;61;15;28;0;53;19;1;0;0;0
2020-03-26 14:15:00;70;61;13;26;0;44;21;0;0;0;0
2020-03-26 14:30:00;79;80;19;30;0;36;9;3;0;0;0
2020-03-26 14:45:00;76;67;9;27;0;45;15;0;0;0;0
2020-03-26 15:00:00;76;70;13;35;0;42;21;3;0;0;0
2020-03-26 15:15:00;69;69;13;35;0;48;20;0;0;0;0
2020-03-26 15:30:00;86;80;17;33;0;43;13;0;0;0;0
2020-03-26 15:45:00;83;65;8;20;0;42;12;0;0;0;0
2020-03-26 16:00:00;79;69;23;27;0;46;27;0;0;0;1
2020-03-26 16:15:00;86;80;15;30;0;47;13;0;0;0;0
2020-03-26 16:30:00;76;70;15;31;0;48;26;0;0;0;0
2020-03-26 16:45:00;89;62;12;28;0;54;17;0;0;0;0
2020-03-26 17:00:00;83;65;13;34;0;54;16;0;0;0;0
2020-03-26 17:15:00;74;66;23;25;0;42;17;0;0;0;0
2020-03-26 17:30:00;72;49;14;26;0;42;18;0;0;0;0
2020-03-26 17:45:00;58;47;17;25;0;45;19;0;0;0;0
2020-03-26 18:00:00;64;56;10;27;0;35;17;0;0;0;0
2020-03-26 18:15:00;53;41;10;31;0;44;19;0;0;0;0
2020-03-26 18:30:00;43;34;12;26;0;34;12;0;0;0;0
2020-03-26 18:45:00;50;20;11;19;0;28;9;5;0;0;0
2020-03-26 19:00:00;37;24;8;17;0;24;14;0;0;0;0
2020-03-26 19:15:00;25;25;6;19;0;22;5;0;0;0;0
2020-03-26 19:30:00;32;19;9;15;0;15;7;3;0;1;0
2020-03-26 19:45:00;28;17;4;15;0;19;5;1;0;0;0
2020-03-26 20:00:00;18;9;5;14;0;10;3;0;0;0;0
2020-03-26 20:15:00;17;19;8;12;0;14;3;0;0;0;0
2020-03-26 20:30:00;12;7;3;7;0;15;6;0;0;0;0
2020-03-26 20:45:00;10;12;3;3;0;11;2;0;0;0;0
2020-03-26 21:00:00;18;15;1;7;0;12;10;0;0;0;0
2020-03-26 21:15:00;9;7;2;6;0;17;2;0;0;0;0
2020-03-26 21:30:00;22;8;4;7;0;15;4;0;0;0;0
2020-03-26 21:45:00;16;15;2;9;0;3;2;0;0;0;0
2020-03-26 22:00:00;35;18;2;10;0;13;2;0;0;0;0
2020-03-26 22:15:00;12;5;4;9;0;6;0;0;0;0;0
2020-03-26 22:30:00;11;6;1;3;0;5;0;0;0;0;0
2020-03-26 22:45:00;7;5;0;3;0;7;1;0;0;0;0
2020-03-26 23:00:00;4;4;0;1;0;5;3;0;0;0;0
2020-03-26 23:15:00;6;5;1;1;0;3;3;0;0;0;0
2020-03-26 23:30:00;2;1;0;2;0;3;2;0;0;0;0
2020-03-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
