DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-01-26 00:00:00;16;4;0;13;0;11;1;0;0
2020-01-26 00:15:00;24;0;0;20;0;13;1;0;0
2020-01-26 00:30:00;22;1;0;14;0;12;1;0;0
2020-01-26 00:45:00;21;3;0;12;0;14;1;0;0
2020-01-26 01:00:00;22;2;0;13;0;12;0;0;0
2020-01-26 01:15:00;19;3;0;19;0;14;1;0;0
2020-01-26 01:30:00;12;1;0;11;0;12;1;0;0
2020-01-26 01:45:00;18;1;0;10;0;13;1;0;0
2020-01-26 02:00:00;15;1;0;8;0;12;1;0;0
2020-01-26 02:15:00;15;1;1;12;0;14;0;0;0
2020-01-26 02:30:00;4;0;0;10;0;12;1;0;0
2020-01-26 02:45:00;12;2;0;6;0;14;1;0;0
2020-01-26 03:00:00;7;2;0;5;0;12;1;0;0
2020-01-26 03:15:00;8;1;0;10;0;14;1;0;0
2020-01-26 03:30:00;2;0;0;2;0;12;0;0;0
2020-01-26 03:45:00;10;1;0;6;0;13;1;0;0
2020-01-26 04:00:00;5;0;0;6;0;12;1;0;0
2020-01-26 04:15:00;6;0;0;3;0;14;1;0;0
2020-01-26 04:30:00;6;0;0;3;0;12;1;0;0
2020-01-26 04:45:00;3;1;0;7;0;14;0;0;0
2020-01-26 05:00:00;3;1;0;3;0;12;1;0;0
2020-01-26 05:15:00;6;2;1;14;0;13;1;0;0
2020-01-26 05:30:00;10;1;0;9;0;12;1;0;0
2020-01-26 05:45:00;12;3;0;10;0;14;1;0;0
2020-01-26 06:00:00;5;2;0;9;0;12;0;0;0
2020-01-26 06:15:00;6;2;1;13;0;14;1;0;0
2020-01-26 06:30:00;9;1;0;7;0;12;1;0;0
2020-01-26 06:45:00;8;3;0;11;0;14;1;0;0
2020-01-26 07:00:00;13;4;1;14;0;12;1;0;0
2020-01-26 07:15:00;7;3;1;13;0;13;0;0;0
2020-01-26 07:30:00;14;3;0;19;0;12;1;0;0
2020-01-26 07:45:00;12;1;0;16;0;14;1;0;0
2020-01-26 08:00:00;5;1;0;20;0;12;1;0;0
2020-01-26 08:15:00;8;5;2;28;0;14;1;0;0
2020-01-26 08:30:00;16;3;1;18;0;12;0;0;0
2020-01-26 08:45:00;19;5;2;39;0;13;1;0;0
2020-01-26 09:00:00;27;3;0;41;0;12;1;0;0
2020-01-26 09:15:00;29;8;2;52;0;14;1;0;0
2020-01-26 09:30:00;22;4;1;49;0;12;1;0;0
2020-01-26 09:45:00;44;6;1;96;0;14;1;0;0
2020-01-26 10:00:00;40;3;2;52;0;12;0;0;0
2020-01-26 10:15:00;35;6;4;57;0;14;1;0;0
2020-01-26 10:30:00;34;4;3;47;0;12;1;0;0
2020-01-26 10:45:00;34;11;1;67;0;13;1;0;0
2020-01-26 11:00:00;57;3;0;46;0;12;0;0;0
2020-01-26 11:15:00;65;10;4;73;0;14;1;0;0
2020-01-26 11:30:00;55;4;6;66;0;12;1;0;0
2020-01-26 11:45:00;80;7;1;66;0;14;1;0;0
2020-01-26 12:00:00;56;7;0;71;0;12;1;0;0
2020-01-26 12:15:00;64;3;1;70;0;13;0;0;0
