DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-08-03 00:00:00;7;0;1;2;10;0;0;0;0;0;0;0;0
2020-08-03 00:15:00;8;0;0;0;12;0;0;0;0;0;0;0;0
2020-08-03 00:30:00;7;0;0;0;19;0;0;0;0;0;0;0;0
2020-08-03 00:45:00;9;0;0;0;9;0;0;0;0;0;0;0;0
2020-08-03 01:00:00;10;1;0;0;8;0;0;0;0;0;0;0;0
2020-08-03 01:15:00;6;0;0;0;10;0;0;0;0;0;0;0;0
2020-08-03 01:30:00;7;0;0;1;4;0;0;0;0;0;0;0;0
2020-08-03 01:45:00;6;0;0;0;8;0;0;0;0;0;0;0;0
2020-08-03 02:00:00;12;1;0;1;3;1;0;0;0;0;0;0;0
2020-08-03 02:15:00;12;0;1;0;5;0;0;0;0;0;0;0;0
2020-08-03 02:30:00;6;0;0;0;7;0;0;0;0;0;0;0;0
2020-08-03 02:45:00;9;0;0;1;7;0;0;0;0;0;0;0;0
2020-08-03 03:00:00;8;0;0;0;3;0;0;0;0;0;0;0;0
2020-08-03 03:15:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-08-03 03:30:00;6;0;0;0;9;0;0;0;0;0;0;0;0
2020-08-03 03:45:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-08-03 04:00:00;4;0;0;0;9;0;0;0;0;0;0;0;0
2020-08-03 04:15:00;10;0;0;1;7;0;0;0;0;0;0;0;0
2020-08-03 04:30:00;11;1;0;0;9;0;0;0;0;0;0;0;0
2020-08-03 04:45:00;14;0;0;0;16;0;0;0;0;0;0;0;0
2020-08-03 05:00:00;21;0;0;0;11;0;0;0;0;0;0;0;0
2020-08-03 05:15:00;38;3;0;2;27;0;0;0;0;0;0;0;0
2020-08-03 05:30:00;50;1;0;1;34;1;0;0;0;0;0;0;0
2020-08-03 05:45:00;72;1;2;2;58;0;0;0;0;0;0;0;0
2020-08-03 06:00:00;72;2;2;2;64;0;0;0;0;0;0;0;0
2020-08-03 06:15:00;92;2;4;7;50;0;0;0;0;0;0;0;0
2020-08-03 06:30:00;106;3;0;4;112;0;0;5;15;0;0;0;0
2020-08-03 06:45:00;126;2;0;8;105;1;0;9;6;0;0;0;0
2020-08-03 07:00:00;90;6;5;0;77;0;0;0;0;0;0;0;0
2020-08-03 07:15:00;131;8;8;7;92;1;0;0;0;0;0;0;0
2020-08-03 07:30:00;152;4;7;11;97;0;0;0;2;0;0;0;0
2020-08-03 07:45:00;132;7;11;12;102;1;0;0;0;0;0;0;0
2020-08-03 08:00:00;119;14;3;8;94;0;0;0;0;0;0;0;0
2020-08-03 08:15:00;113;5;6;11;101;1;2;0;0;0;0;0;0
2020-08-03 08:30:00;120;15;6;8;95;2;0;0;1;0;0;0;0
2020-08-03 08:45:00;128;14;6;9;102;0;0;0;0;2;0;0;0
2020-08-03 09:00:00;121;8;8;11;120;3;1;12;7;0;0;0;0
2020-08-03 09:15:00;130;14;13;11;96;6;0;0;0;0;0;3;0
2020-08-03 09:30:00;153;14;9;12;94;7;6;2;1;0;0;0;0
2020-08-03 09:45:00;144;11;16;13;121;7;9;4;0;0;0;0;0
2020-08-03 10:00:00;159;7;13;16;94;3;9;0;0;0;0;0;0
2020-08-03 10:15:00;159;12;11;17;143;7;7;1;1;0;0;0;0
2020-08-03 10:30:00;170;10;15;16;130;6;14;0;23;0;0;0;0
2020-08-03 10:45:00;188;12;14;19;141;12;1;1;7;0;0;0;0
2020-08-03 11:00:00;183;10;12;9;134;13;8;0;12;0;0;0;0
2020-08-03 11:15:00;164;14;19;8;141;5;9;1;14;0;0;0;0
2020-08-03 11:30:00;193;16;17;13;145;8;7;4;15;0;0;0;0
2020-08-03 11:45:00;135;16;25;27;149;12;13;4;4;0;0;0;0
2020-08-03 12:00:00;156;13;13;17;174;9;6;12;8;0;0;0;0
2020-08-03 12:15:00;137;10;23;17;149;8;15;2;11;0;0;0;0
2020-08-03 12:30:00;142;12;16;16;162;3;9;2;7;0;0;0;0
2020-08-03 12:45:00;149;8;15;11;166;6;10;4;13;0;0;0;0
2020-08-03 13:00:00;112;5;13;13;152;10;5;0;11;0;0;0;0
2020-08-03 13:15:00;157;7;18;12;187;4;8;3;14;0;0;0;0
2020-08-03 13:30:00;152;9;9;16;161;9;9;2;13;0;0;0;0
2020-08-03 13:45:00;143;4;10;22;158;7;8;2;20;0;0;0;0
2020-08-03 14:00:00;136;7;10;17;150;4;5;5;16;0;0;0;0
2020-08-03 14:15:00;156;11;10;15;168;9;8;2;9;0;0;0;0
2020-08-03 14:30:00;155;8;16;15;164;15;12;4;10;0;0;0;0
2020-08-03 14:45:00;156;7;13;13;172;10;7;0;9;0;0;0;0
2020-08-03 15:00:00;154;6;13;18;183;11;8;3;5;0;0;0;0
2020-08-03 15:15:00;147;6;12;16;178;8;7;0;19;0;0;0;0
2020-08-03 15:30:00;176;5;14;16;184;10;11;5;7;0;0;1;0
2020-08-03 15:45:00;137;6;10;13;197;10;6;2;14;0;0;0;0
2020-08-03 16:00:00;155;6;12;20;184;5;11;0;15;0;0;0;0
2020-08-03 16:15:00;142;6;18;14;206;14;15;3;8;0;0;0;0
2020-08-03 16:30:00;167;4;13;16;215;12;7;0;7;0;0;1;0
2020-08-03 16:45:00;152;10;12;12;195;14;11;0;18;0;0;3;0
2020-08-03 17:00:00;159;5;21;14;183;10;17;0;10;0;0;0;0
2020-08-03 17:15:00;159;9;15;12;212;6;12;0;8;0;0;5;0
2020-08-03 17:30:00;138;4;17;10;189;11;8;0;9;0;0;0;0
2020-08-03 17:45:00;146;2;17;20;192;13;10;0;2;0;0;0;0
2020-08-03 18:00:00;126;4;20;19;191;3;5;2;9;0;0;0;0
2020-08-03 18:15:00;122;5;10;9;177;9;10;0;2;0;0;1;0
2020-08-03 18:30:00;113;4;9;11;151;5;4;2;4;0;0;0;0
2020-08-03 18:45:00;107;3;11;12;126;2;6;5;1;0;0;0;0
2020-08-03 19:00:00;83;5;5;9;130;0;7;0;4;0;0;0;0
2020-08-03 19:15:00;73;0;5;5;126;1;1;1;0;0;0;0;0
2020-08-03 19:30:00;66;3;6;5;114;0;0;0;1;0;0;0;0
2020-08-03 19:45:00;55;1;2;6;90;0;0;0;0;0;0;0;0
2020-08-03 20:00:00;41;0;3;4;95;0;0;0;0;0;0;0;0
2020-08-03 20:15:00;33;0;3;7;100;1;0;0;0;0;0;0;0
2020-08-03 20:30:00;39;1;1;0;74;0;1;0;0;0;0;0;0
2020-08-03 20:45:00;42;1;2;9;72;0;0;0;0;0;0;0;0
2020-08-03 21:00:00;39;1;2;2;52;0;0;0;0;0;0;0;0
2020-08-03 21:15:00;24;1;2;3;44;0;0;0;0;0;0;0;0
2020-08-03 21:30:00;22;1;1;6;42;0;0;0;0;0;0;0;0
2020-08-03 21:45:00;22;0;2;2;59;1;0;0;0;0;0;0;0
2020-08-03 22:00:00;31;1;0;5;44;1;0;0;0;0;0;0;0
2020-08-03 22:15:00;26;0;0;0;55;0;0;0;0;0;0;0;0
2020-08-03 22:30:00;17;0;0;2;28;0;0;0;0;0;0;0;0
2020-08-03 22:45:00;22;0;0;1;28;0;0;0;0;0;0;0;0
2020-08-03 23:00:00;18;0;0;0;20;0;0;0;0;0;0;0;0
2020-08-03 23:15:00;17;1;1;0;13;0;0;0;0;0;0;0;0
2020-08-03 23:30:00;11;0;1;2;17;0;0;0;0;0;0;0;0
2020-08-03 23:45:00;8;0;0;0;12;0;0;0;0;0;0;0;0
