DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-08-17 00:00:00;5;0;0;0;14;0;0;0;0;0;0;0;0
2020-08-17 00:15:00;9;0;0;0;10;0;0;0;0;0;0;0;0
2020-08-17 00:30:00;8;0;0;0;17;0;0;0;0;0;0;0;0
2020-08-17 00:45:00;12;0;0;0;10;0;0;0;0;0;0;0;0
2020-08-17 01:00:00;8;0;0;0;6;0;0;0;0;0;0;0;0
2020-08-17 01:15:00;3;1;0;0;5;0;0;0;0;0;0;0;0
2020-08-17 01:30:00;8;0;0;0;11;0;0;0;0;0;0;0;0
2020-08-17 01:45:00;5;0;0;1;7;0;0;0;0;0;0;0;0
2020-08-17 02:00:00;14;1;0;1;5;0;0;0;0;0;0;0;0
2020-08-17 02:15:00;7;0;0;0;6;0;0;0;0;0;0;0;0
2020-08-17 02:30:00;4;0;0;0;8;0;0;0;0;0;0;0;0
2020-08-17 02:45:00;9;0;0;0;8;0;0;0;0;0;0;0;0
2020-08-17 03:00:00;10;0;0;1;7;0;0;0;0;0;0;0;0
2020-08-17 03:15:00;4;1;0;0;7;1;0;0;0;0;0;0;0
2020-08-17 03:30:00;7;0;0;0;3;0;0;0;0;0;0;0;0
2020-08-17 03:45:00;6;0;0;0;4;0;0;0;0;0;0;0;0
2020-08-17 04:00:00;6;0;0;2;7;0;0;0;0;0;0;0;0
2020-08-17 04:15:00;13;1;0;0;5;0;0;0;0;0;0;0;0
2020-08-17 04:30:00;9;0;0;0;12;0;0;0;0;0;0;0;0
2020-08-17 04:45:00;11;0;0;0;14;0;0;0;0;0;0;0;0
2020-08-17 05:00:00;22;1;0;0;11;0;0;0;0;0;0;0;0
2020-08-17 05:15:00;27;0;0;2;30;0;0;0;0;0;0;0;0
2020-08-17 05:30:00;50;0;0;3;43;0;0;0;0;0;0;0;0
2020-08-17 05:45:00;62;0;1;0;46;0;0;0;0;0;0;0;0
2020-08-17 06:00:00;62;2;2;5;62;0;0;0;0;0;0;0;0
2020-08-17 06:15:00;75;0;2;3;56;1;0;0;0;0;0;0;0
2020-08-17 06:30:00;89;4;3;4;105;0;0;0;0;0;0;0;0
2020-08-17 06:45:00;119;7;5;4;81;2;0;0;15;0;0;0;0
2020-08-17 07:00:00;92;7;2;2;64;0;0;0;2;0;0;0;0
2020-08-17 07:15:00;92;5;8;4;91;0;0;0;0;0;0;0;0
