DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-04-14 00:00:00;3;6;1;1;0;0;0;4;2;0;0;4;6;1;0;2;0
2020-04-14 00:15:00;3;8;0;0;0;0;0;5;4;1;1;1;4;4;0;1;0
2020-04-14 00:30:00;2;2;2;1;0;0;0;4;3;0;1;2;2;0;1;0;0
2020-04-14 00:45:00;4;7;3;1;0;0;0;5;3;2;0;2;1;2;0;1;0
2020-04-14 01:00:00;4;4;1;0;0;0;0;4;2;1;0;1;5;0;0;0;0
2020-04-14 01:15:00;2;3;1;0;1;0;0;4;1;0;0;2;2;1;0;0;0
2020-04-14 01:30:00;5;7;3;0;0;0;0;4;1;3;0;1;1;0;0;0;0
2020-04-14 01:45:00;7;2;0;0;0;0;0;3;1;0;2;0;0;0;2;0;0
2020-04-14 02:00:00;4;3;0;0;0;0;0;3;3;2;0;2;1;1;0;0;0
2020-04-14 02:15:00;6;2;0;0;0;3;0;1;2;2;0;0;2;0;0;0;0
2020-04-14 02:30:00;5;8;1;0;0;0;0;1;2;0;0;0;2;1;0;0;0
2020-04-14 02:45:00;4;1;1;0;0;0;0;7;3;1;0;1;3;1;0;0;0
2020-04-14 03:00:00;2;4;1;0;0;0;0;1;2;1;0;0;4;1;2;1;0
2020-04-14 03:15:00;3;5;0;0;0;1;0;3;2;3;1;0;0;2;0;0;0
2020-04-14 03:30:00;5;5;2;0;0;0;0;4;0;0;0;0;2;0;0;0;0
2020-04-14 03:45:00;7;3;1;0;0;0;0;3;4;1;0;2;7;3;0;1;0
2020-04-14 04:00:00;4;4;2;0;0;0;0;4;2;1;0;3;2;0;0;0;0
2020-04-14 04:15:00;6;3;2;1;0;0;1;2;5;6;1;2;3;1;0;2;0
2020-04-14 04:30:00;8;8;3;0;0;0;0;8;10;5;1;4;5;1;0;1;0
2020-04-14 04:45:00;10;7;2;0;0;0;0;4;3;4;1;7;2;1;0;0;0
2020-04-14 05:00:00;5;14;11;1;0;1;0;5;8;9;2;2;0;0;3;0;0
2020-04-14 05:15:00;26;27;11;0;0;1;0;10;11;7;3;18;12;5;8;1;0
2020-04-14 05:30:00;55;42;33;1;0;0;0;11;16;13;9;22;12;4;7;0;0
2020-04-14 05:45:00;46;39;33;0;0;0;1;17;26;17;13;26;18;9;7;1;0
2020-04-14 06:00:00;55;36;36;2;0;0;0;30;22;10;5;23;19;8;19;3;0
2020-04-14 06:15:00;65;53;47;3;1;1;2;20;18;12;12;34;33;21;27;8;0
2020-04-14 06:30:00;75;67;51;4;0;0;0;29;30;17;15;31;32;20;15;5;0
2020-04-14 06:45:00;77;62;54;10;0;1;0;34;40;19;16;40;40;22;7;16;0
2020-04-14 07:00:00;48;54;53;8;1;0;0;33;41;19;12;43;44;36;5;8;0
2020-04-14 07:15:00;67;83;68;9;2;0;1;44;37;20;16;43;40;32;9;11;0
2020-04-14 07:30:00;59;62;64;6;2;0;0;59;81;20;17;65;56;41;14;9;0
2020-04-14 07:45:00;60;55;71;8;2;0;1;54;53;27;17;56;42;29;16;12;0
2020-04-14 08:00:00;73;59;50;7;1;0;0;47;53;19;10;42;38;24;22;14;0
2020-04-14 08:15:00;53;45;43;6;0;1;0;30;46;27;8;43;39;23;6;9;0
2020-04-14 08:30:00;49;65;60;3;0;3;0;40;39;26;17;43;30;18;11;9;0
2020-04-14 08:45:00;42;56;54;5;1;1;2;94;41;25;20;37;30;16;9;10;0
2020-04-14 09:00:00;56;47;43;2;0;0;1;86;56;20;13;49;34;25;6;3;0
2020-04-14 09:15:00;52;56;38;4;0;1;0;38;37;27;14;47;29;23;15;5;0
2020-04-14 09:30:00;50;64;55;7;0;0;1;57;74;29;21;54;39;31;4;8;0
2020-04-14 09:45:00;50;61;50;4;1;3;1;51;60;32;14;51;37;31;20;10;0
2020-04-14 10:00:00;58;68;44;7;0;2;1;51;54;32;23;43;33;25;12;10;0
2020-04-14 10:15:00;68;70;49;5;1;0;3;69;60;25;17;54;32;26;12;10;0
2020-04-14 10:30:00;54;71;65;8;0;1;4;66;62;27;17;34;40;35;13;11;0
2020-04-14 10:45:00;67;68;55;4;1;3;4;113;79;26;24;46;42;25;10;4;0
2020-04-14 11:00:00;68;77;49;7;0;1;1;54;77;30;17;54;48;36;11;10;0
2020-04-14 11:15:00;50;59;52;0;0;3;3;55;62;26;16;62;37;22;9;5;0
2020-04-14 11:30:00;55;66;59;4;0;3;6;52;57;32;22;54;33;26;4;10;0
2020-04-14 11:45:00;70;59;60;6;0;2;3;61;56;31;15;47;34;24;6;8;0
2020-04-14 12:00:00;52;80;67;6;0;4;6;87;76;24;18;54;29;34;11;7;0
2020-04-14 12:15:00;49;72;60;4;0;6;0;71;76;30;21;60;41;25;13;9;0
2020-04-14 12:30:00;64;68;58;4;1;2;5;63;67;28;19;48;42;28;13;9;0
2020-04-14 12:45:00;59;65;57;4;0;2;2;55;68;36;29;41;27;24;12;8;0
2020-04-14 13:00:00;67;68;55;7;0;3;4;65;69;29;24;49;30;26;14;10;0
2020-04-14 13:15:00;60;61;53;6;0;3;5;85;88;31;19;48;31;21;8;11;0
2020-04-14 13:30:00;38;56;51;7;1;3;2;75;75;27;19;52;43;30;8;11;0
2020-04-14 13:45:00;62;64;63;11;3;5;7;88;68;35;22;54;38;33;13;11;0
2020-04-14 14:00:00;62;76;75;8;1;2;2;75;75;28;17;61;33;22;28;6;0
2020-04-14 14:15:00;67;72;60;8;0;6;1;70;76;26;25;56;37;31;36;8;0
2020-04-14 14:30:00;72;66;65;4;0;6;2;64;77;32;31;63;44;38;18;8;0
2020-04-14 14:45:00;60;79;58;5;1;5;4;56;74;36;31;65;42;35;32;8;0
2020-04-14 15:00:00;52;76;56;10;3;6;4;109;83;34;26;46;37;34;32;10;0
2020-04-14 15:15:00;58;71;63;1;1;3;4;129;76;32;19;59;41;26;7;7;0
2020-04-14 15:30:00;45;61;67;6;1;4;2;105;68;27;30;52;41;34;15;9;0
2020-04-14 15:45:00;60;66;59;6;1;5;5;65;86;33;30;53;39;27;15;7;0
2020-04-14 16:00:00;72;76;74;4;0;6;4;73;97;36;27;62;44;22;16;8;0
2020-04-14 16:15:00;86;79;64;8;1;4;6;88;92;34;35;54;47;40;15;13;0
2020-04-14 16:30:00;59;74;67;6;1;7;1;98;81;28;18;64;41;31;20;7;0
2020-04-14 16:45:00;56;70;72;8;1;5;8;117;86;33;21;54;42;38;16;13;0
2020-04-14 17:00:00;74;75;63;4;3;8;4;127;105;30;24;57;49;40;24;5;0
2020-04-14 17:15:00;66;74;57;8;1;14;5;117;93;30;16;39;32;24;6;11;0
2020-04-14 17:30:00;48;83;68;6;2;8;7;52;77;26;25;50;44;34;10;5;0
2020-04-14 17:45:00;50;70;45;3;1;3;4;49;79;28;20;30;37;30;11;3;0
2020-04-14 18:00:00;48;73;41;3;1;6;4;59;68;16;10;42;36;30;9;5;0
2020-04-14 18:15:00;48;59;40;2;0;0;2;74;67;22;18;41;31;22;17;4;0
2020-04-14 18:30:00;29;66;47;4;1;3;1;122;57;19;12;29;30;21;4;6;0
2020-04-14 18:45:00;33;56;32;1;0;1;3;93;48;20;10;26;30;23;8;3;0
2020-04-14 19:00:00;26;57;31;1;1;2;2;39;46;20;4;26;25;17;6;1;0
2020-04-14 19:15:00;23;53;32;1;0;2;2;34;44;22;10;31;24;16;17;5;0
2020-04-14 19:30:00;28;56;26;2;1;3;1;40;49;12;7;26;17;14;9;2;0
2020-04-14 19:45:00;14;49;25;1;0;0;1;38;49;11;9;27;18;5;33;0;0
2020-04-14 20:00:00;17;34;19;1;0;0;5;45;34;12;8;22;21;13;2;3;0
2020-04-14 20:15:00;18;29;21;2;0;1;1;29;29;6;4;14;17;10;1;4;0
2020-04-14 20:30:00;15;26;17;1;0;1;0;26;33;13;4;25;18;15;4;2;0
2020-04-14 20:45:00;14;29;10;4;0;0;0;20;28;7;5;13;13;4;11;3;0
2020-04-14 21:00:00;19;32;16;0;0;0;0;10;20;6;5;12;12;2;2;0;0
2020-04-14 21:15:00;15;25;18;2;0;0;1;17;29;6;2;12;10;2;5;2;0
2020-04-14 21:30:00;15;25;9;1;0;0;1;16;20;9;3;15;6;5;3;0;0
2020-04-14 21:45:00;10;19;12;1;0;1;0;12;21;4;1;5;9;2;2;0;0
2020-04-14 22:00:00;7;15;4;0;0;0;1;23;28;5;6;12;11;5;2;1;0
2020-04-14 22:15:00;5;16;5;0;0;1;0;5;10;4;1;5;8;7;8;0;0
2020-04-14 22:30:00;7;19;13;0;0;0;0;3;7;2;1;10;9;3;4;0;0
2020-04-14 22:45:00;4;13;11;0;0;1;0;2;11;1;1;10;9;4;0;1;0
2020-04-14 23:00:00;4;8;1;1;0;0;0;8;11;3;0;3;3;1;2;1;0
2020-04-14 23:15:00;4;15;5;0;0;0;0;9;7;7;2;2;4;2;8;0;0
2020-04-14 23:30:00;4;8;3;0;1;0;1;4;7;4;3;5;6;1;0;0;0
