DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-12-24 00:00:00;1;6;6;2;0;0;9;0;0
2019-12-24 00:15:00;2;14;18;2;2;2;13;0;0
2019-12-24 00:30:00;6;12;15;4;1;0;8;0;0
2019-12-24 00:45:00;4;3;9;0;0;1;11;0;0
2019-12-24 01:00:00;2;5;7;2;0;0;6;0;0
2019-12-24 01:15:00;2;14;13;1;1;2;7;0;0
2019-12-24 01:30:00;3;5;7;3;1;2;4;0;0
2019-12-24 01:45:00;1;1;3;0;0;0;2;0;0
2019-12-24 02:00:00;0;2;3;2;1;1;7;0;0
2019-12-24 02:15:00;3;2;4;0;0;0;3;0;0
2019-12-24 02:30:00;4;3;5;0;0;0;4;0;0
2019-12-24 02:45:00;1;4;4;0;0;0;2;0;0
2019-12-24 03:00:00;0;1;2;0;0;0;2;0;0
2019-12-24 03:15:00;2;3;5;0;0;0;1;0;0
2019-12-24 03:30:00;1;1;2;0;0;0;2;0;0
2019-12-24 03:45:00;1;3;2;0;0;0;0;0;0
2019-12-24 04:00:00;0;0;1;1;1;1;2;0;0
2019-12-24 04:15:00;0;3;2;0;0;0;1;0;0
2019-12-24 04:30:00;0;2;4;1;0;0;4;0;0
2019-12-24 04:45:00;1;2;2;1;0;0;1;0;0
2019-12-24 05:00:00;3;1;4;1;0;0;1;0;0
2019-12-24 05:15:00;3;5;6;0;0;0;2;0;0
2019-12-24 05:30:00;5;4;11;2;0;0;15;0;0
2019-12-24 05:45:00;5;10;13;0;0;1;14;0;0
2019-12-24 06:00:00;3;9;12;4;0;0;11;0;0
2019-12-24 06:15:00;4;8;9;1;0;1;10;0;0
2019-12-24 06:30:00;3;8;11;0;0;0;12;0;0
2019-12-24 06:45:00;4;6;14;6;1;1;11;0;0
2019-12-24 07:00:00;9;12;15;5;6;0;10;0;0
2019-12-24 07:15:00;9;19;24;1;0;0;12;0;0
2019-12-24 07:30:00;6;9;13;4;5;2;22;1;0
2019-12-24 07:45:00;9;4;14;2;3;1;19;0;1
2019-12-24 08:00:00;12;12;23;5;3;1;13;0;0
2019-12-24 08:15:00;5;13;20;6;5;0;29;0;0
2019-12-24 08:30:00;10;18;32;4;2;1;31;0;1
2019-12-24 08:45:00;14;19;34;13;5;1;31;0;0
2019-12-24 09:00:00;14;23;36;9;4;2;33;0;1
2019-12-24 09:15:00;22;24;49;13;5;1;45;0;0
2019-12-24 09:30:00;21;20;48;9;5;3;52;1;4
2019-12-24 09:45:00;27;40;66;11;6;3;49;0;0
2019-12-24 10:00:00;34;39;68;16;5;2;64;2;2
2019-12-24 10:15:00;29;35;61;12;6;3;70;7;10
2019-12-24 10:30:00;17;35;51;12;4;1;60;0;2
2019-12-24 10:45:00;29;53;73;16;7;1;54;0;0
2019-12-24 11:00:00;20;31;49;10;7;2;64;3;1
2019-12-24 11:15:00;33;44;69;12;9;3;53;9;5
2019-12-24 11:30:00;40;49;73;6;4;1;67;1;27
2019-12-24 11:45:00;30;36;58;15;10;3;58;0;0
2019-12-24 12:00:00;17;31;46;16;8;4;63;1;2
2019-12-24 12:15:00;48;51;78;10;6;0;49;0;0
2019-12-24 12:30:00;25;44;64;8;4;3;50;2;1
2019-12-24 12:45:00;33;30;53;12;4;5;51;1;5
2019-12-24 13:00:00;33;38;63;15;9;1;68;0;9
2019-12-24 13:15:00;27;44;57;7;6;4;60;0;1
2019-12-24 13:30:00;28;39;58;10;8;1;54;9;0
2019-12-24 13:45:00;26;30;60;4;3;2;68;0;2
2019-12-24 14:00:00;24;35;58;5;7;6;59;0;0
2019-12-24 14:15:00;32;32;58;15;8;0;61;2;0
2019-12-24 14:30:00;17;26;46;15;7;2;54;6;0
2019-12-24 14:45:00;34;37;59;12;8;2;45;0;0
2019-12-24 15:00:00;24;31;53;9;6;1;65;0;0
2019-12-24 15:15:00;14;27;42;7;6;1;42;0;0
2019-12-24 15:30:00;23;26;48;14;9;8;54;0;2
2019-12-24 15:45:00;21;40;60;12;8;2;46;0;1
2019-12-24 16:00:00;16;32;44;11;8;6;41;0;0
2019-12-24 16:15:00;21;37;57;14;11;4;44;0;8
2019-12-24 16:30:00;13;30;51;9;6;2;41;2;0
2019-12-24 16:45:00;23;42;55;9;4;0;43;2;0
2019-12-24 17:00:00;23;34;51;14;8;3;52;1;3
2019-12-24 17:15:00;19;29;46;14;9;2;48;8;0
2019-12-24 17:30:00;19;21;36;7;6;1;34;0;0
2019-12-24 17:45:00;18;22;44;9;5;2;38;0;0
2019-12-24 18:00:00;14;24;42;9;7;4;37;0;0
2019-12-24 18:15:00;16;30;43;8;6;1;28;1;0
2019-12-24 18:30:00;14;18;36;8;6;3;40;2;0
2019-12-24 18:45:00;7;14;27;3;2;1;24;0;0
2019-12-24 19:00:00;9;9;17;5;3;2;16;0;0
2019-12-24 19:15:00;6;13;17;3;2;0;14;0;1
2019-12-24 19:30:00;14;14;20;5;4;3;17;0;0
2019-12-24 19:45:00;13;13;14;1;1;0;15;0;1
2019-12-24 20:00:00;6;14;24;5;4;0;18;0;0
2019-12-24 20:15:00;6;10;17;4;4;2;32;4;0
2019-12-24 20:30:00;9;18;35;7;7;0;28;0;0
2019-12-24 20:45:00;11;14;29;10;6;1;28;0;0
2019-12-24 21:00:00;9;15;23;3;3;2;28;0;0
2019-12-24 21:15:00;11;17;34;6;2;0;42;0;0
2019-12-24 21:30:00;17;16;33;3;2;1;28;0;0
2019-12-24 21:45:00;18;16;33;6;6;2;34;0;1
2019-12-24 22:00:00;11;10;23;6;3;2;33;1;0
2019-12-24 22:15:00;9;20;30;3;3;0;28;0;0
2019-12-24 22:30:00;7;16;26;5;5;1;32;0;0
2019-12-24 22:45:00;8;19;29;2;1;3;17;0;0
2019-12-24 23:00:00;9;20;27;4;3;3;25;0;0
2019-12-24 23:15:00;9;15;24;4;1;0;33;0;0
2019-12-24 23:30:00;10;17;25;4;0;0;32;0;0
