DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-02-14 00:00:00;6;9;1;1;15;14;1;14;12;0;0
2020-02-14 00:15:00;11;12;4;1;20;6;2;15;10;0;0
2020-02-14 00:30:00;12;13;1;1;19;11;1;21;13;0;0
2020-02-14 00:45:00;10;12;2;0;10;6;0;8;9;0;0
2020-02-14 01:00:00;5;8;1;0;8;7;0;8;7;0;0
2020-02-14 01:15:00;2;7;2;0;15;11;0;10;11;0;0
2020-02-14 01:30:00;14;6;0;0;6;3;1;6;2;1;0
2020-02-14 01:45:00;4;3;0;0;11;3;1;11;6;0;0
2020-02-14 02:00:00;12;15;0;0;7;8;0;4;9;0;0
2020-02-14 02:15:00;5;5;1;0;2;1;0;2;1;0;0
2020-02-14 02:30:00;6;10;0;0;4;3;1;5;5;0;0
2020-02-14 02:45:00;11;9;0;2;4;2;0;5;2;0;0
2020-02-14 03:00:00;5;5;0;0;8;6;1;6;7;0;0
2020-02-14 03:15:00;11;9;1;1;7;3;1;9;4;0;0
2020-02-14 03:30:00;5;6;1;0;5;2;0;5;3;0;0
2020-02-14 03:45:00;9;5;1;1;8;8;0;9;7;0;0
2020-02-14 04:00:00;11;15;2;0;6;4;1;6;4;0;0
2020-02-14 04:15:00;13;8;3;2;12;8;1;14;8;0;0
2020-02-14 04:30:00;22;22;2;1;12;13;0;13;12;0;0
2020-02-14 04:45:00;26;27;1;1;20;10;0;16;12;0;0
2020-02-14 05:00:00;22;16;2;0;39;13;1;40;24;0;0
2020-02-14 05:15:00;36;43;2;1;32;20;0;31;24;0;0
2020-02-14 05:30:00;54;68;6;1;54;36;4;56;33;0;0
2020-02-14 05:45:00;75;76;12;1;84;37;3;91;41;0;0
2020-02-14 06:00:00;65;83;19;4;89;52;0;81;57;0;0
2020-02-14 06:15:00;67;96;23;6;115;71;5;119;72;0;2
2020-02-14 06:30:00;103;125;31;7;119;90;5;122;82;0;10
2020-02-14 06:45:00;100;118;15;7;108;107;4;109;121;1;10
2020-02-14 07:00:00;82;106;14;10;138;146;9;132;142;0;14
2020-02-14 07:15:00;95;124;11;5;132;161;6;132;163;1;19
2020-02-14 07:30:00;85;130;15;9;138;146;14;137;145;1;5
2020-02-14 07:45:00;96;136;12;13;122;117;12;120;119;4;5
2020-02-14 08:00:00;66;119;18;5;75;70;5;75;75;3;0
2020-02-14 08:15:00;83;123;16;10;92;113;6;99;120;4;0
2020-02-14 08:30:00;85;127;19;7;93;101;4;92;105;3;1
2020-02-14 08:45:00;89;122;12;10;93;92;5;91;100;4;7
2020-02-14 09:00:00;85;94;12;8;90;74;6;86;71;6;5
2020-02-14 09:15:00;82;106;9;12;91;71;4;93;76;6;15
2020-02-14 09:30:00;70;113;13;6;93;89;13;89;82;10;3
2020-02-14 09:45:00;69;92;10;21;99;84;9;88;89;7;0
2020-02-14 10:00:00;70;113;31;19;91;78;10;91;83;6;7
2020-02-14 10:15:00;87;112;17;18;76;75;7;78;79;2;19
2020-02-14 10:30:00;72;108;13;24;110;101;8;103;108;10;78
2020-02-14 10:45:00;87;97;12;24;87;89;5;83;93;7;29
2020-02-14 11:00:00;74;104;12;52;89;91;5;91;92;5;1
2020-02-14 11:15:00;82;141;23;44;101;83;6;93;95;6;72
2020-02-14 11:30:00;77;128;20;39;74;80;5;74;72;9;7
2020-02-14 11:45:00;91;107;15;50;87;94;7;83;103;4;32
2020-02-14 12:00:00;101;132;15;44;105;112;4;99;121;4;12
2020-02-14 12:15:00;106;155;16;39;104;127;7;96;132;4;11
2020-02-14 12:30:00;102;145;20;32;105;114;7;108;119;9;20
2020-02-14 12:45:00;93;146;17;27;102;126;10;104;129;9;23
2020-02-14 13:00:00;99;175;16;32;105;112;4;102;121;6;16
2020-02-14 13:15:00;121;183;22;21;132;145;6;126;161;4;3
2020-02-14 13:30:00;107;170;14;16;113;122;3;111;127;3;35
2020-02-14 13:45:00;94;129;13;14;102;117;4;101;115;6;2
2020-02-14 14:00:00;104;141;16;6;108;113;13;102;131;7;0
2020-02-14 14:15:00;99;144;22;10;115;132;3;110;136;8;4
2020-02-14 14:30:00;111;134;12;5;103;119;7;99;124;6;10
2020-02-14 14:45:00;107;153;10;7;120;141;6;122;138;9;13
2020-02-14 15:00:00;103;146;20;4;121;137;9;111;145;12;11
2020-02-14 15:15:00;121;141;15;4;121;149;6;124;150;10;0
2020-02-14 15:30:00;90;151;15;4;106;137;10;100;136;6;5
2020-02-14 15:45:00;37;56;6;3;39;50;3;44;55;3;5
2020-02-14 16:00:00;106;152;20;2;117;133;8;109;140;10;20
2020-02-14 16:15:00;106;145;18;2;120;148;10;109;155;14;6
2020-02-14 16:30:00;109;150;14;5;121;120;6;113;129;11;17
2020-02-14 16:45:00;116;157;15;5;131;139;6;132;152;8;1
2020-02-14 17:00:00;93;138;12;5;124;148;10;132;141;7;17
2020-02-14 17:15:00;116;137;11;3;121;129;11;109;128;14;19
2020-02-14 17:30:00;89;131;12;0;109;129;5;112;124;3;6
2020-02-14 17:45:00;92;112;6;4;95;119;4;88;120;0;2
2020-02-14 18:00:00;88;133;7;1;133;147;5;131;150;5;17
2020-02-14 18:15:00;72;86;4;4;124;124;3;119;132;4;0
2020-02-14 18:30:00;75;99;8;1;115;118;3;108;116;5;13
2020-02-14 18:45:00;73;96;5;1;115;120;7;121;120;0;8
2020-02-14 19:00:00;66;74;5;2;125;115;3;117;116;0;0
2020-02-14 19:15:00;64;86;7;1;99;112;6;100;112;0;8
2020-02-14 19:30:00;49;77;7;5;77;76;3;72;80;1;7
2020-02-14 19:45:00;53;61;2;3;90;81;2;94;80;0;8
2020-02-14 20:00:00;49;54;6;1;78;64;4;73;65;0;0
2020-02-14 20:15:00;45;54;7;2;62;57;1;58;62;2;0
2020-02-14 20:30:00;52;72;2;2;64;54;3;56;59;0;0
2020-02-14 20:45:00;49;42;1;0;52;41;2;47;40;0;0
2020-02-14 21:00:00;51;59;0;1;71;61;1;65;64;0;0
2020-02-14 21:15:00;38;37;1;0;45;35;3;36;41;0;0
2020-02-14 21:30:00;50;48;3;0;49;43;2;50;42;0;0
2020-02-14 21:45:00;42;57;5;0;38;20;0;37;23;0;0
2020-02-14 22:00:00;117;197;10;0;45;32;5;42;34;0;0
2020-02-14 22:15:00;76;76;3;0;33;35;2;34;32;0;0
2020-02-14 22:30:00;62;53;2;0;34;27;1;36;27;0;0
2020-02-14 22:45:00;48;45;2;0;46;32;0;43;38;0;0
2020-02-14 23:00:00;52;66;1;0;45;23;2;47;23;0;0
2020-02-14 23:15:00;25;29;2;0;39;23;3;36;26;1;0
2020-02-14 23:30:00;34;28;2;2;44;29;0;39;24;0;0
2020-02-14 23:45:00;21;24;4;0;21;17;0;22;16;0;0
