DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-07-31 00:00:00;10;4;1;5;2;3;5;0;1
2020-07-31 00:15:00;14;12;6;4;4;7;11;0;3
2020-07-31 00:30:00;8;3;4;7;2;10;7;0;0
2020-07-31 00:45:00;4;6;2;8;3;5;0;0;4
2020-07-31 01:00:00;9;4;1;5;0;4;4;0;2
2020-07-31 01:15:00;6;1;2;4;2;6;2;0;4
2020-07-31 01:30:00;2;3;1;3;0;4;3;0;1
2020-07-31 01:45:00;2;0;2;3;0;5;4;0;4
2020-07-31 02:00:00;2;2;1;3;1;1;3;0;0
2020-07-31 02:15:00;1;1;2;3;3;0;2;0;3
2020-07-31 02:30:00;3;2;3;5;2;2;2;0;2
2020-07-31 02:45:00;6;3;2;7;3;5;0;0;1
2020-07-31 03:00:00;3;1;0;4;0;2;3;0;3
2020-07-31 03:15:00;4;0;1;3;2;1;2;0;2
2020-07-31 03:30:00;0;0;1;3;3;2;2;0;1
2020-07-31 03:45:00;3;3;1;1;1;1;1;0;2
2020-07-31 04:00:00;3;2;1;3;0;4;2;0;5
2020-07-31 04:15:00;5;3;1;6;1;4;4;0;1
2020-07-31 04:30:00;8;5;0;5;1;6;3;0;4
2020-07-31 04:45:00;14;3;1;7;0;11;14;0;2
2020-07-31 05:00:00;25;8;3;14;7;14;11;0;4
2020-07-31 05:15:00;25;15;4;20;10;19;17;0;5
2020-07-31 05:30:00;45;26;5;24;14;29;38;0;6
2020-07-31 05:45:00;42;18;7;39;30;41;41;0;13
2020-07-31 06:00:00;33;20;4;37;37;46;52;0;16
2020-07-31 06:15:00;29;19;4;35;39;56;86;0;10
2020-07-31 06:30:00;54;32;9;33;27;64;94;0;16
2020-07-31 06:45:00;46;32;8;30;24;87;102;0;23
2020-07-31 07:00:00;47;28;6;22;16;94;104;0;18
2020-07-31 07:15:00;57;31;23;33;25;66;104;0;16
2020-07-31 07:30:00;61;43;15;37;18;87;117;0;15
2020-07-31 07:45:00;65;45;13;40;33;104;103;0;18
2020-07-31 08:00:00;75;34;18;39;27;61;62;0;8
2020-07-31 08:15:00;60;30;18;38;16;60;87;0;17
2020-07-31 08:30:00;58;36;19;34;27;71;72;0;16
2020-07-31 08:45:00;70;52;22;39;39;70;77;0;12
2020-07-31 09:00:00;73;30;18;34;27;59;80;0;19
2020-07-31 09:15:00;69;54;17;47;30;61;77;0;10
2020-07-31 09:30:00;70;50;24;45;45;63;92;0;17
2020-07-31 09:45:00;89;48;22;51;45;69;75;0;24
2020-07-31 10:00:00;81;50;32;54;45;66;68;0;22
2020-07-31 10:15:00;80;55;22;51;43;65;75;0;30
2020-07-31 10:30:00;73;54;21;40;52;63;85;0;20
2020-07-31 10:45:00;75;44;24;41;41;65;66;0;32
2020-07-31 11:00:00;103;60;18;58;48;52;66;0;19
2020-07-31 11:15:00;101;57;22;58;54;61;74;0;27
2020-07-31 11:30:00;98;68;24;55;58;62;76;0;25
2020-07-31 11:45:00;90;67;28;55;65;56;83;0;22
2020-07-31 12:00:00;112;79;18;64;73;66;81;0;21
2020-07-31 12:15:00;100;84;20;59;57;67;75;0;22
2020-07-31 12:30:00;102;65;23;57;57;69;81;0;21
2020-07-31 12:45:00;108;81;20;74;82;78;80;0;21
2020-07-31 13:00:00;99;82;22;60;59;66;85;0;26
2020-07-31 13:15:00;117;89;17;69;75;83;90;0;25
2020-07-31 13:30:00;112;86;23;66;67;62;73;0;24
2020-07-31 13:45:00;98;68;14;74;76;69;76;0;18
2020-07-31 14:00:00;105;72;21;58;70;95;95;0;25
2020-07-31 14:15:00;93;74;14;76;86;68;82;0;18
2020-07-31 14:30:00;104;89;28;82;87;77;77;0;16
2020-07-31 14:45:00;101;84;22;82;86;63;94;0;20
2020-07-31 15:00:00;107;92;24;70;59;70;68;0;19
2020-07-31 15:15:00;89;76;16;79;66;72;73;0;19
2020-07-31 15:30:00;102;67;21;67;64;67;76;0;21
2020-07-31 15:45:00;94;62;19;67;56;68;59;0;21
2020-07-31 16:00:00;113;70;19;57;50;76;85;0;26
2020-07-31 16:15:00;119;78;18;62;51;56;67;0;20
2020-07-31 16:30:00;91;64;16;61;57;58;73;0;13
2020-07-31 16:45:00;109;62;20;49;46;80;94;0;15
2020-07-31 17:00:00;100;53;16;48;49;64;85;0;8
2020-07-31 17:15:00;89;57;20;42;37;45;70;0;16
2020-07-31 17:30:00;77;56;11;62;40;67;84;0;19
2020-07-31 17:45:00;74;52;17;46;43;56;55;0;15
2020-07-31 18:00:00;74;61;19;53;42;58;74;0;15
2020-07-31 18:15:00;98;58;16;48;33;63;78;0;21
2020-07-31 18:30:00;70;35;12;51;42;62;69;0;12
2020-07-31 18:45:00;78;35;10;44;31;53;85;0;12
2020-07-31 19:00:00;72;26;17;41;22;54;53;0;18
2020-07-31 19:15:00;56;27;19;48;30;53;61;0;11
2020-07-31 19:30:00;58;37;15;38;25;54;64;0;6
2020-07-31 19:45:00;56;27;9;39;33;51;55;0;8
2020-07-31 20:00:00;45;16;15;41;25;75;76;0;11
2020-07-31 20:15:00;54;34;17;36;28;46;60;0;12
2020-07-31 20:30:00;41;29;9;29;17;39;47;0;7
2020-07-31 20:45:00;47;21;13;31;21;38;42;0;6
2020-07-31 21:00:00;46;17;6;23;15;31;29;0;5
2020-07-31 21:15:00;57;18;11;23;16;46;40;0;7
2020-07-31 21:30:00;52;22;10;23;23;29;42;0;9
2020-07-31 21:45:00;36;14;3;48;33;29;33;0;6
2020-07-31 22:00:00;32;18;11;38;39;29;29;0;4
2020-07-31 22:15:00;41;19;5;35;19;35;30;0;8
2020-07-31 22:30:00;39;18;7;23;11;20;24;0;0
2020-07-31 22:45:00;24;18;14;19;8;18;19;0;10
2020-07-31 23:00:00;25;19;13;13;12;13;18;0;6
2020-07-31 23:15:00;21;11;10;14;4;19;15;0;6
2020-07-31 23:30:00;28;12;17;11;5;19;11;0;4
2020-07-31 23:45:00;24;11;12;10;5;17;13;0;6
