DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-12-10 00:00:00;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:15:00;0;0;1;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:30:00;1;2;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:45:00;2;0;2;1;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:00:00;0;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:15:00;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:30:00;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:45:00;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:00:00;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:30:00;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:45:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:00:00;0;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:15:00;0;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:30:00;2;2;0;0;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:45:00;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:00:00;0;2;3;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:15:00;4;3;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:30:00;2;2;0;0;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:45:00;3;4;4;2;7;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 05:00:00;8;5;5;3;22;8;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 05:15:00;6;11;10;5;56;12;5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 05:30:00;14;11;8;4;70;28;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 05:45:00;23;31;22;8;59;38;10;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 06:00:00;24;28;14;11;34;27;9;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 06:15:00;16;22;21;13;46;25;5;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 06:30:00;22;31;23;14;92;31;11;1;0;12;0;0;0;0;0;0;0;1;0;1;0;0
2020-12-10 06:45:00;23;32;36;22;115;35;19;1;0;11;0;0;0;1;0;0;0;0;3;0;0;0
2020-12-10 07:00:00;19;31;27;20;90;28;17;2;0;9;0;0;0;0;0;0;0;0;0;1;0;0
2020-12-10 07:15:00;30;48;72;24;85;44;27;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 07:30:00;36;49;63;31;99;43;52;8;0;11;0;0;0;0;0;0;0;2;0;0;0;0
2020-12-10 07:45:00;39;57;57;26;101;32;54;12;0;18;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 08:00:00;33;44;31;35;88;24;24;5;0;17;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 08:15:00;20;40;38;28;67;26;27;5;0;16;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 08:30:00;24;31;31;15;73;29;37;5;0;9;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 08:45:00;16;31;26;24;59;17;27;5;0;10;0;0;0;0;1;0;0;0;0;0;0;0
2020-12-10 09:00:00;20;24;23;14;60;16;22;5;0;10;0;0;0;0;4;0;0;0;0;0;0;0
2020-12-10 09:15:00;16;29;28;18;55;24;26;3;0;10;0;0;0;0;0;0;0;1;2;0;0;0
2020-12-10 09:30:00;23;34;26;19;59;17;24;7;0;11;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-10 09:45:00;25;28;31;25;55;19;32;5;0;13;0;1;0;1;0;0;0;0;0;0;0;0
2020-12-10 10:00:00;17;27;18;28;53;12;26;6;0;7;0;1;0;6;0;0;0;0;0;1;0;0
2020-12-10 10:15:00;25;34;31;28;61;13;25;4;0;14;0;1;0;5;0;0;0;0;0;1;0;0
2020-12-10 10:30:00;28;33;19;20;75;19;25;6;0;18;0;2;4;2;0;0;0;1;12;0;0;0
2020-12-10 10:45:00;31;30;33;25;64;15;33;8;0;15;0;2;1;1;0;0;0;0;0;0;0;0
2020-12-10 11:00:00;31;31;28;21;67;15;24;5;0;17;0;0;0;2;3;0;0;0;0;0;0;0
2020-12-10 11:15:00;26;41;37;29;62;14;22;5;0;13;0;0;0;0;0;0;0;0;0;1;2;0
2020-12-10 11:30:00;37;40;17;22;66;9;37;4;0;13;0;1;1;0;0;0;0;0;0;0;0;0
2020-12-10 11:45:00;27;38;27;29;63;17;30;4;0;12;0;0;0;2;3;0;0;0;0;2;0;0
2020-12-10 12:00:00;32;36;35;30;61;16;40;10;0;14;0;3;10;0;0;0;0;0;0;1;1;0
2020-12-10 12:15:00;32;36;36;28;78;14;44;10;0;11;0;4;0;1;1;0;0;0;0;0;0;0
2020-12-10 12:30:00;33;34;34;30;86;26;47;6;0;16;0;2;0;5;0;0;0;0;0;0;0;0
2020-12-10 12:45:00;33;40;38;39;77;23;38;7;0;17;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-10 13:00:00;42;41;30;23;69;23;57;9;0;16;0;2;0;0;0;0;0;0;0;0;2;0
2020-12-10 13:15:00;40;32;28;25;102;15;43;6;0;19;0;0;0;8;0;0;0;0;0;3;0;0
2020-12-10 13:30:00;31;45;32;31;99;23;40;8;0;10;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-10 13:45:00;46;45;41;17;126;17;29;9;0;16;0;2;0;2;2;0;0;0;0;0;0;0
2020-12-10 14:00:00;53;54;26;29;85;14;37;8;0;15;0;1;3;0;0;0;0;0;0;1;1;0
2020-12-10 14:15:00;58;70;39;52;86;9;38;5;0;22;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 14:30:00;64;67;40;39;77;9;30;6;0;20;0;0;0;3;4;0;0;0;0;0;0;0
2020-12-10 14:45:00;47;67;42;35;77;11;41;10;0;17;0;0;0;0;0;0;0;1;1;0;0;0
