DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-05-30 00:00:00;5;8;2;1;13;6;0;0;0;3;5;8;5;19;5;0;0
2020-05-30 00:15:00;13;9;0;0;16;5;0;0;0;0;12;9;7;23;8;0;0
2020-05-30 00:30:00;6;10;1;1;18;6;3;3;0;1;4;8;5;22;4;0;0
2020-05-30 00:45:00;6;3;0;0;21;4;6;5;2;1;5;5;6;24;4;0;0
2020-05-30 01:00:00;12;5;0;0;9;4;1;1;0;1;8;6;4;11;4;0;0
2020-05-30 01:15:00;13;9;0;0;9;4;3;3;2;0;12;8;5;13;5;0;0
2020-05-30 01:30:00;7;0;0;0;8;3;1;1;1;0;7;1;3;11;3;0;0
2020-05-30 01:45:00;5;1;0;0;5;3;1;1;0;0;4;2;4;7;3;0;0
2020-05-30 02:00:00;9;4;0;0;7;1;0;0;0;0;7;5;3;8;3;0;0
2020-05-30 02:15:00;5;1;0;0;4;1;2;2;2;0;5;2;1;4;0;0;0
2020-05-30 02:30:00;8;0;0;0;4;1;0;0;0;0;8;0;1;5;1;0;0
2020-05-30 02:45:00;2;0;0;0;7;4;2;2;1;0;2;0;4;10;4;0;0
2020-05-30 03:00:00;1;0;0;0;3;6;3;3;1;0;2;0;6;9;6;0;0
2020-05-30 03:15:00;3;0;0;0;4;1;0;0;0;0;2;0;1;5;1;0;0
2020-05-30 03:30:00;2;2;0;0;6;0;0;0;0;0;2;2;0;6;0;0;0
2020-05-30 03:45:00;3;1;0;0;5;1;0;0;0;0;3;1;1;6;1;0;0
2020-05-30 04:00:00;4;5;0;0;5;1;0;0;0;0;3;5;1;6;1;0;0
2020-05-30 04:15:00;5;0;0;0;4;0;0;0;0;0;4;0;0;4;0;0;0
2020-05-30 04:30:00;9;1;0;0;4;0;0;0;0;0;8;1;0;4;0;0;0
2020-05-30 04:45:00;6;1;0;0;5;3;1;1;1;0;6;1;2;7;2;0;0
2020-05-30 05:00:00;14;5;0;0;6;1;2;2;2;1;12;6;1;8;1;0;0
2020-05-30 05:15:00;12;2;0;1;13;1;0;0;0;0;10;2;0;13;0;0;0
2020-05-30 05:30:00;15;5;0;0;18;5;1;1;0;0;16;5;5;23;5;0;0
2020-05-30 05:45:00;20;10;0;0;14;3;0;0;0;0;20;9;3;15;3;0;0
2020-05-30 06:00:00;18;6;0;0;16;6;0;0;0;1;18;5;6;21;6;0;0
2020-05-30 06:15:00;19;9;0;0;21;7;1;1;1;0;19;9;7;27;7;0;0
2020-05-30 06:30:00;31;20;0;0;18;7;0;0;0;0;31;20;7;23;7;0;0
2020-05-30 06:45:00;24;17;0;1;26;5;0;0;0;1;25;17;3;28;3;0;0
2020-05-30 07:00:00;22;9;0;0;25;3;1;1;0;0;20;11;3;28;3;0;0
2020-05-30 07:15:00;23;20;0;0;30;10;0;0;0;0;25;19;8;38;8;0;0
2020-05-30 07:30:00;28;21;0;0;32;15;1;1;1;0;27;19;13;47;14;0;0
2020-05-30 07:45:00;45;36;0;0;50;16;0;0;1;0;44;40;17;63;17;0;0
2020-05-30 08:00:00;46;32;0;0;39;20;3;3;0;1;40;31;18;55;17;0;0
2020-05-30 08:15:00;54;39;0;0;43;24;7;7;2;0;49;38;27;62;24;0;0
2020-05-30 08:30:00;56;51;0;0;49;24;5;4;3;0;53;52;22;67;21;0;0
2020-05-30 08:45:00;65;74;1;0;63;38;3;3;1;0;54;71;41;94;39;0;0
2020-05-30 09:00:00;64;60;1;0;70;37;0;0;0;0;56;62;36;99;37;3;1
2020-05-30 09:15:00;91;70;1;0;66;30;7;7;6;1;83;72;31;92;31;0;5
2020-05-30 09:30:00;101;103;0;1;80;51;9;9;6;2;91;101;49;120;50;0;0
