DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2019-08-15 00:00:00;10;9;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 00:15:00;17;20;14;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 00:30:00;7;4;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 00:45:00;12;20;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 01:00:00;11;13;15;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 01:15:00;12;9;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 01:30:00;13;8;6;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 01:45:00;9;8;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 02:00:00;5;4;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 02:15:00;9;8;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 02:30:00;9;4;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 02:45:00;6;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 03:00:00;5;5;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 03:15:00;3;3;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 03:30:00;6;3;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 03:45:00;5;3;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 04:00:00;3;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 04:15:00;4;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 04:30:00;3;0;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 04:45:00;4;4;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 05:00:00;5;3;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 05:15:00;10;6;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 05:30:00;8;4;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 05:45:00;13;10;15;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 06:00:00;19;13;12;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 06:15:00;12;7;6;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 06:30:00;13;8;15;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 06:45:00;12;7;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 07:00:00;9;12;16;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 07:15:00;11;10;17;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 07:30:00;9;8;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 07:45:00;21;13;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 08:00:00;18;13;18;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 08:15:00;17;18;19;34;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-08-15 08:30:00;19;14;22;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 08:45:00;21;18;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 09:00:00;27;30;32;37;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 09:15:00;33;35;21;41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 09:30:00;25;22;30;63;1;18;0;0;30;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 09:45:00;47;40;37;45;8;5;0;0;20;5;0;0;0;0;0;0;0;0;0;0
2019-08-15 10:00:00;44;21;266;40;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 10:15:00;40;36;28;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 10:30:00;28;31;37;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 10:45:00;29;31;27;47;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-08-15 11:00:00;35;39;42;45;38;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0
2019-08-15 11:15:00;45;37;37;68;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 11:30:00;46;40;33;46;10;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2019-08-15 11:45:00;35;45;41;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 12:00:00;54;44;38;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 12:15:00;38;36;36;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 12:30:00;57;45;37;58;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0
