DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-04-16 00:00:00;6;6;4;7;2;0;0;1;0;0;0
2020-04-16 00:15:00;7;8;5;8;0;2;0;1;0;0;0
2020-04-16 00:30:00;6;6;5;12;5;2;0;3;0;1;0
2020-04-16 00:45:00;8;8;3;7;0;0;0;5;0;2;1
2020-04-16 01:00:00;5;8;2;7;1;3;1;1;0;1;0
2020-04-16 01:15:00;7;8;6;5;0;0;0;3;0;0;1
2020-04-16 01:30:00;7;8;7;5;1;0;0;0;0;0;1
2020-04-16 01:45:00;7;7;6;2;1;0;0;2;0;1;1
2020-04-16 02:00:00;5;6;3;5;0;3;2;0;0;1;1
2020-04-16 02:15:00;7;8;5;4;3;3;0;1;0;0;0
2020-04-16 02:30:00;3;4;3;7;3;1;0;1;0;0;0
2020-04-16 02:45:00;8;10;8;6;2;1;1;1;0;0;0
2020-04-16 03:00:00;4;8;3;7;3;1;0;0;0;1;2
2020-04-16 03:15:00;5;8;6;7;4;2;1;0;0;1;1
2020-04-16 03:30:00;6;7;4;3;2;0;0;1;0;1;1
2020-04-16 03:45:00;8;10;8;6;3;3;0;0;0;0;0
2020-04-16 04:00:00;8;13;4;4;0;3;1;2;0;0;0
2020-04-16 04:15:00;9;12;2;2;1;0;0;1;0;0;0
2020-04-16 04:30:00;16;18;7;7;3;0;0;4;0;3;2
2020-04-16 04:45:00;19;22;13;9;4;0;2;5;0;0;2
2020-04-16 05:00:00;27;28;13;8;7;6;2;4;0;3;6
2020-04-16 05:15:00;35;37;24;9;11;8;1;7;0;6;6
2020-04-16 05:30:00;61;66;48;26;15;11;2;15;0;14;18
2020-04-16 05:45:00;73;82;62;26;23;3;2;12;0;7;10
2020-04-16 06:00:00;65;70;58;44;17;15;0;14;0;12;13
2020-04-16 06:15:00;80;87;53;42;27;25;8;15;0;16;18
2020-04-16 06:30:00;105;118;70;58;33;18;17;18;0;10;19
2020-04-16 06:45:00;105;111;77;66;38;27;31;25;0;17;22
2020-04-16 07:00:00;79;87;80;62;48;31;25;19;0;16;26
2020-04-16 07:15:00;88;100;82;85;54;23;7;29;0;17;23
2020-04-16 07:30:00;95;112;87;79;52;22;9;23;0;21;37
2020-04-16 07:45:00;87;105;59;76;54;23;13;22;0;16;20
2020-04-16 08:00:00;70;89;74;79;56;21;12;16;0;16;20
2020-04-16 08:15:00;64;77;61;57;39;21;11;17;0;16;21
2020-04-16 08:30:00;80;101;71;73;48;14;10;20;0;11;19
