DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-05-14 00:00:00;3;4;8;0;0;4;0;0;0;0;0;0
2020-05-14 00:15:00;2;2;8;0;5;4;0;0;0;0;0;0
2020-05-14 00:30:00;1;2;4;0;0;0;0;0;0;0;0;0
2020-05-14 00:45:00;1;1;2;0;0;2;0;0;0;0;0;0
2020-05-14 01:00:00;1;1;5;0;0;2;0;0;0;0;0;0
2020-05-14 01:15:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-05-14 01:30:00;3;2;6;0;0;4;0;0;0;0;0;0
2020-05-14 01:45:00;1;0;1;1;0;0;0;0;0;0;0;0
2020-05-14 02:00:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-05-14 02:15:00;0;0;2;0;0;1;0;0;0;0;0;0
2020-05-14 02:30:00;0;1;4;0;0;1;0;0;0;0;0;0
2020-05-14 02:45:00;1;5;8;0;0;2;0;0;0;0;0;0
2020-05-14 03:00:00;0;0;2;0;0;1;0;0;0;0;0;0
2020-05-14 03:15:00;1;1;3;0;0;1;0;0;0;0;0;0
2020-05-14 03:30:00;2;2;5;0;0;1;0;0;0;0;0;0
2020-05-14 03:45:00;1;2;5;0;0;2;0;0;0;0;0;0
2020-05-14 04:00:00;1;1;2;0;0;1;0;0;0;0;0;0
2020-05-14 04:15:00;1;1;3;1;0;2;0;0;0;0;0;0
2020-05-14 04:30:00;1;0;4;0;1;1;0;0;0;0;0;0
2020-05-14 04:45:00;1;0;2;1;0;2;0;0;0;0;0;0
2020-05-14 05:00:00;3;2;9;0;0;6;0;0;0;0;0;0
2020-05-14 05:15:00;8;3;7;0;1;1;0;0;0;0;0;0
2020-05-14 05:30:00;9;6;21;1;3;12;0;0;0;0;0;0
2020-05-14 05:45:00;14;16;22;4;4;9;0;0;0;0;0;0
2020-05-14 06:00:00;14;13;32;2;7;12;0;0;0;0;0;0
2020-05-14 06:15:00;26;25;45;9;6;22;0;0;0;0;0;0
2020-05-14 06:30:00;28;34;64;15;9;28;0;0;0;0;0;0
2020-05-14 06:45:00;31;26;45;24;6;32;0;0;0;0;0;0
2020-05-14 07:00:00;27;45;47;29;10;26;0;0;1;0;0;0
2020-05-14 07:15:00;53;80;85;53;12;37;0;0;0;0;0;0
2020-05-14 07:30:00;58;68;92;59;12;47;0;0;0;0;0;0
2020-05-14 07:45:00;57;58;109;32;6;61;1;0;0;0;0;0
2020-05-14 08:00:00;41;45;77;15;9;33;0;0;0;0;0;0
2020-05-14 08:15:00;38;51;76;28;6;32;0;0;0;0;0;0
2020-05-14 08:30:00;33;41;85;36;9;44;0;0;0;0;0;0
2020-05-14 08:45:00;49;49;89;15;5;45;0;0;1;0;0;0
2020-05-14 09:00:00;37;36;61;14;5;31;0;0;0;0;0;0
2020-05-14 09:15:00;35;46;74;21;7;43;0;0;0;0;0;0
2020-05-14 09:30:00;37;43;78;31;8;29;4;0;0;0;0;0
2020-05-14 09:45:00;40;44;80;20;5;42;0;1;1;0;0;0
2020-05-14 10:00:00;29;32;89;14;8;61;0;0;0;0;0;0
2020-05-14 10:15:00;46;58;75;38;7;39;0;0;0;0;0;0
2020-05-14 10:30:00;39;43;94;23;8;49;2;0;0;0;0;0
2020-05-14 10:45:00;43;47;111;26;5;56;0;0;0;0;0;0
2020-05-14 11:00:00;36;36;89;13;7;50;0;0;0;0;0;0
2020-05-14 11:15:00;26;44;103;16;5;57;0;0;0;0;0;0
2020-05-14 11:30:00;31;45;90;14;10;54;1;0;0;0;0;0
