DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-08-06 00:00:00;8;0;4;0;0;0
2020-08-06 00:15:00;5;2;10;0;0;0
2020-08-06 00:30:00;6;0;7;1;0;0
2020-08-06 00:45:00;10;0;8;0;0;0
2020-08-06 01:00:00;6;0;2;0;0;0
2020-08-06 01:15:00;5;0;3;1;0;0
2020-08-06 01:30:00;1;0;4;0;0;0
2020-08-06 01:45:00;5;0;1;0;0;0
2020-08-06 02:00:00;1;0;2;0;0;0
2020-08-06 02:15:00;0;0;4;0;0;0
2020-08-06 02:30:00;6;0;1;0;0;0
2020-08-06 02:45:00;3;0;2;0;0;0
2020-08-06 03:00:00;1;0;4;0;0;0
2020-08-06 03:15:00;0;0;2;0;0;0
2020-08-06 03:30:00;1;1;3;0;0;0
2020-08-06 03:45:00;1;0;3;0;0;0
2020-08-06 04:00:00;3;0;3;0;0;0
2020-08-06 04:15:00;0;0;1;0;0;0
2020-08-06 04:30:00;5;0;4;0;0;0
2020-08-06 04:45:00;11;1;3;1;0;0
2020-08-06 05:00:00;11;2;12;1;0;0
2020-08-06 05:15:00;18;5;20;0;2;0
2020-08-06 05:30:00;45;15;51;0;1;2
2020-08-06 05:45:00;68;24;62;3;6;3
2020-08-06 06:00:00;69;11;64;1;6;3
2020-08-06 06:15:00;48;8;79;1;6;1
2020-08-06 06:30:00;65;25;83;6;10;3
2020-08-06 06:45:00;86;14;109;5;4;7
2020-08-06 07:00:00;74;10;85;1;2;5
2020-08-06 07:15:00;107;10;105;1;2;3
2020-08-06 07:30:00;111;3;133;1;2;2
2020-08-06 07:45:00;107;1;117;0;6;3
2020-08-06 08:00:00;88;5;120;0;0;4
2020-08-06 08:15:00;88;5;107;0;5;1
2020-08-06 08:30:00;72;3;113;1;0;0
2020-08-06 08:45:00;64;1;128;4;1;1
2020-08-06 09:00:00;58;0;89;1;0;0
2020-08-06 09:15:00;75;2;114;1;0;1
2020-08-06 09:30:00;55;2;101;5;0;1
2020-08-06 09:45:00;72;4;125;3;3;0
2020-08-06 10:00:00;75;2;120;4;1;1
2020-08-06 10:15:00;65;4;120;1;4;0
2020-08-06 10:30:00;86;0;87;2;0;2
2020-08-06 10:45:00;68;3;101;4;2;2
2020-08-06 11:00:00;70;2;90;3;1;0
2020-08-06 11:15:00;73;0;115;3;0;2
2020-08-06 11:30:00;59;3;79;4;0;0
2020-08-06 11:45:00;59;2;83;5;3;7
2020-08-06 12:00:00;75;0;89;6;5;8
2020-08-06 12:15:00;73;0;86;5;2;0
2020-08-06 12:30:00;63;1;81;0;0;0
2020-08-06 12:45:00;91;4;91;0;0;0
2020-08-06 13:00:00;71;2;90;4;4;2
2020-08-06 13:15:00;78;2;112;0;4;1
2020-08-06 13:30:00;70;2;81;4;9;1
2020-08-06 13:45:00;96;7;112;13;6;4
2020-08-06 14:00:00;87;7;131;9;14;4
2020-08-06 14:15:00;92;2;107;20;31;10
2020-08-06 14:30:00;82;1;105;14;4;4
2020-08-06 14:45:00;92;1;104;15;9;2
2020-08-06 15:00:00;111;2;104;15;9;7
2020-08-06 15:15:00;103;1;108;23;17;5
2020-08-06 15:30:00;108;1;120;7;12;1
2020-08-06 15:45:00;106;0;129;8;9;0
2020-08-06 16:00:00;109;4;111;13;1;2
2020-08-06 16:15:00;130;2;134;6;1;3
2020-08-06 16:30:00;106;4;110;10;5;4
2020-08-06 16:45:00;103;1;136;7;5;6
2020-08-06 17:00:00;114;5;107;11;4;4
2020-08-06 17:15:00;91;3;112;8;1;0
2020-08-06 17:30:00;103;3;125;8;0;1
2020-08-06 17:45:00;82;0;115;2;0;1
2020-08-06 18:00:00;92;1;98;0;0;0
2020-08-06 18:15:00;71;0;89;1;0;0
2020-08-06 18:30:00;63;0;79;0;0;0
2020-08-06 18:45:00;65;3;73;2;0;0
2020-08-06 19:00:00;63;1;66;3;0;0
2020-08-06 19:15:00;41;0;60;2;0;0
2020-08-06 19:30:00;40;0;49;0;0;0
2020-08-06 19:45:00;51;1;58;2;0;0
2020-08-06 20:00:00;46;1;41;3;0;0
2020-08-06 20:15:00;19;2;38;0;0;0
2020-08-06 20:30:00;32;0;52;2;0;13
2020-08-06 20:45:00;28;0;34;1;0;0
2020-08-06 21:00:00;36;1;35;1;0;0
2020-08-06 21:15:00;33;1;40;0;0;0
2020-08-06 21:30:00;36;1;42;8;1;1
2020-08-06 21:45:00;43;0;34;4;5;5
2020-08-06 22:00:00;41;0;15;3;0;0
2020-08-06 22:15:00;26;0;19;2;0;0
2020-08-06 22:30:00;21;0;19;3;2;0
2020-08-06 22:45:00;12;0;12;0;0;0
2020-08-06 23:00:00;18;1;15;0;0;0
2020-08-06 23:15:00;13;0;11;1;0;0
2020-08-06 23:30:00;16;0;10;0;0;0
2020-08-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
