DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-08-27 00:00:00;0;0;0;0;0;0
2020-08-27 00:15:00;0;0;0;1;0;0
2020-08-27 00:30:00;0;0;0;0;0;0
2020-08-27 00:45:00;0;0;0;0;0;0
2020-08-27 01:00:00;0;0;0;0;0;0
2020-08-27 01:15:00;0;0;0;0;0;0
2020-08-27 01:30:00;0;0;0;0;0;0
2020-08-27 01:45:00;0;0;0;0;0;0
2020-08-27 02:00:00;0;0;0;0;0;0
2020-08-27 02:15:00;0;0;0;0;0;0
2020-08-27 02:30:00;0;0;0;0;0;0
2020-08-27 02:45:00;0;0;0;0;0;0
2020-08-27 03:00:00;0;0;0;0;0;0
2020-08-27 03:15:00;0;0;0;0;0;0
2020-08-27 03:30:00;0;0;0;0;0;0
2020-08-27 03:45:00;0;0;0;0;0;0
2020-08-27 04:00:00;0;0;0;0;0;0
2020-08-27 04:15:00;0;0;0;0;0;0
2020-08-27 04:30:00;0;0;0;0;0;0
2020-08-27 04:45:00;0;0;0;0;0;0
2020-08-27 05:00:00;0;0;0;0;2;0
2020-08-27 05:15:00;0;0;0;1;4;12
2020-08-27 05:30:00;0;0;0;10;17;7
2020-08-27 05:45:00;0;0;0;21;3;4
2020-08-27 06:00:00;0;0;0;8;2;1
2020-08-27 06:15:00;0;0;0;3;6;1
2020-08-27 06:30:00;0;0;0;7;8;1
2020-08-27 06:45:00;0;0;0;3;5;7
2020-08-27 07:00:00;0;0;0;0;2;3
2020-08-27 07:15:00;0;0;0;1;1;4
2020-08-27 07:30:00;0;0;0;0;5;0
2020-08-27 07:45:00;0;0;0;1;1;2
2020-08-27 08:00:00;0;0;0;2;1;8
2020-08-27 08:15:00;0;0;0;1;0;1
2020-08-27 08:30:00;0;0;0;1;2;0
2020-08-27 08:45:00;0;0;0;1;0;0
2020-08-27 09:00:00;0;0;0;0;3;0
2020-08-27 09:15:00;0;0;0;0;0;0
2020-08-27 09:30:00;0;0;0;1;0;1
2020-08-27 09:45:00;0;0;0;1;1;0
2020-08-27 10:00:00;0;0;0;2;5;4
2020-08-27 10:15:00;0;0;0;2;0;6
2020-08-27 10:30:00;0;0;0;3;1;2
2020-08-27 10:45:00;0;0;0;4;2;1
2020-08-27 11:00:00;0;0;0;2;1;0
2020-08-27 11:15:00;0;0;0;3;0;0
2020-08-27 11:30:00;0;0;0;4;4;1
2020-08-27 11:45:00;0;0;0;5;2;0
2020-08-27 12:00:00;0;0;0;6;5;11
2020-08-27 12:15:00;0;0;0;8;5;0
2020-08-27 12:30:00;0;0;0;16;3;0
2020-08-27 12:45:00;0;0;0;14;0;5
2020-08-27 13:00:00;0;0;0;18;6;6
2020-08-27 13:15:00;0;0;0;8;3;0
2020-08-27 13:30:00;0;0;0;17;14;1
2020-08-27 13:45:00;0;0;0;20;12;23
2020-08-27 14:00:00;0;0;0;25;20;9
2020-08-27 14:15:00;0;0;0;40;13;2
2020-08-27 14:30:00;0;0;0;23;14;16
2020-08-27 14:45:00;0;0;0;16;12;9
2020-08-27 15:00:00;0;0;0;24;18;1
2020-08-27 15:15:00;0;0;0;25;30;11
2020-08-27 15:30:00;0;0;0;7;14;3
2020-08-27 15:45:00;0;0;0;6;1;0
2020-08-27 16:00:00;0;0;0;12;7;1
2020-08-27 16:15:00;0;0;0;14;3;2
2020-08-27 16:30:00;0;0;0;14;9;2
2020-08-27 16:45:00;0;0;0;9;2;3
2020-08-27 17:00:00;0;0;0;13;7;0
2020-08-27 17:15:00;0;0;0;7;8;1
2020-08-27 17:30:00;0;0;0;9;3;2
2020-08-27 17:45:00;0;0;0;3;1;0
2020-08-27 18:00:00;0;0;0;3;0;0
2020-08-27 18:15:00;0;0;0;2;2;0
2020-08-27 18:30:00;0;0;0;1;0;0
2020-08-27 18:45:00;0;0;0;1;2;0
2020-08-27 19:00:00;0;0;0;1;1;0
2020-08-27 19:15:00;0;0;0;1;0;6
2020-08-27 19:30:00;0;0;0;0;1;0
2020-08-27 19:45:00;0;0;0;0;4;0
2020-08-27 20:00:00;0;0;0;0;0;0
2020-08-27 20:15:00;0;0;0;0;0;0
2020-08-27 20:30:00;0;0;0;0;1;0
2020-08-27 20:45:00;0;0;0;0;0;0
2020-08-27 21:00:00;0;0;0;3;3;1
2020-08-27 21:15:00;0;0;0;1;5;3
2020-08-27 21:30:00;0;0;0;11;2;2
2020-08-27 21:45:00;0;0;0;23;3;1
2020-08-27 22:00:00;0;0;0;10;2;0
2020-08-27 22:15:00;0;0;0;6;0;22
2020-08-27 22:30:00;0;0;0;1;0;0
2020-08-27 22:45:00;0;0;0;1;0;0
2020-08-27 23:00:00;0;0;0;3;0;0
2020-08-27 23:15:00;0;0;0;0;0;0
2020-08-27 23:30:00;0;0;0;0;0;0
2020-08-27 23:45:00;0;0;0;0;0;0
