DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-02-18 00:00:00;12;5;6;6;0;0;0;0;0;0;0;0
2020-02-18 00:15:00;13;2;6;6;0;0;0;0;0;0;0;0
2020-02-18 00:30:00;8;4;8;4;0;0;0;0;0;0;0;0
2020-02-18 00:45:00;4;4;4;4;0;0;0;0;0;0;0;0
2020-02-18 01:00:00;6;2;2;5;0;0;0;0;0;0;0;0
2020-02-18 01:15:00;14;1;6;4;0;0;0;0;0;0;0;0
2020-02-18 01:30:00;3;1;3;2;0;0;0;0;0;0;0;0
2020-02-18 01:45:00;4;2;5;3;0;0;0;0;0;0;0;0
2020-02-18 02:00:00;4;2;3;6;0;0;0;0;0;0;0;0
2020-02-18 02:15:00;3;2;6;3;0;0;0;0;0;0;0;0
2020-02-18 02:30:00;8;2;5;4;0;0;0;0;0;0;0;0
2020-02-18 02:45:00;4;0;6;3;0;0;0;0;0;0;0;0
2020-02-18 03:00:00;6;0;4;2;0;0;0;0;0;0;0;0
2020-02-18 03:15:00;7;3;2;3;0;0;0;0;0;0;0;0
2020-02-18 03:30:00;5;2;1;1;0;0;0;0;0;0;0;0
2020-02-18 03:45:00;9;0;9;9;0;0;0;0;0;0;0;0
2020-02-18 04:00:00;2;3;2;4;0;0;0;0;0;0;0;0
2020-02-18 04:15:00;10;1;6;5;0;0;0;0;0;0;0;0
2020-02-18 04:30:00;13;3;9;8;0;0;0;0;0;0;0;0
2020-02-18 04:45:00;14;5;8;11;0;0;0;0;0;0;0;0
2020-02-18 05:00:00;26;7;19;15;0;0;0;0;0;0;0;0
2020-02-18 05:15:00;31;9;30;25;0;0;0;0;0;0;0;0
2020-02-18 05:30:00;59;23;33;32;0;0;0;0;0;0;0;0
2020-02-18 05:45:00;89;36;51;63;0;0;0;0;0;0;0;0
2020-02-18 06:00:00;87;41;54;58;0;0;0;0;0;0;0;0
2020-02-18 06:15:00;109;59;71;87;0;0;0;0;0;0;0;0
2020-02-18 06:30:00;106;42;78;102;2;4;0;0;10;0;0;0
2020-02-18 06:45:00;137;65;75;92;15;9;0;0;6;9;3;0
2020-02-18 07:00:00;122;60;63;98;0;45;0;0;38;5;3;0
2020-02-18 07:15:00;133;74;81;143;0;7;0;0;20;0;0;0
2020-02-18 07:30:00;149;94;77;123;24;16;0;0;45;6;0;0
2020-02-18 07:45:00;134;100;96;134;8;26;0;0;35;8;2;0
2020-02-18 08:00:00;132;82;120;126;9;14;0;1;9;8;0;0
2020-02-18 08:15:00;140;78;80;102;0;35;0;7;60;1;4;0
2020-02-18 08:30:00;125;67;81;104;26;4;0;0;12;14;0;1
2020-02-18 08:45:00;129;87;92;84;6;13;2;1;8;7;1;2
2020-02-18 09:00:00;103;65;62;66;10;11;0;0;0;1;0;0
2020-02-18 09:15:00;110;80;64;76;3;7;0;0;4;1;0;0
2020-02-18 09:30:00;135;82;80;75;4;5;1;0;8;4;0;3
2020-02-18 09:45:00;117;67;74;87;7;1;0;0;4;6;0;0
2020-02-18 10:00:00;127;57;71;82;3;9;0;0;2;12;0;0
2020-02-18 10:15:00;128;65;84;78;8;3;0;0;3;18;0;3
2020-02-18 10:30:00;131;69;88;99;5;4;0;0;9;8;0;0
2020-02-18 10:45:00;109;75;89;96;12;2;3;0;8;16;0;0
2020-02-18 11:00:00;104;66;87;103;8;0;0;0;3;7;0;0
2020-02-18 11:15:00;124;73;80;79;22;2;0;1;5;7;0;0
2020-02-18 11:30:00;136;68;89;108;15;5;0;0;40;4;19;0
2020-02-18 11:45:00;102;63;88;91;22;1;0;0;2;15;0;0
2020-02-18 12:00:00;121;72;82;101;2;7;0;0;6;2;0;0
2020-02-18 12:15:00;114;54;96;123;7;9;0;0;6;15;0;0
2020-02-18 12:30:00;109;54;76;117;16;1;0;0;2;6;0;0
2020-02-18 12:45:00;132;68;68;93;0;7;0;0;8;8;0;1
2020-02-18 13:00:00;124;75;76;97;31;3;0;0;3;26;0;2
2020-02-18 13:15:00;112;69;82;86;12;9;2;0;15;58;0;18
2020-02-18 13:30:00;109;72;94;93;15;12;0;0;22;7;0;0
2020-02-18 13:45:00;123;74;91;103;46;36;2;0;86;5;13;4
2020-02-18 14:00:00;130;70;99;116;14;3;4;1;23;8;5;5
2020-02-18 14:15:00;133;79;95;124;13;14;3;0;4;9;1;0
2020-02-18 14:30:00;126;85;103;126;15;4;0;1;7;26;1;0
2020-02-18 14:45:00;128;107;92;113;18;14;0;0;14;11;0;0
2020-02-18 15:00:00;113;65;103;134;26;15;0;0;7;33;6;0
2020-02-18 15:15:00;130;88;99;132;16;14;1;0;10;23;0;0
2020-02-18 15:30:00;145;108;123;152;10;8;0;0;9;47;0;0
2020-02-18 15:45:00;146;113;132;175;57;5;0;0;4;22;0;8
2020-02-18 16:00:00;148;108;131;147;16;18;0;0;22;13;0;27
2020-02-18 16:15:00;162;122;127;181;29;2;0;0;19;42;0;7
2020-02-18 16:30:00;141;97;145;166;10;2;5;0;18;15;0;2
2020-02-18 16:45:00;141;128;131;148;25;6;10;0;8;23;0;0
2020-02-18 17:00:00;148;109;137;178;47;13;2;2;13;17;0;0
2020-02-18 17:15:00;150;94;102;201;42;30;0;4;40;18;7;0
2020-02-18 17:30:00;163;124;135;194;45;16;6;4;15;67;0;0
2020-02-18 17:45:00;154;105;127;147;4;17;0;6;44;16;30;0
2020-02-18 18:00:00;145;96;129;156;39;4;2;0;1;48;0;0
2020-02-18 18:15:00;137;95;101;125;13;30;1;0;18;3;0;0
2020-02-18 18:30:00;107;69;107;122;1;9;0;0;27;19;0;1
2020-02-18 18:45:00;118;83;93;119;57;4;2;0;1;16;0;8
2020-02-18 19:00:00;99;54;85;110;2;2;0;0;2;4;0;0
2020-02-18 19:15:00;89;48;81;86;3;0;0;0;8;6;0;0
2020-02-18 19:30:00;67;48;66;59;4;0;0;3;1;3;0;0
2020-02-18 19:45:00;62;42;74;77;9;1;0;0;0;12;0;0
2020-02-18 20:00:00;64;32;77;94;0;0;0;0;0;2;0;0
