DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-04-28 00:00:00;4;0;0;0;0;0
2020-04-28 00:15:00;6;0;3;0;0;0
2020-04-28 00:30:00;3;1;2;0;0;0
2020-04-28 00:45:00;2;1;1;3;0;0
2020-04-28 01:00:00;4;0;1;0;0;0
2020-04-28 01:15:00;4;0;0;0;0;0
2020-04-28 01:30:00;0;0;1;0;0;0
2020-04-28 01:45:00;0;0;1;0;0;0
2020-04-28 02:00:00;1;0;1;0;0;0
2020-04-28 02:15:00;1;0;0;0;0;0
2020-04-28 02:30:00;0;1;0;1;0;0
2020-04-28 02:45:00;2;0;1;0;0;0
2020-04-28 03:00:00;0;0;3;1;0;0
2020-04-28 03:15:00;1;1;1;1;0;0
2020-04-28 03:30:00;0;0;0;0;0;0
2020-04-28 03:45:00;1;0;1;0;0;0
2020-04-28 04:00:00;0;0;2;0;0;0
2020-04-28 04:15:00;1;0;0;0;0;0
2020-04-28 04:30:00;7;0;6;0;0;0
2020-04-28 04:45:00;1;1;6;2;0;0
2020-04-28 05:00:00;8;3;23;0;3;0
2020-04-28 05:15:00;24;3;47;2;1;0
2020-04-28 05:30:00;23;14;86;2;8;3
2020-04-28 05:45:00;60;12;41;6;5;1
2020-04-28 06:00:00;33;7;50;4;3;0
2020-04-28 06:15:00;34;11;65;3;7;3
2020-04-28 06:30:00;42;22;126;9;8;2
2020-04-28 06:45:00;40;10;104;4;2;9
2020-04-28 07:00:00;39;8;99;1;4;11
2020-04-28 07:15:00;37;6;108;1;1;1
2020-04-28 07:30:00;48;3;86;1;0;2
2020-04-28 07:45:00;65;6;75;0;1;1
2020-04-28 08:00:00;40;6;41;0;0;0
2020-04-28 08:15:00;39;1;38;0;1;0
2020-04-28 08:30:00;33;3;62;3;6;1
2020-04-28 08:45:00;34;2;54;0;0;0
2020-04-28 09:00:00;39;1;47;2;0;0
2020-04-28 09:15:00;26;2;38;3;0;0
2020-04-28 09:30:00;46;1;45;1;0;14
2020-04-28 09:45:00;43;2;33;0;1;2
2020-04-28 10:00:00;41;0;39;3;1;2
2020-04-28 10:15:00;43;0;57;3;0;0
2020-04-28 10:30:00;31;0;39;1;0;0
2020-04-28 10:45:00;39;0;48;1;0;0
2020-04-28 11:00:00;59;2;41;2;0;0
2020-04-28 11:15:00;57;1;45;2;2;0
2020-04-28 11:30:00;54;1;39;2;5;0
2020-04-28 11:45:00;63;0;34;8;0;1
2020-04-28 12:00:00;63;1;38;6;0;0
2020-04-28 12:15:00;50;0;47;1;0;0
2020-04-28 12:30:00;60;0;48;2;0;2
2020-04-28 12:45:00;57;2;38;3;1;5
2020-04-28 13:00:00;56;2;28;4;4;3
2020-04-28 13:15:00;60;1;66;3;1;8
2020-04-28 13:30:00;64;2;40;14;9;3
2020-04-28 13:45:00;54;1;52;14;9;0
2020-04-28 14:00:00;65;2;58;11;7;2
2020-04-28 14:15:00;89;4;41;20;10;7
2020-04-28 14:30:00;85;1;28;15;2;2
2020-04-28 14:45:00;79;0;41;11;8;2
2020-04-28 15:00:00;78;1;48;19;14;4
2020-04-28 15:15:00;93;2;35;16;10;1
2020-04-28 15:30:00;73;1;56;8;4;5
2020-04-28 15:45:00;69;0;49;9;5;2
2020-04-28 16:00:00;83;1;31;9;1;1
2020-04-28 16:15:00;69;1;39;5;2;0
2020-04-28 16:30:00;79;3;41;13;5;0
2020-04-28 16:45:00;55;0;51;12;0;0
2020-04-28 17:00:00;58;5;48;7;0;1
2020-04-28 17:15:00;56;1;33;9;0;0
2020-04-28 17:30:00;74;0;44;1;0;0
2020-04-28 17:45:00;49;0;36;5;3;2
2020-04-28 18:00:00;46;0;27;1;0;0
2020-04-28 18:15:00;48;1;37;1;0;0
2020-04-28 18:30:00;43;0;40;5;0;0
2020-04-28 18:45:00;36;0;36;1;0;0
2020-04-28 19:00:00;36;0;30;1;0;0
2020-04-28 19:15:00;32;0;29;1;0;0
2020-04-28 19:30:00;20;1;23;1;0;0
2020-04-28 19:45:00;24;0;19;0;0;0
2020-04-28 20:00:00;22;0;18;1;0;0
2020-04-28 20:15:00;22;0;15;0;0;0
2020-04-28 20:30:00;9;0;13;0;0;0
2020-04-28 20:45:00;7;0;12;2;2;0
2020-04-28 21:00:00;14;4;12;0;0;0
2020-04-28 21:15:00;5;2;15;2;0;0
2020-04-28 21:30:00;12;2;11;6;0;1
2020-04-28 21:45:00;15;2;7;3;1;0
2020-04-28 22:00:00;23;1;7;8;0;0
2020-04-28 22:15:00;11;2;1;3;0;0
2020-04-28 22:30:00;6;0;6;0;0;0
2020-04-28 22:45:00;2;0;5;0;0;0
2020-04-28 23:00:00;9;0;4;0;0;0
2020-04-28 23:15:00;4;0;3;0;0;0
2020-04-28 23:30:00;4;0;2;0;0;0
