DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-04-07 00:00:00;0;2;2;0;0;1;0;0;2;1;0;0;1;1;1;0;0;0;0;0;0
2020-04-07 00:15:00;1;3;1;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2020-04-07 00:30:00;4;2;0;0;1;0;0;0;2;1;1;0;3;0;0;0;0;0;0;0;0
2020-04-07 00:45:00;2;3;1;2;1;1;0;0;0;2;1;3;1;0;0;0;0;0;0;0;0
2020-04-07 01:00:00;0;3;0;0;0;2;1;0;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-07 01:15:00;2;2;2;0;1;2;0;0;2;2;1;0;0;2;0;0;0;0;0;0;0
2020-04-07 01:30:00;0;2;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
2020-04-07 01:45:00;1;3;1;0;0;0;0;0;1;0;1;0;1;3;0;0;0;0;0;0;0
2020-04-07 02:00:00;1;3;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-04-07 02:15:00;1;6;0;0;0;1;0;0;1;2;3;1;1;1;1;0;0;0;0;0;0
2020-04-07 02:30:00;0;3;0;0;0;0;0;0;1;2;2;0;1;3;1;0;0;0;0;0;0
2020-04-07 02:45:00;1;1;1;0;0;0;0;0;2;0;0;0;4;1;0;0;0;0;0;0;0
2020-04-07 03:00:00;2;1;0;0;0;0;0;0;2;2;1;0;2;3;0;0;0;0;0;0;0
2020-04-07 03:15:00;2;0;2;0;0;0;0;1;3;1;0;0;0;1;0;0;0;0;0;0;0
2020-04-07 03:30:00;3;4;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 03:45:00;2;1;1;0;1;1;0;0;1;4;5;0;2;2;0;0;0;0;0;0;0
2020-04-07 04:00:00;2;3;0;0;1;0;0;0;2;2;0;0;0;3;1;0;0;0;0;0;0
2020-04-07 04:15:00;0;4;0;0;1;2;0;0;1;1;0;1;4;2;1;0;0;0;0;0;0
2020-04-07 04:30:00;3;9;2;0;1;0;0;0;8;3;0;0;2;4;2;0;0;0;0;0;0
2020-04-07 04:45:00;4;6;0;1;2;2;0;0;6;4;4;2;7;2;1;0;0;0;0;0;0
2020-04-07 05:00:00;2;6;2;2;5;5;1;0;3;7;1;2;3;3;2;0;0;0;0;0;0
2020-04-07 05:15:00;4;12;3;4;1;5;1;1;12;9;3;0;7;6;2;0;0;0;0;0;0
2020-04-07 05:30:00;21;22;8;3;5;14;2;1;19;21;1;1;10;5;3;0;0;0;0;0;0
2020-04-07 05:45:00;23;33;9;5;3;20;3;0;19;27;9;0;8;12;6;0;0;0;0;0;0
2020-04-07 06:00:00;27;32;15;4;9;16;4;0;17;21;5;1;15;15;9;0;0;0;0;0;0
2020-04-07 06:15:00;21;34;11;3;11;17;2;0;21;29;11;6;20;10;9;0;0;0;0;0;0
2020-04-07 06:30:00;40;37;14;7;11;25;3;1;25;23;8;4;23;13;15;0;0;0;0;0;0
2020-04-07 06:45:00;33;48;29;4;12;32;6;3;26;41;12;7;22;11;11;0;0;0;0;0;0
2020-04-07 07:00:00;29;39;18;11;20;24;1;1;36;36;8;7;31;19;21;0;0;0;0;0;0
2020-04-07 07:15:00;38;44;31;9;20;26;10;0;26;36;12;5;39;22;15;0;0;0;0;0;0
2020-04-07 07:30:00;54;42;25;7;16;35;7;2;35;42;17;7;28;15;16;1;0;0;0;0;0
2020-04-07 07:45:00;21;49;39;12;28;35;5;1;39;32;16;9;43;17;16;0;0;0;0;0;0
2020-04-07 08:00:00;30;38;26;8;15;27;2;4;28;20;16;16;30;19;12;0;0;0;0;0;0
2020-04-07 08:15:00;27;37;22;12;21;25;1;1;35;24;21;7;42;19;14;0;0;0;0;0;0
2020-04-07 08:30:00;22;37;15;10;25;27;4;1;14;19;8;14;42;10;10;0;0;0;0;0;0
2020-04-07 08:45:00;35;31;23;10;19;36;3;2;22;29;8;15;40;19;8;0;0;0;0;0;0
2020-04-07 09:00:00;25;37;26;12;27;24;5;2;20;24;13;19;37;14;18;0;0;0;0;0;0
2020-04-07 09:15:00;28;38;17;10;25;21;10;2;35;35;14;10;30;18;17;0;1;0;0;0;0
2020-04-07 09:30:00;26;38;23;13;19;18;6;1;26;32;14;15;30;21;9;3;0;0;0;0;0
2020-04-07 09:45:00;32;47;26;24;48;38;12;3;31;24;18;20;43;20;30;2;0;0;0;0;0
2020-04-07 10:00:00;23;48;24;18;35;25;5;2;28;30;14;15;57;11;13;0;0;0;0;0;0
2020-04-07 10:15:00;31;43;27;19;36;33;10;6;29;33;18;22;47;29;17;0;0;1;0;0;0
2020-04-07 10:30:00;20;45;33;13;24;29;2;4;35;25;10;11;36;15;12;0;0;2;0;0;0
2020-04-07 10:45:00;25;39;30;17;42;40;8;3;32;33;13;19;44;23;11;0;0;0;0;0;0
2020-04-07 11:00:00;26;44;43;22;38;38;7;5;29;22;14;24;53;32;25;0;0;2;0;0;0
2020-04-07 11:15:00;21;42;29;10;31;38;4;4;34;25;12;13;35;21;20;0;0;0;0;0;0
2020-04-07 11:30:00;20;45;34;25;46;29;7;3;38;22;11;22;51;23;16;0;0;0;0;0;0
2020-04-07 11:45:00;19;56;39;20;42;40;4;7;32;33;12;18;56;20;23;0;0;0;0;0;0
2020-04-07 12:00:00;21;40;26;20;34;32;11;3;29;34;16;24;51;18;18;2;0;0;0;0;0
2020-04-07 12:15:00;25;39;28;27;39;34;4;6;34;48;15;21;50;17;12;0;0;0;0;0;0
2020-04-07 12:30:00;21;44;24;15;42;28;7;3;30;30;21;21;41;26;19;0;0;0;0;0;0
2020-04-07 12:45:00;21;46;36;20;33;38;3;4;25;41;28;17;42;20;8;0;0;0;0;0;0
2020-04-07 13:00:00;28;46;32;24;40;41;11;2;32;36;17;14;43;22;20;0;0;0;0;0;0
2020-04-07 13:15:00;18;47;25;11;37;36;5;2;30;31;13;17;48;24;22;0;0;0;0;0;0
2020-04-07 13:30:00;25;47;22;20;24;35;5;2;33;40;17;20;39;14;17;0;0;0;0;1;1
2020-04-07 13:45:00;18;44;29;18;40;38;6;3;28;37;13;14;32;20;19;0;0;1;0;0;0
2020-04-07 14:00:00;28;47;28;34;26;24;8;2;33;38;11;15;43;24;20;0;0;0;0;0;0
2020-04-07 14:15:00;19;47;39;18;28;30;10;2;34;35;14;18;38;16;18;0;0;0;0;0;0
2020-04-07 14:30:00;24;52;33;19;34;28;4;2;26;25;15;20;56;21;27;0;3;0;0;0;0
2020-04-07 14:45:00;19;56;27;16;32;30;10;4;48;40;13;24;43;21;22;0;0;0;0;2;1
2020-04-07 15:00:00;19;50;26;20;42;38;7;1;36;32;18;20;54;17;25;0;0;0;0;0;0
2020-04-07 15:15:00;28;50;41;19;44;34;8;3;36;49;19;23;54;21;24;5;0;2;0;0;0
2020-04-07 15:30:00;21;45;22;24;25;31;3;1;41;51;17;14;49;29;33;0;0;0;0;5;0
2020-04-07 15:45:00;36;50;44;17;44;36;3;5;34;39;12;12;41;27;20;0;0;0;0;0;0
2020-04-07 16:00:00;30;51;38;27;34;28;11;1;45;45;19;20;61;32;34;0;0;0;0;0;0
2020-04-07 16:15:00;31;36;29;13;22;35;8;6;43;44;18;14;56;29;32;0;0;0;0;0;0
2020-04-07 16:30:00;23;45;23;16;25;45;6;7;41;52;10;15;68;26;24;0;0;0;2;0;0
2020-04-07 16:45:00;28;52;31;20;28;45;8;3;32;30;23;20;58;22;26;6;0;0;0;0;0
2020-04-07 17:00:00;27;43;32;23;37;31;9;6;45;48;16;17;45;28;28;0;0;0;0;0;0
2020-04-07 17:15:00;30;57;41;23;47;36;7;4;35;36;12;9;50;27;26;0;0;0;0;0;0
2020-04-07 17:30:00;19;42;32;26;32;44;6;3;30;32;23;9;46;27;21;0;0;0;0;9;8
2020-04-07 17:45:00;14;36;21;16;29;26;10;2;25;31;14;23;46;22;19;0;0;0;0;0;0
2020-04-07 18:00:00;13;39;26;16;33;26;6;5;45;35;11;15;38;18;16;0;0;0;0;0;0
2020-04-07 18:15:00;15;34;15;15;35;31;8;2;27;29;11;19;39;18;17;0;0;0;0;0;0
2020-04-07 18:30:00;22;37;21;19;32;13;5;6;28;27;15;10;42;29;15;0;0;0;0;0;0
2020-04-07 18:45:00;18;33;14;15;33;18;1;7;22;21;11;14;31;17;11;9;0;0;0;0;0
2020-04-07 19:00:00;8;26;16;14;25;16;2;2;22;18;8;10;32;14;13;0;0;0;0;0;0
2020-04-07 19:15:00;11;24;18;8;26;19;3;6;23;19;8;9;25;14;4;0;0;0;0;1;0
2020-04-07 19:30:00;10;29;18;7;25;24;4;3;15;16;6;11;29;12;6;0;0;1;2;1;0
2020-04-07 19:45:00;12;23;10;3;14;14;2;1;29;23;6;5;23;13;6;0;1;0;0;0;1
2020-04-07 20:00:00;7;23;14;9;13;10;4;1;20;15;11;9;16;12;7;0;4;0;0;0;0
2020-04-07 20:15:00;7;19;9;7;4;13;2;2;17;19;6;5;16;6;4;0;0;0;0;0;0
2020-04-07 20:30:00;6;19;11;3;11;6;0;5;15;11;0;1;18;10;6;0;0;0;0;0;0
2020-04-07 20:45:00;10;26;9;3;5;5;1;1;10;6;3;3;10;3;4;0;0;0;0;0;0
2020-04-07 21:00:00;5;12;7;7;6;10;2;0;8;14;2;0;8;9;5;0;7;0;0;0;0
2020-04-07 21:15:00;6;16;10;2;4;8;1;0;16;12;2;1;3;6;2;0;0;0;0;0;0
2020-04-07 21:30:00;8;9;7;3;3;4;0;0;13;10;1;3;6;4;1;0;0;0;0;0;0
2020-04-07 21:45:00;3;13;7;4;4;2;1;1;8;13;0;2;2;3;2;0;0;0;0;0;0
2020-04-07 22:00:00;2;10;2;4;4;8;4;0;5;6;5;1;8;3;3;0;0;0;0;0;0
2020-04-07 22:15:00;2;16;6;5;3;2;1;2;7;8;2;0;2;2;1;0;0;0;0;0;0
2020-04-07 22:30:00;4;8;2;2;2;3;1;0;7;6;0;1;2;3;2;0;0;9;0;0;0
2020-04-07 22:45:00;0;7;0;0;4;2;1;0;6;6;0;0;2;3;1;0;0;0;0;0;0
2020-04-07 23:00:00;4;10;2;3;0;2;1;0;3;5;0;0;5;1;0;0;0;0;0;0;0
2020-04-07 23:15:00;0;7;3;2;2;3;1;0;1;2;3;0;0;1;3;0;0;0;0;0;0
2020-04-07 23:30:00;3;6;1;3;1;1;0;0;3;1;1;1;0;1;0;0;0;0;0;0;0
