DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-08-13 00:00:00;8;2;2;2;1;6;8;3;3;5;3;4;2
2020-08-13 00:15:00;5;2;2;1;5;13;7;1;2;5;4;2;2
2020-08-13 00:30:00;9;6;3;3;5;7;7;5;4;4;4;2;3
2020-08-13 00:45:00;4;3;1;2;0;10;8;3;2;3;3;2;1
2020-08-13 01:00:00;5;1;1;1;2;11;10;2;1;3;4;1;1
2020-08-13 01:15:00;6;1;1;1;2;11;3;2;3;5;5;1;1
2020-08-13 01:30:00;2;2;1;0;2;4;3;1;1;2;3;0;1
2020-08-13 01:45:00;2;0;0;1;2;4;3;3;1;2;1;0;0
2020-08-13 02:00:00;6;1;1;0;0;6;7;1;0;1;4;1;1
2020-08-13 02:15:00;1;1;0;1;1;6;8;2;0;4;2;0;0
2020-08-13 02:30:00;10;3;2;0;1;12;12;2;0;0;0;0;2
2020-08-13 02:45:00;2;0;0;0;2;10;5;1;1;2;0;0;0
2020-08-13 03:00:00;7;3;1;1;1;4;5;3;1;0;0;1;1
2020-08-13 03:15:00;1;1;1;3;4;6;5;1;1;2;2;0;1
2020-08-13 03:30:00;6;0;0;2;2;9;6;1;0;2;2;0;0
2020-08-13 03:45:00;5;1;0;0;3;8;9;2;1;2;2;0;0
2020-08-13 04:00:00;5;0;0;3;2;7;8;2;1;3;3;0;0
2020-08-13 04:15:00;8;1;3;2;2;12;9;3;1;3;4;0;3
2020-08-13 04:30:00;5;0;2;4;4;17;10;1;2;3;0;0;2
2020-08-13 04:45:00;10;5;1;3;7;27;25;7;1;4;2;2;1
2020-08-13 05:00:00;12;1;3;6;13;15;11;7;5;2;1;0;3
2020-08-13 05:15:00;20;6;4;13;12;29;23;10;5;6;3;1;4
2020-08-13 05:30:00;27;14;7;13;23;44;30;14;8;7;2;1;6
2020-08-13 05:45:00;28;18;8;15;18;47;40;18;13;11;4;0;9
2020-08-13 06:00:00;24;25;7;21;25;51;41;12;9;7;5;2;6
2020-08-13 06:15:00;34;28;6;30;30;45;45;26;17;17;5;2;6
2020-08-13 06:30:00;39;31;7;35;40;83;76;35;31;23;6;2;6
2020-08-13 06:45:00;44;32;12;50;36;94;112;55;47;46;15;2;11
2020-08-13 07:00:00;43;29;10;41;43;71;78;41;37;46;28;5;10
2020-08-13 07:15:00;43;37;12;48;43;98;92;52;35;49;21;10;12
2020-08-13 07:30:00;51;42;14;41;36;99;92;60;36;44;21;13;14
2020-08-13 07:45:00;46;36;19;66;47;102;120;77;57;61;34;7;18
2020-08-13 08:00:00;52;44;16;52;34;70;77;59;47;59;34;13;16
2020-08-13 08:15:00;50;41;25;58;38;71;67;52;37;55;32;12;19
2020-08-13 08:30:00;56;47;10;65;38;80;88;55;35;57;23;12;8
2020-08-13 08:45:00;51;40;16;59;26;86;79;60;48;56;29;9;15
2020-08-13 09:00:00;72;44;16;47;36;81;58;48;39;64;37;16;19
2020-08-13 09:15:00;59;48;18;56;41;74;73;59;38;60;45;19;19
2020-08-13 09:30:00;76;60;21;56;48;80;75;61;47;63;42;19;21
2020-08-13 09:45:00;77;54;19;72;34;92;78;67;33;63;40;18;15
2020-08-13 10:00:00;79;45;27;63;42;90;76;63;38;69;53;16;23
2020-08-13 10:15:00;81;57;22;98;45;95;85;64;39;63;59;14;20
2020-08-13 10:30:00;83;45;17;85;44;97;81;58;43;94;54;28;18
2020-08-13 10:45:00;81;67;20;81;38;86;78;67;52;94;69;27;21
2020-08-13 11:00:00;73;74;29;67;37;84;67;53;40;87;82;27;30
2020-08-13 11:15:00;80;74;26;65;34;94;93;70;52;97;74;29;27
2020-08-13 11:30:00;97;45;28;77;39;95;75;61;44;92;70;29;26
2020-08-13 11:45:00;87;60;20;71;39;79;79;65;60;80;73;32;21
2020-08-13 12:00:00;87;66;27;70;30;99;92;55;51;105;66;26;26
2020-08-13 12:15:00;76;68;21;60;29;73;75;74;56;89;82;36;18
2020-08-13 12:30:00;85;68;22;59;40;78;76;55;57;105;72;26;22
2020-08-13 12:45:00;66;42;25;66;36;91;89;59;38;95;79;30;24
2020-08-13 13:00:00;79;55;15;56;40;83;78;56;50;96;61;32;15
2020-08-13 13:15:00;84;70;28;56;44;93;88;58;52;98;60;35;28
2020-08-13 13:30:00;62;41;25;68;44;84;79;62;51;109;70;31;24
2020-08-13 13:45:00;75;64;15;64;42;86;80;49;38;97;66;32;15
2020-08-13 14:00:00;64;63;18;54;39;87;83;56;41;89;63;30;18
2020-08-13 14:15:00;87;75;20;61;43;93;82;57;43;78;63;19;20
2020-08-13 14:30:00;90;67;28;55;47;90;79;63;39;95;61;26;29
2020-08-13 14:45:00;72;65;22;67;37;105;84;67;36;82;55;20;21
