DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-10-11 00:00:00;13;8;0;1;19;4;2;2;1;0;10;9;3;20;4;0;0
2019-10-11 00:15:00;11;5;0;0;13;4;2;2;2;0;11;5;4;17;4;0;0
2019-10-11 00:30:00;13;4;0;0;6;3;4;4;2;0;10;4;3;9;3;0;0
2019-10-11 00:45:00;10;5;1;0;11;3;0;0;0;0;9;5;3;14;3;0;0
2019-10-11 01:00:00;12;4;0;0;10;7;5;5;1;0;12;4;11;16;9;0;0
2019-10-11 01:15:00;7;1;0;0;8;5;3;3;1;0;7;1;6;13;5;0;0
2019-10-11 01:30:00;12;5;0;0;11;2;0;0;0;0;11;5;2;14;2;0;0
2019-10-11 01:45:00;8;1;0;0;9;1;0;0;0;0;8;1;1;10;1;0;0
2019-10-11 02:00:00;8;2;0;0;9;0;2;2;1;0;9;1;0;8;1;0;0
2019-10-11 02:15:00;6;2;0;0;4;0;1;1;0;0;5;3;0;5;0;0;0
2019-10-11 02:30:00;9;7;0;0;1;4;1;1;0;0;10;7;4;5;4;0;0
2019-10-11 02:45:00;11;0;0;0;10;3;0;0;0;0;10;2;3;13;3;0;0
2019-10-11 03:00:00;5;3;0;0;11;0;1;1;0;1;3;4;1;11;2;0;0
2019-10-11 03:15:00;6;4;0;1;4;2;0;0;0;1;7;3;2;4;2;0;0
2019-10-11 03:30:00;10;4;0;0;6;2;0;0;0;0;9;4;2;8;2;0;0
2019-10-11 03:45:00;6;1;1;0;11;2;0;0;0;0;5;2;1;14;1;0;0
2019-10-11 04:00:00;10;6;0;0;9;2;0;0;0;0;10;6;2;11;2;0;0
2019-10-11 04:15:00;16;8;0;2;14;5;0;0;0;0;14;8;5;18;5;0;0
2019-10-11 04:30:00;29;9;0;0;19;7;0;0;0;1;27;9;7;25;7;0;0
2019-10-11 04:45:00;30;14;2;2;21;8;3;3;3;3;26;16;8;30;8;0;0
2019-10-11 05:00:00;23;14;0;1;31;14;3;3;2;3;18;14;12;40;12;0;0
2019-10-11 05:15:00;47;22;2;2;39;17;2;2;2;1;41;21;22;54;20;0;0
2019-10-11 05:30:00;48;35;1;1;51;40;6;6;5;0;45;35;37;83;38;0;0
2019-10-11 05:45:00;77;59;4;0;67;47;2;3;4;8;75;62;41;102;43;0;0
2019-10-11 06:00:00;65;45;3;1;71;44;0;0;0;3;60;45;46;104;45;0;0
2019-10-11 06:15:00;85;79;3;0;86;61;4;8;2;2;64;85;62;129;60;0;0
