DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-08-21 00:00:00;10;18;9;6;0;3;0
2019-08-21 00:15:00;5;14;7;9;1;2;0
2019-08-21 00:30:00;4;7;9;4;1;0;0
2019-08-21 00:45:00;6;6;16;6;0;3;0
2019-08-21 01:00:00;2;3;9;5;1;0;0
2019-08-21 01:15:00;9;14;11;10;0;1;0
2019-08-21 01:30:00;5;7;5;5;0;0;0
2019-08-21 01:45:00;7;5;3;9;0;2;0
2019-08-21 02:00:00;5;6;4;6;1;0;0
2019-08-21 02:15:00;2;6;10;2;2;1;0
2019-08-21 02:30:00;5;2;5;6;0;1;0
2019-08-21 02:45:00;5;2;9;8;1;1;0
2019-08-21 03:00:00;4;6;8;4;0;0;0
2019-08-21 03:15:00;6;9;6;7;1;1;0
2019-08-21 03:30:00;3;3;4;2;0;1;0
2019-08-21 03:45:00;2;5;7;7;1;1;0
2019-08-21 04:00:00;11;7;3;10;2;1;0
2019-08-21 04:15:00;9;9;10;6;1;2;0
2019-08-21 04:30:00;15;8;14;11;2;0;0
2019-08-21 04:45:00;13;23;14;8;3;4;0
2019-08-21 05:00:00;21;19;27;21;5;2;0
2019-08-21 05:15:00;29;30;64;38;1;9;1
2019-08-21 05:30:00;37;57;120;58;8;11;0
2019-08-21 05:45:00;48;56;138;83;15;9;0
2019-08-21 06:00:00;67;100;149;89;56;22;0
2019-08-21 06:15:00;54;72;204;110;11;19;2
2019-08-21 06:30:00;61;77;226;178;14;44;0
2019-08-21 06:45:00;67;118;211;144;21;33;0
2019-08-21 07:00:00;59;76;200;134;22;41;0
2019-08-21 07:15:00;63;88;188;150;12;34;1
2019-08-21 07:30:00;74;96;190;156;19;50;2
2019-08-21 07:45:00;76;108;216;165;277;33;0
2019-08-21 08:00:00;65;109;199;138;11;36;6
2019-08-21 08:15:00;64;87;176;112;19;17;0
2019-08-21 08:30:00;73;101;178;130;18;22;5
2019-08-21 08:45:00;64;92;147;127;25;30;1
2019-08-21 09:00:00;65;92;118;116;13;23;0
2019-08-21 09:15:00;75;109;104;102;15;20;0
2019-08-21 09:30:00;70;91;124;176;19;23;1
2019-08-21 09:45:00;78;97;145;128;17;19;0
2019-08-21 10:00:00;74;92;94;93;17;23;0
2019-08-21 10:15:00;70;101;114;108;23;17;0
2019-08-21 10:30:00;89;121;104;104;14;20;0
2019-08-21 10:45:00;71;116;112;104;19;11;1
2019-08-21 11:00:00;91;117;112;100;51;25;0
2019-08-21 11:15:00;87;143;106;105;41;24;0
2019-08-21 11:30:00;80;127;109;121;16;31;1
2019-08-21 11:45:00;86;146;103;104;7;23;0
2019-08-21 12:00:00;101;154;117;95;13;28;0
2019-08-21 12:15:00;81;131;100;81;12;15;0
2019-08-21 12:30:00;95;128;99;111;11;22;0
2019-08-21 12:45:00;96;160;95;95;14;21;0
2019-08-21 13:00:00;106;156;113;97;111;25;0
2019-08-21 13:15:00;86;128;111;100;14;13;0
2019-08-21 13:30:00;103;143;135;129;62;20;0
2019-08-21 13:45:00;98;119;131;119;19;22;0
2019-08-21 14:00:00;132;172;145;127;38;25;0
2019-08-21 14:15:00;127;169;100;103;6;35;10
2019-08-21 14:30:00;136;188;111;105;20;22;0
2019-08-21 14:45:00;116;172;111;109;15;17;0
2019-08-21 15:00:00;162;221;111;114;18;32;0
2019-08-21 15:15:00;170;251;111;105;8;13;0
2019-08-21 15:30:00;171;245;111;124;47;22;9
2019-08-21 15:45:00;160;225;100;108;17;17;0
2019-08-21 16:00:00;178;245;121;148;16;28;0
2019-08-21 16:15:00;164;233;99;129;22;22;0
2019-08-21 16:30:00;181;233;111;135;19;18;0
2019-08-21 16:45:00;162;230;126;149;11;21;0
2019-08-21 17:00:00;175;224;127;159;19;29;7
2019-08-21 17:15:00;178;234;119;156;20;13;0
2019-08-21 17:30:00;132;205;109;129;14;18;2
2019-08-21 17:45:00;134;192;111;129;19;23;0
2019-08-21 18:00:00;124;208;109;112;15;31;3
2019-08-21 18:15:00;121;185;99;121;16;16;0
2019-08-21 18:30:00;101;146;86;100;18;22;0
2019-08-21 18:45:00;84;139;80;90;9;15;0
2019-08-21 19:00:00;71;102;95;87;13;22;1
2019-08-21 19:15:00;66;93;91;97;9;15;0
2019-08-21 19:30:00;74;102;82;74;23;20;0
2019-08-21 19:45:00;63;107;59;55;7;16;0
2019-08-21 20:00:00;80;107;64;59;5;14;0
2019-08-21 20:15:00;59;87;57;52;5;12;0
2019-08-21 20:30:00;47;54;56;45;5;4;0
2019-08-21 20:45:00;42;64;65;55;7;11;0
2019-08-21 21:00:00;50;71;48;41;3;5;0
2019-08-21 21:15:00;48;70;72;40;6;5;0
2019-08-21 21:30:00;38;56;70;34;2;8;0
2019-08-21 21:45:00;53;52;49;28;3;4;0
2019-08-21 22:00:00;73;95;37;29;3;7;0
2019-08-21 22:15:00;39;69;37;21;3;4;0
2019-08-21 22:30:00;26;46;23;30;3;4;0
2019-08-21 22:45:00;28;29;26;28;2;0;0
2019-08-21 23:00:00;26;30;16;15;2;6;0
2019-08-21 23:15:00;17;23;16;16;0;6;0
2019-08-21 23:30:00;16;22;18;17;3;4;0
2019-08-21 23:45:00;6;18;17;10;3;2;0
