DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-04-26 00:00:00;1;2;5;0;0;5;0;0;4;1;0;0;0;0;0;0;0
2020-04-26 00:15:00;1;3;2;0;0;1;0;0;1;0;1;0;2;0;0;0;0
2020-04-26 00:30:00;0;3;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-04-26 00:45:00;0;1;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0
2020-04-26 01:00:00;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 01:15:00;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-26 01:30:00;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-26 01:45:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 02:00:00;0;0;0;0;0;2;0;0;2;1;1;1;0;0;0;0;0
2020-04-26 02:15:00;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 03:00:00;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-26 03:15:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-26 03:30:00;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-26 03:45:00;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 04:00:00;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-26 04:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 04:30:00;0;1;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-04-26 04:45:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-26 05:00:00;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 05:15:00;0;3;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-04-26 05:30:00;2;2;1;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-04-26 05:45:00;1;0;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-04-26 06:00:00;0;2;6;0;0;1;0;0;1;0;2;1;0;0;0;0;0
2020-04-26 06:15:00;1;2;4;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-04-26 06:30:00;0;2;2;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-04-26 06:45:00;0;2;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-04-26 07:00:00;0;6;1;0;0;5;0;0;4;0;0;2;0;0;0;0;0
2020-04-26 07:15:00;2;1;1;1;0;2;2;0;2;1;1;2;0;0;0;0;0
2020-04-26 07:30:00;0;3;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-04-26 07:45:00;0;3;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0
2020-04-26 08:00:00;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 08:15:00;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 08:30:00;1;8;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0
2020-04-26 08:45:00;1;8;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-04-26 09:00:00;2;10;4;1;1;5;1;0;7;0;0;5;0;0;0;0;0
2020-04-26 09:15:00;0;10;7;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-04-26 09:30:00;3;5;5;1;0;3;1;0;4;1;1;3;0;0;0;0;0
2020-04-26 09:45:00;2;10;6;1;0;9;1;0;10;0;2;1;0;0;0;0;0
2020-04-26 10:00:00;5;17;7;0;0;10;0;0;10;0;2;3;0;0;0;0;0
2020-04-26 10:15:00;1;14;9;0;1;14;0;1;16;3;1;3;0;0;0;0;0
2020-04-26 10:30:00;5;18;9;0;0;10;0;0;12;0;0;5;0;0;0;0;0
2020-04-26 10:45:00;4;20;12;0;0;14;0;0;14;0;2;6;0;0;0;0;0
2020-04-26 11:00:00;3;24;22;0;1;15;0;1;13;1;0;2;1;0;0;0;0
2020-04-26 11:15:00;4;13;11;2;0;13;2;0;12;1;4;4;0;0;0;0;0
2020-04-26 11:30:00;1;20;18;1;1;9;1;1;10;3;2;3;0;0;0;0;0
2020-04-26 11:45:00;4;15;11;0;0;20;0;0;21;1;0;7;0;0;0;0;0
2020-04-26 12:00:00;2;15;6;1;2;20;1;2;20;3;5;2;0;0;0;0;0
2020-04-26 12:15:00;5;18;9;0;1;22;0;1;22;1;2;2;0;0;0;0;0
2020-04-26 12:30:00;2;17;14;1;3;12;4;3;16;4;1;3;2;0;0;0;0
2020-04-26 12:45:00;4;15;12;2;1;21;2;1;21;1;4;3;0;0;0;0;0
2020-04-26 13:00:00;6;11;23;0;0;22;2;0;21;1;3;4;0;0;0;0;0
2020-04-26 13:15:00;4;21;13;0;0;19;4;1;19;1;1;6;0;0;0;0;0
2020-04-26 13:30:00;6;24;13;0;0;16;0;0;16;0;3;3;0;0;0;0;0
2020-04-26 13:45:00;5;20;14;1;0;18;1;0;18;1;2;6;0;0;0;0;0
2020-04-26 14:00:00;4;18;16;2;0;18;5;0;23;4;0;4;0;0;0;0;0
2020-04-26 14:15:00;9;21;13;1;0;19;1;0;22;0;3;5;0;0;0;0;0
2020-04-26 14:30:00;5;23;12;1;0;25;1;0;26;0;3;5;0;0;0;0;0
2020-04-26 14:45:00;6;21;14;1;0;14;1;0;14;0;3;5;0;0;0;0;0
2020-04-26 15:00:00;11;19;23;4;2;33;2;3;32;1;8;11;0;0;0;0;0
2020-04-26 15:15:00;9;27;13;0;1;23;0;1;24;1;2;9;0;0;0;0;0
2020-04-26 15:30:00;3;25;11;0;1;16;0;1;17;1;5;10;0;0;0;0;0
2020-04-26 15:45:00;6;22;17;2;1;15;4;0;16;0;1;8;0;0;0;0;0
2020-04-26 16:00:00;13;18;15;0;1;23;0;1;25;1;2;7;1;0;0;0;0
2020-04-26 16:15:00;4;19;17;0;0;16;0;0;17;0;2;3;0;0;0;0;0
2020-04-26 16:30:00;2;31;15;1;0;19;1;0;19;1;6;9;0;0;0;0;0
2020-04-26 16:45:00;5;16;13;1;1;19;1;0;19;0;4;8;1;0;0;0;0
2020-04-26 17:00:00;4;19;20;0;1;25;1;0;22;1;6;8;0;0;0;0;0
2020-04-26 17:15:00;6;17;13;0;0;30;0;0;27;0;1;4;0;0;0;0;0
2020-04-26 17:30:00;5;28;17;2;2;19;4;3;18;4;3;7;0;0;0;0;0
2020-04-26 17:45:00;6;25;15;0;0;36;0;0;34;0;1;4;0;0;0;0;0
2020-04-26 18:00:00;11;28;16;2;2;32;1;2;33;3;4;9;0;0;0;0;0
2020-04-26 18:15:00;7;22;11;1;0;21;1;0;24;1;5;5;0;0;0;0;0
2020-04-26 18:30:00;2;26;17;0;0;30;0;0;31;0;1;6;0;0;0;0;0
2020-04-26 18:45:00;8;26;22;1;0;31;1;0;32;1;3;8;0;0;0;0;0
2020-04-26 19:00:00;2;22;6;1;2;32;1;2;31;2;3;2;0;0;0;0;0
2020-04-26 19:15:00;5;31;15;0;0;28;0;0;29;0;3;5;0;0;0;0;0
2020-04-26 19:30:00;3;15;10;1;0;22;1;0;21;1;3;3;0;0;0;0;0
2020-04-26 19:45:00;1;24;7;0;0;29;0;0;31;0;1;4;0;0;0;0;0
2020-04-26 20:00:00;4;19;6;0;0;16;0;0;15;1;2;0;0;0;0;0;0
2020-04-26 20:15:00;3;15;12;0;0;26;0;0;25;0;2;6;0;0;0;0;0
2020-04-26 20:30:00;1;15;12;0;0;19;0;0;18;1;2;0;0;0;0;0;0
2020-04-26 20:45:00;2;12;8;1;1;28;0;1;30;1;2;5;0;0;0;0;0
2020-04-26 21:00:00;3;16;12;1;0;11;1;0;12;0;1;0;0;0;0;0;0
2020-04-26 21:15:00;3;11;5;1;1;10;1;1;12;1;0;3;0;0;0;0;0
2020-04-26 21:30:00;0;5;9;0;0;8;0;0;9;0;1;2;0;0;0;0;0
2020-04-26 21:45:00;0;9;4;0;1;14;1;1;14;1;0;1;0;0;0;0;0
2020-04-26 22:00:00;1;2;7;1;0;13;1;0;13;1;1;1;0;0;0;0;0
2020-04-26 22:15:00;0;6;5;1;0;8;1;0;7;1;0;0;0;0;0;0;0
2020-04-26 22:30:00;0;6;2;1;0;7;1;0;5;1;1;1;0;0;0;0;0
2020-04-26 22:45:00;0;2;4;0;1;11;1;1;13;0;0;0;0;0;0;0;0
2020-04-26 23:00:00;0;4;1;0;0;9;0;0;8;1;0;0;0;0;0;0;0
2020-04-26 23:15:00;1;8;2;0;0;4;0;0;4;0;1;2;0;0;0;0;0
2020-04-26 23:30:00;2;3;4;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-04-26 23:45:00;1;0;2;0;0;8;0;0;7;0;0;0;0;0;0;0;0
