DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-01-21 00:00:00;2;2;1;4;2;2;1;0;0
2020-01-21 00:15:00;0;2;1;7;2;3;2;0;0
2020-01-21 00:30:00;4;1;0;4;1;4;0;0;0
2020-01-21 00:45:00;2;5;0;2;0;5;2;0;0
2020-01-21 01:00:00;3;1;0;1;3;7;1;0;0
2020-01-21 01:15:00;3;2;0;0;0;6;1;1;1
2020-01-21 01:30:00;2;0;0;1;1;0;1;3;3
2020-01-21 01:45:00;4;0;0;1;1;5;1;3;3
2020-01-21 02:00:00;5;2;0;2;0;1;0;1;1
2020-01-21 02:15:00;0;0;2;5;2;1;2;1;1
2020-01-21 02:30:00;2;2;2;4;0;1;3;4;4
2020-01-21 02:45:00;2;1;0;2;1;1;2;0;0
2020-01-21 03:00:00;2;1;1;3;1;1;1;5;5
2020-01-21 03:15:00;4;3;0;4;3;5;1;5;5
2020-01-21 03:30:00;0;1;0;1;0;1;1;6;6
2020-01-21 03:45:00;5;2;1;4;2;1;2;5;5
2020-01-21 04:00:00;2;2;1;5;2;4;2;4;4
2020-01-21 04:15:00;1;3;0;6;0;0;2;8;8
2020-01-21 04:30:00;6;5;1;8;0;7;3;4;4
2020-01-21 04:45:00;7;3;0;8;3;3;5;6;6
2020-01-21 05:00:00;21;9;3;12;11;31;18;4;4
2020-01-21 05:15:00;34;21;3;20;11;31;34;8;8
2020-01-21 05:30:00;49;36;6;37;21;48;43;4;4
2020-01-21 05:45:00;43;23;5;48;43;51;54;9;9
2020-01-21 06:00:00;50;22;8;65;72;53;64;9;9
2020-01-21 06:15:00;46;27;9;60;59;84;105;16;16
2020-01-21 06:30:00;40;40;9;45;38;114;152;21;21
2020-01-21 06:45:00;53;43;11;34;44;130;161;9;10
2020-01-21 07:00:00;49;34;12;33;28;151;149;26;25
2020-01-21 07:15:00;61;38;15;29;36;197;151;16;16
2020-01-21 07:30:00;69;50;15;32;25;179;121;24;25
2020-01-21 07:45:00;71;70;13;39;43;152;131;25;24
2020-01-21 08:00:00;64;44;16;35;29;145;118;21;21
2020-01-21 08:15:00;46;36;16;29;10;100;96;13;13
2020-01-21 08:30:00;48;46;19;32;23;113;119;17;17
2020-01-21 08:45:00;61;62;21;33;24;99;82;17;17
2020-01-21 09:00:00;56;26;15;30;27;72;70;19;19
2020-01-21 09:15:00;55;32;18;37;30;84;69;24;24
2020-01-21 09:30:00;51;33;15;41;32;75;86;28;28
2020-01-21 09:45:00;42;34;16;30;31;65;57;16;16
2020-01-21 10:00:00;61;33;13;35;31;55;49;26;26
2020-01-21 10:15:00;48;35;17;32;37;51;64;12;13
2020-01-21 10:30:00;75;46;20;43;33;64;63;18;17
2020-01-21 10:45:00;66;51;12;37;34;48;60;17;17
2020-01-21 11:00:00;57;46;15;38;41;57;56;33;33
2020-01-21 11:15:00;64;35;17;53;33;59;54;13;13
2020-01-21 11:30:00;61;50;15;47;38;55;53;14;14
2020-01-21 11:45:00;78;50;16;46;37;46;56;15;16
2020-01-21 12:00:00;68;53;12;44;41;59;50;16;15
2020-01-21 12:15:00;67;54;9;48;36;45;51;10;10
2020-01-21 12:30:00;74;62;16;50;49;50;56;19;19
2020-01-21 12:45:00;82;55;15;55;53;48;52;14;13
2020-01-21 13:00:00;81;71;19;47;54;70;61;20;20
2020-01-21 13:15:00;78;55;15;46;44;68;77;14;14
2020-01-21 13:30:00;80;62;15;59;56;74;85;14;14
2020-01-21 13:45:00;80;64;13;57;60;51;65;18;19
2020-01-21 14:00:00;73;60;15;60;51;71;79;22;21
2020-01-21 14:15:00;70;62;8;89;89;72;68;26;26
2020-01-21 14:30:00;82;92;16;92;95;63;76;18;18
2020-01-21 14:45:00;106;77;21;82;86;77;89;13;13
2020-01-21 15:00:00;98;80;14;76;84;63;63;14;14
2020-01-21 15:15:00;106;102;14;79;81;71;66;12;12
2020-01-21 15:30:00;111;95;20;101;114;77;84;17;18
2020-01-21 15:45:00;106;81;13;103;112;62;72;23;23
2020-01-21 16:00:00;13;9;1;5;4;7;5;1;2
2020-01-21 16:15:00;
2020-01-21 16:30:00;114;111;24;78;60;72;73;15;15
2020-01-21 16:45:00;138;127;18;91;91;99;83;28;28
2020-01-21 17:00:00;142;129;18;77;75;91;86;15;15
2020-01-21 17:15:00;125;124;17;85;99;86;81;20;20
