DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-01-14 00:00:00;4;2;0;4;3;3;3;2;3
2020-01-14 00:15:00;6;3;3;5;4;4;1;2;2
2020-01-14 00:30:00;5;4;2;8;0;8;1;1;1
2020-01-14 00:45:00;6;1;1;4;0;9;3;2;2
2020-01-14 01:00:00;6;1;0;1;1;6;4;3;3
2020-01-14 01:15:00;2;2;1;2;1;2;5;0;0
2020-01-14 01:30:00;1;1;2;2;1;2;1;0;0
2020-01-14 01:45:00;2;2;1;7;3;3;1;2;2
2020-01-14 02:00:00;0;2;0;4;1;1;0;0;0
2020-01-14 02:15:00;3;1;2;2;0;2;3;2;2
2020-01-14 02:30:00;1;2;0;4;0;2;2;2;2
2020-01-14 02:45:00;2;0;0;3;2;2;0;3;3
2020-01-14 03:00:00;5;1;1;5;1;2;1;2;2
2020-01-14 03:15:00;2;0;1;4;3;4;2;5;5
2020-01-14 03:30:00;0;1;1;2;0;1;2;5;5
2020-01-14 03:45:00;3;3;0;3;0;2;1;5;5
2020-01-14 04:00:00;5;1;1;5;1;5;1;2;2
2020-01-14 04:15:00;0;4;0;8;2;8;3;4;4
2020-01-14 04:30:00;3;0;0;6;3;5;0;2;2
2020-01-14 04:45:00;16;5;1;19;6;12;8;4;4
2020-01-14 05:00:00;20;6;2;14;9;24;18;4;4
2020-01-14 05:15:00;39;16;1;24;8;27;23;6;6
2020-01-14 05:30:00;52;26;3;32;23;38;43;6;6
2020-01-14 05:45:00;43;29;15;47;40;54;64;14;14
2020-01-14 06:00:00;51;21;6;52;60;58;69;10;10
2020-01-14 06:15:00;43;30;6;61;46;88;106;18;18
2020-01-14 06:30:00;65;29;15;42;29;115;136;14;14
2020-01-14 06:45:00;75;42;8;36;30;128;159;28;28
2020-01-14 07:00:00;51;34;14;29;16;166;184;15;15
2020-01-14 07:15:00;50;42;11;35;34;203;173;13;13
2020-01-14 07:30:00;61;39;13;27;22;175;149;29;29
2020-01-14 07:45:00;78;61;21;45;39;146;127;25;25
2020-01-14 08:00:00;72;43;10;28;38;131;113;19;19
2020-01-14 08:15:00;57;35;16;27;20;128;125;18;18
2020-01-14 08:30:00;66;41;22;36;33;114;118;15;15
2020-01-14 08:45:00;64;44;21;33;30;94;89;22;22
2020-01-14 09:00:00;54;39;10;36;21;83;75;18;18
2020-01-14 09:15:00;48;22;20;34;30;68;72;14;14
2020-01-14 09:30:00;62;39;11;37;33;68;78;25;25
2020-01-14 09:45:00;50;50;22;31;32;54;67;21;21
2020-01-14 10:00:00;54;29;17;28;36;70;70;14;14
2020-01-14 10:15:00;63;24;14;32;36;42;51;17;19
2020-01-14 10:30:00;69;48;18;30;30;58;74;17;15
2020-01-14 10:45:00;64;36;16;32;44;65;51;17;17
2020-01-14 11:00:00;56;47;16;39;34;64;67;18;18
2020-01-14 11:15:00;66;54;16;43;43;51;55;20;21
2020-01-14 11:30:00;66;44;20;40;43;45;57;23;22
2020-01-14 11:45:00;74;42;17;42;44;58;49;18;19
2020-01-14 12:00:00;85;59;17;45;35;40;51;14;13
2020-01-14 12:15:00;73;50;21;54;49;61;68;14;14
2020-01-14 12:30:00;72;58;16;52;42;53;49;18;18
2020-01-14 12:45:00;77;60;15;44;43;55;59;18;18
2020-01-14 13:00:00;113;67;14;52;47;64;54;17;18
2020-01-14 13:15:00;100;76;15;50;56;71;83;29;28
2020-01-14 13:30:00;97;78;20;66;62;77;89;16;17
2020-01-14 13:45:00;73;64;15;67;66;67;64;9;8
2020-01-14 14:00:00;89;71;22;63;57;81;90;17;17
2020-01-14 14:15:00;77;62;11;80;90;86;75;16;16
2020-01-14 14:30:00;89;86;20;83;90;79;86;15;15
2020-01-14 14:45:00;93;78;17;104;90;70;73;17;18
2020-01-14 15:00:00;109;97;20;82;93;82;80;24;23
2020-01-14 15:15:00;116;102;20;88;97;72;74;19;19
2020-01-14 15:30:00;110;75;23;97;93;89;81;22;22
2020-01-14 15:45:00;113;105;22;94;93;79;86;19;19
2020-01-14 16:00:00;135;126;14;90;86;83;84;20;20
2020-01-14 16:15:00;143;154;24;102;91;111;93;18;18
2020-01-14 16:30:00;128;146;18;105;91;91;84;15;15
2020-01-14 16:45:00;127;125;27;80;82;90;89;29;29
2020-01-14 17:00:00;123;111;27;96;81;102;97;14;14
2020-01-14 17:15:00;151;146;21;110;101;98;84;18;18
2020-01-14 17:30:00;113;85;16;80;94;88;76;17;17
2020-01-14 17:45:00;104;90;16;78;66;73;72;17;17
2020-01-14 18:00:00;98;86;16;60;64;58;69;10;10
2020-01-14 18:15:00;107;75;18;68;56;72;78;10;10
2020-01-14 18:30:00;93;51;18;43;50;62;60;10;10
2020-01-14 18:45:00;65;50;12;57;51;61;71;7;7
2020-01-14 19:00:00;62;43;22;44;35;46;65;9;9
2020-01-14 19:15:00;63;38;13;47;35;51;61;6;6
2020-01-14 19:30:00;61;31;11;33;26;44;45;4;4
2020-01-14 19:45:00;51;26;12;26;28;36;43;8;8
2020-01-14 20:00:00;48;31;8;26;17;44;47;9;9
2020-01-14 20:15:00;43;35;16;25;30;30;36;0;0
2020-01-14 20:30:00;54;26;9;19;8;30;25;6;6
2020-01-14 20:45:00;38;15;8;25;22;17;15;5;5
2020-01-14 21:00:00;49;15;10;33;17;36;24;6;6
2020-01-14 21:15:00;48;28;7;22;9;19;15;5;5
2020-01-14 21:30:00;48;21;11;33;21;9;17;4;5
2020-01-14 21:45:00;41;19;5;37;46;26;15;8;7
2020-01-14 22:00:00;34;11;6;57;59;27;35;2;2
2020-01-14 22:15:00;34;15;4;40;33;24;25;2;2
2020-01-14 22:30:00;50;18;6;27;18;18;25;4;4
2020-01-14 22:45:00;39;12;5;17;2;13;11;4;4
2020-01-14 23:00:00;13;7;1;9;4;11;13;1;1
2020-01-14 23:15:00;11;8;1;10;0;9;8;0;0
2020-01-14 23:30:00;3;8;8;7;4;7;4;2;2
