DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-01-14 00:00:00;4;1;8;4;4;0;0;0;0;0;0;0
2020-01-14 00:15:00;1;6;6;3;1;0;0;0;0;0;0;0
2020-01-14 00:30:00;2;5;2;7;5;0;0;0;0;0;0;0
2020-01-14 00:45:00;0;3;3;6;3;0;0;0;0;0;0;0
2020-01-14 01:00:00;1;4;2;8;11;0;0;0;0;0;0;0
2020-01-14 01:15:00;0;2;2;2;2;0;0;0;0;0;0;0
2020-01-14 01:30:00;1;4;3;2;3;0;0;0;0;0;0;0
2020-01-14 01:45:00;0;1;2;2;0;0;0;0;0;0;0;0
2020-01-14 02:00:00;2;3;4;2;1;0;0;0;0;0;0;0
2020-01-14 02:15:00;0;3;2;1;2;0;0;0;0;0;0;0
2020-01-14 02:30:00;0;4;1;2;0;0;0;0;0;0;0;0
2020-01-14 02:45:00;0;4;1;2;1;0;0;0;0;0;0;0
2020-01-14 03:00:00;1;2;3;0;2;0;0;0;0;0;0;0
2020-01-14 03:15:00;0;2;0;3;1;0;0;0;0;0;0;0
2020-01-14 03:30:00;2;0;1;1;3;0;0;0;0;0;0;0
2020-01-14 03:45:00;1;2;1;3;2;0;0;0;0;0;0;0
2020-01-14 04:00:00;2;5;4;3;0;0;0;0;0;0;0;0
2020-01-14 04:15:00;3;3;5;6;3;0;0;0;0;0;0;0
2020-01-14 04:30:00;2;12;5;7;2;0;0;0;0;0;0;0
2020-01-14 04:45:00;6;7;7;11;5;0;0;0;0;0;0;0
2020-01-14 05:00:00;10;22;13;20;12;0;0;0;0;0;0;0
2020-01-14 05:15:00;8;25;21;33;15;0;0;0;0;0;0;0
2020-01-14 05:30:00;18;47;21;36;44;0;0;0;0;0;0;0
2020-01-14 05:45:00;15;46;37;47;45;0;0;0;0;0;0;0
2020-01-14 06:00:00;13;40;40;59;54;0;0;0;0;0;0;0
2020-01-14 06:15:00;17;54;52;65;74;0;0;0;0;0;0;0
2020-01-14 06:30:00;15;55;46;120;131;0;1;0;0;1;0;0
2020-01-14 06:45:00;18;72;40;117;145;4;1;0;0;8;2;0
2020-01-14 07:00:00;19;53;43;132;167;4;1;0;0;6;1;0
2020-01-14 07:15:00;22;50;52;158;202;4;1;0;0;16;0;38
2020-01-14 07:30:00;25;71;38;143;163;2;2;0;0;10;6;24
2020-01-14 07:45:00;29;87;55;114;133;6;2;0;0;11;8;24
2020-01-14 08:00:00;30;72;56;99;115;1;1;0;0;2;7;21
2020-01-14 08:15:00;26;63;43;104;116;1;6;0;0;31;7;9
2020-01-14 08:30:00;18;59;49;110;123;0;1;0;0;15;6;10
2020-01-14 08:45:00;21;67;58;81;75;1;9;0;0;4;3;1
2020-01-14 09:00:00;20;56;59;78;70;5;5;0;0;0;5;5
2020-01-14 09:15:00;19;57;23;72;57;0;0;0;0;0;11;9
2020-01-14 09:30:00;21;50;58;67;72;1;5;0;0;5;3;0
2020-01-14 09:45:00;20;58;59;58;66;1;1;0;0;0;5;4
2020-01-14 10:00:00;14;63;38;67;63;1;2;0;0;7;3;1
2020-01-14 10:15:00;23;47;52;45;42;5;1;0;2;12;8;0
2020-01-14 10:30:00;19;49;41;60;36;1;3;0;0;0;4;5
2020-01-14 10:45:00;20;62;48;64;58;3;1;0;0;23;4;1
2020-01-14 11:00:00;23;61;53;55;52;1;4;0;0;29;8;20
2020-01-14 11:15:00;21;66;67;56;54;8;8;0;0;213;7;2
2020-01-14 11:30:00;24;63;60;52;46;8;2;0;6;18;9;9
2020-01-14 11:45:00;22;73;43;58;57;0;2;0;0;7;9;1
2020-01-14 12:00:00;19;74;73;48;39;2;0;0;0;3;11;12
2020-01-14 12:15:00;14;70;49;57;53;4;2;0;0;12;4;6
2020-01-14 12:30:00;21;64;61;48;40;1;0;0;0;12;6;6
2020-01-14 12:45:00;22;92;77;55;48;3;3;0;0;25;9;14
2020-01-14 13:00:00;26;106;65;63;47;3;7;0;0;45;9;11
2020-01-14 13:15:00;30;87;83;57;60;8;4;0;0;32;7;14
2020-01-14 13:30:00;62;86;65;74;73;8;5;0;0;9;10;0
