DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-08-19 00:00:00;0;0;1;4;6;23;5;6;4;2;2
2019-08-19 00:15:00;1;8;1;10;12;23;4;9;7;1;1
2019-08-19 00:30:00;2;2;0;12;9;17;1;5;8;4;4
2019-08-19 00:45:00;0;1;0;5;3;2;2;11;7;3;2
2019-08-19 01:00:00;0;0;2;4;7;1;1;6;4;1;0
2019-08-19 01:15:00;0;0;1;8;5;0;2;7;9;3;3
2019-08-19 01:30:00;0;1;0;5;3;7;1;4;5;0;0
2019-08-19 01:45:00;0;1;0;1;6;5;3;2;2;0;0
2019-08-19 02:00:00;0;1;0;4;4;3;1;3;1;0;0
2019-08-19 02:15:00;0;1;0;2;5;5;1;1;1;1;0
2019-08-19 02:30:00;0;0;0;3;3;2;1;4;3;0;0
2019-08-19 02:45:00;1;2;0;4;1;1;0;3;5;1;1
2019-08-19 03:00:00;0;0;0;4;3;10;0;1;0;0;0
2019-08-19 03:15:00;0;0;0;6;3;1;2;3;2;0;0
2019-08-19 03:30:00;0;1;0;1;2;2;0;1;1;0;0
2019-08-19 03:45:00;0;0;0;3;2;1;0;8;3;1;1
2019-08-19 04:00:00;0;0;0;4;3;0;1;4;6;2;1
2019-08-19 04:15:00;0;2;0;5;4;3;0;4;6;0;0
2019-08-19 04:30:00;0;2;0;4;4;1;3;9;6;0;0
2019-08-19 04:45:00;0;1;0;5;7;3;1;10;8;2;2
2019-08-19 05:00:00;1;0;1;12;8;18;0;13;6;2;2
2019-08-19 05:15:00;2;3;0;19;19;57;3;28;18;7;5
2019-08-19 05:30:00;5;15;1;21;12;86;9;31;35;9;4
2019-08-19 05:45:00;5;20;2;34;20;41;8;54;57;19;14
2019-08-19 06:00:00;2;17;5;21;15;99;9;46;42;12;6
2019-08-19 06:15:00;2;18;5;36;20;105;10;57;58;12;9
2019-08-19 06:30:00;9;27;6;38;34;81;11;88;93;11;10
2019-08-19 06:45:00;2;23;4;51;31;49;16;106;104;21;14
2019-08-19 07:00:00;4;27;10;57;25;21;20;94;99;8;5
2019-08-19 07:15:00;7;23;10;59;39;13;22;82;90;13;13
2019-08-19 07:30:00;5;28;3;70;31;23;25;82;82;8;3
2019-08-19 07:45:00;8;31;7;63;39;111;26;77;99;12;4
2019-08-19 08:00:00;5;30;4;63;45;24;36;73;83;9;6
2019-08-19 08:15:00;8;36;8;63;58;18;18;76;71;17;13
2019-08-19 08:30:00;4;18;4;57;40;37;22;73;68;13;10
2019-08-19 08:45:00;10;25;4;72;43;31;24;67;67;10;7
2019-08-19 09:00:00;9;27;1;71;41;15;20;60;61;7;3
2019-08-19 09:15:00;6;15;4;65;43;51;24;62;55;5;6
2019-08-19 09:30:00;9;23;8;61;40;20;21;54;54;4;7
2019-08-19 09:45:00;16;29;6;73;35;18;40;74;69;6;6
2019-08-19 10:00:00;9;25;3;78;50;9;21;65;66;5;5
2019-08-19 10:15:00;16;23;4;70;59;10;28;58;69;6;5
2019-08-19 10:30:00;5;21;6;83;49;12;19;82;75;7;5
2019-08-19 10:45:00;10;20;2;87;52;13;24;70;63;8;7
2019-08-19 11:00:00;14;25;6;83;49;3;25;60;51;12;11
2019-08-19 11:15:00;10;27;6;97;60;10;35;53;47;7;7
2019-08-19 11:30:00;14;26;5;105;59;8;35;66;61;10;9
2019-08-19 11:45:00;3;35;5;97;58;12;35;71;61;14;13
2019-08-19 12:00:00;18;33;3;99;67;13;42;60;60;7;6
2019-08-19 12:15:00;12;24;2;85;68;19;33;67;54;8;9
