DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-08-26 00:00:00;0;1;0;10;6;9;6;8;9;1;1
2019-08-26 00:15:00;2;4;0;9;12;9;8;5;8;2;2
2019-08-26 00:30:00;4;4;0;3;7;4;5;8;5;2;2
2019-08-26 00:45:00;0;0;0;4;4;1;1;7;8;1;1
2019-08-26 01:00:00;0;0;0;7;4;1;1;9;8;1;1
2019-08-26 01:15:00;0;2;1;8;11;4;0;6;12;2;1
2019-08-26 01:30:00;2;2;0;10;8;3;3;5;6;3;3
2019-08-26 01:45:00;0;1;0;6;7;2;3;3;3;0;0
2019-08-26 02:00:00;0;0;0;2;4;2;2;3;2;0;0
2019-08-26 02:15:00;0;1;0;3;1;0;1;1;3;1;1
2019-08-26 02:30:00;1;2;0;4;2;1;2;4;5;1;1
2019-08-26 02:45:00;0;3;0;2;6;5;0;8;7;2;2
2019-08-26 03:00:00;1;2;0;4;2;1;0;2;2;0;1
2019-08-26 03:15:00;0;0;0;7;1;0;1;2;1;0;0
2019-08-26 03:30:00;0;0;0;1;0;0;0;2;0;0;0
2019-08-26 03:45:00;1;1;0;1;2;2;0;2;4;1;1
2019-08-26 04:00:00;0;1;0;3;4;1;0;2;5;3;1
2019-08-26 04:15:00;0;1;0;7;5;1;2;4;6;1;1
2019-08-26 04:30:00;0;4;0;7;2;1;0;3;4;2;2
2019-08-26 04:45:00;0;4;0;14;8;1;2;17;11;1;0
2019-08-26 05:00:00;0;6;0;8;6;2;3;18;13;3;3
2019-08-26 05:15:00;3;6;1;21;15;3;4;27;18;7;8
2019-08-26 05:30:00;3;13;0;24;14;28;7;42;37;13;11
2019-08-26 05:45:00;4;21;4;28;17;16;2;57;64;18;15
2019-08-26 06:00:00;2;12;3;32;20;12;8;53;53;9;7
2019-08-26 06:15:00;5;22;2;43;24;5;16;60;69;12;12
2019-08-26 06:30:00;6;26;4;49;34;20;11;103;112;23;16
2019-08-26 06:45:00;5;30;4;43;33;10;16;88;92;15;11
2019-08-26 07:00:00;6;31;2;57;36;11;12;86;103;18;17
2019-08-26 07:15:00;7;30;8;62;41;16;33;86;97;24;18
2019-08-26 07:30:00;5;27;5;64;33;20;31;89;96;19;17
2019-08-26 07:45:00;13;35;3;75;50;13;33;100;105;25;25
2019-08-26 08:00:00;3;34;3;73;33;13;24;72;83;19;16
2019-08-26 08:15:00;7;26;6;73;62;29;24;74;80;5;6
2019-08-26 08:30:00;14;29;3;80;43;73;18;86;73;14;14
2019-08-26 08:45:00;10;28;7;63;41;15;24;73;86;13;8
2019-08-26 09:00:00;76;24;2;74;48;29;25;75;67;16;9
2019-08-26 09:15:00;5;15;5;61;46;26;29;60;61;15;13
2019-08-26 09:30:00;7;27;5;72;45;16;27;58;49;8;7
2019-08-26 09:45:00;5;24;6;76;45;10;28;75;58;10;6
2019-08-26 10:00:00;10;19;4;75;40;12;16;52;55;8;9
2019-08-26 10:15:00;14;23;6;72;45;14;27;60;54;8;11
2019-08-26 10:30:00;8;24;5;69;49;16;28;70;71;8;6
2019-08-26 10:45:00;11;26;8;84;54;19;32;61;53;7;7
2019-08-26 11:00:00;14;31;4;69;43;57;27;78;53;7;6
2019-08-26 11:15:00;9;21;6;98;56;13;36;69;58;7;6
2019-08-26 11:30:00;19;26;8;75;70;25;44;65;52;10;7
2019-08-26 11:45:00;7;24;2;98;55;17;40;62;54;9;6
2019-08-26 12:00:00;15;26;5;93;69;12;30;62;48;5;3
2019-08-26 12:15:00;14;24;2;83;63;12;30;64;59;12;9
2019-08-26 12:30:00;11;15;5;86;61;15;38;52;60;13;10
2019-08-26 12:45:00;7;29;4;67;50;5;40;49;55;10;7
2019-08-26 13:00:00;18;25;2;86;60;13;27;58;50;8;5
2019-08-26 13:15:00;8;21;3;88;52;13;35;63;56;9;9
2019-08-26 13:30:00;9;28;3;61;45;19;24;63;60;12;7
2019-08-26 13:45:00;6;25;4;94;72;11;22;69;55;11;7
2019-08-26 14:00:00;9;19;3;85;50;13;26;66;65;11;7
2019-08-26 14:15:00;13;13;2;101;84;29;33;62;57;15;7
2019-08-26 14:30:00;18;25;5;107;81;97;20;66;61;9;7
2019-08-26 14:45:00;19;20;5;105;79;108;26;74;79;19;12
2019-08-26 15:00:00;9;24;6;115;83;26;32;57;52;9;8
2019-08-26 15:15:00;4;18;4;114;97;38;25;66;61;10;6
2019-08-26 15:30:00;9;28;6;110;103;54;18;77;61;15;15
2019-08-26 15:45:00;14;21;7;119;89;23;29;65;68;9;9
2019-08-26 16:00:00;18;33;6;132;113;17;40;72;54;13;11
2019-08-26 16:15:00;14;29;2;127;109;20;26;70;62;13;9
2019-08-26 16:30:00;15;18;3;114;95;18;39;52;55;13;15
2019-08-26 16:45:00;14;29;3;114;98;87;32;58;44;9;7
2019-08-26 17:00:00;7;21;4;112;97;17;43;62;75;19;12
2019-08-26 17:15:00;11;24;6;108;106;29;31;69;77;19;19
2019-08-26 17:30:00;5;20;3;105;92;41;26;76;69;16;13
2019-08-26 17:45:00;5;24;6;100;77;5;20;71;66;12;9
2019-08-26 18:00:00;11;62;5;82;64;98;27;70;67;15;12
2019-08-26 18:15:00;15;18;3;95;69;160;30;68;58;9;8
2019-08-26 18:30:00;6;63;5;73;58;10;20;52;55;11;12
2019-08-26 18:45:00;5;11;2;67;53;36;25;55;52;10;7
2019-08-26 19:00:00;6;22;3;64;39;47;15;58;43;6;4
2019-08-26 19:15:00;8;17;5;75;55;6;26;47;43;7;3
2019-08-26 19:30:00;5;21;0;51;40;6;18;43;40;3;4
2019-08-26 19:45:00;4;19;4;47;30;11;16;42;46;10;7
2019-08-26 20:00:00;7;15;2;54;34;30;20;46;36;15;13
2019-08-26 20:15:00;5;16;1;53;40;74;24;45;33;2;1
2019-08-26 20:30:00;5;15;5;51;25;16;16;30;25;3;3
2019-08-26 20:45:00;4;10;5;42;28;36;19;23;27;5;4
