DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-07-07 00:00:00;2;3;2;2;2;1;1;2;1;2;0;0;0;0;0;0;0
2020-07-07 00:15:00;8;2;3;6;0;0;4;2;1;2;0;0;0;0;0;0;0
2020-07-07 00:30:00;6;1;2;0;0;0;0;2;3;1;0;0;0;0;0;0;0
2020-07-07 00:45:00;7;2;1;2;1;1;0;0;2;1;0;0;0;0;0;0;0
2020-07-07 01:00:00;4;1;2;2;0;2;0;4;6;3;0;0;0;0;0;0;0
2020-07-07 01:15:00;9;2;0;3;0;1;3;1;2;0;0;0;0;0;0;0;0
2020-07-07 01:30:00;7;0;0;1;1;2;1;2;4;2;0;0;0;0;0;0;0
2020-07-07 01:45:00;5;0;0;0;0;0;0;2;4;1;0;0;0;0;0;0;0
2020-07-07 02:00:00;5;1;1;2;0;0;0;0;7;1;0;0;0;0;0;0;0
2020-07-07 02:15:00;0;0;0;0;0;1;1;5;1;0;0;0;0;0;0;0;0
2020-07-07 02:30:00;6;2;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0
2020-07-07 02:45:00;1;1;0;0;0;0;2;4;3;1;0;0;0;0;0;0;0
2020-07-07 03:00:00;2;0;1;0;0;2;2;3;2;2;0;0;0;0;0;0;0
2020-07-07 03:15:00;1;3;2;2;1;0;0;0;4;2;0;0;0;0;0;0;0
2020-07-07 03:30:00;2;1;1;2;0;0;1;6;6;5;0;0;0;0;0;0;0
2020-07-07 03:45:00;3;2;2;1;1;1;0;0;2;3;0;0;0;0;0;0;0
2020-07-07 04:00:00;3;0;0;2;2;0;0;1;4;2;0;0;0;0;0;0;0
2020-07-07 04:15:00;2;1;1;1;1;0;0;2;1;2;0;0;0;0;0;0;0
2020-07-07 04:30:00;9;2;5;5;1;1;1;2;0;1;0;0;0;0;0;0;0
2020-07-07 04:45:00;21;2;4;3;1;1;6;7;7;8;0;0;0;0;0;0;0
2020-07-07 05:00:00;40;4;15;20;1;3;11;8;12;10;0;0;0;0;0;0;0
2020-07-07 05:15:00;98;4;39;49;3;2;11;7;12;10;0;0;0;0;0;0;0
2020-07-07 05:30:00;80;3;37;50;4;5;20;19;28;26;0;0;0;0;0;0;2
2020-07-07 05:45:00;49;10;35;42;6;6;22;47;57;62;0;0;0;0;0;0;0
2020-07-07 06:00:00;52;11;26;26;5;2;17;66;62;93;0;0;0;0;0;0;0
2020-07-07 06:15:00;50;11;36;59;9;10;22;38;49;50;0;0;1;0;0;0;0
2020-07-07 06:30:00;73;11;40;62;8;3;30;33;39;35;0;0;0;0;0;0;0
2020-07-07 06:45:00;59;9;44;49;7;6;22;25;27;26;0;2;0;0;0;0;0
2020-07-07 07:00:00;67;15;45;62;7;5;17;27;34;32;0;0;2;0;2;0;0
2020-07-07 07:15:00;60;9;45;60;9;11;21;46;44;26;0;0;0;4;0;0;0
2020-07-07 07:30:00;69;26;93;75;20;22;34;49;33;31;0;1;0;0;0;0;0
2020-07-07 07:45:00;74;19;55;69;14;22;32;37;39;26;0;0;0;0;0;10;0
2020-07-07 08:00:00;60;21;54;53;16;12;40;46;38;31;0;0;1;0;1;0;0
2020-07-07 08:15:00;63;24;52;52;6;14;39;38;36;31;0;0;0;0;23;1;0
2020-07-07 08:30:00;54;21;41;39;13;13;27;30;40;28;1;0;0;0;1;1;0
2020-07-07 08:45:00;35;39;34;40;16;11;23;41;38;14;0;0;0;0;0;0;0
2020-07-07 09:00:00;38;25;33;47;16;7;21;23;29;35;0;0;2;0;15;1;0
