DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-10-22 00:00:00;2;4;3;1;0;0;1;2;0;0
2019-10-22 00:15:00;4;6;4;1;0;0;2;1;0;0
2019-10-22 00:30:00;1;1;1;0;1;0;1;1;0;0
2019-10-22 00:45:00;2;3;2;0;0;0;0;1;0;0
2019-10-22 01:00:00;3;2;2;0;0;0;0;0;0;0
2019-10-22 01:15:00;1;3;2;0;0;0;0;1;0;0
2019-10-22 01:30:00;1;0;0;0;0;1;2;1;0;0
2019-10-22 01:45:00;5;3;0;0;0;1;0;2;0;0
2019-10-22 02:00:00;1;2;0;0;4;1;1;0;0;0
2019-10-22 02:15:00;2;2;0;1;0;0;1;0;0;0
2019-10-22 02:30:00;3;4;5;1;0;0;0;0;0;0
2019-10-22 02:45:00;3;1;4;0;0;1;1;2;0;0
2019-10-22 03:00:00;2;2;1;1;1;0;1;0;0;0
2019-10-22 03:15:00;1;0;0;1;0;1;2;0;0;0
2019-10-22 03:30:00;2;2;0;0;2;0;0;0;0;0
2019-10-22 03:45:00;6;7;4;3;3;0;1;2;0;0
2019-10-22 04:00:00;7;7;6;0;2;1;2;3;0;0
2019-10-22 04:15:00;12;8;1;1;2;0;1;2;0;0
2019-10-22 04:30:00;8;5;9;2;3;2;1;2;0;0
2019-10-22 04:45:00;27;6;26;0;2;0;1;2;0;0
2019-10-22 05:00:00;40;5;45;2;0;0;2;3;0;0
2019-10-22 05:15:00;121;13;131;8;2;4;7;9;0;0
2019-10-22 05:30:00;154;26;160;8;7;5;10;23;2;2
2019-10-22 05:45:00;132;29;89;6;25;7;86;72;0;0
2019-10-22 06:00:00;62;38;84;13;73;2;128;98;0;0
2019-10-22 06:15:00;71;35;103;4;20;0;45;34;1;0
2019-10-22 06:30:00;81;37;135;2;10;2;16;11;0;0
2019-10-22 06:45:00;89;43;126;4;0;3;7;9;0;0
2019-10-22 07:00:00;70;23;118;7;6;5;9;7;0;0
2019-10-22 07:15:00;73;27;126;6;0;5;8;6;0;0
2019-10-22 07:30:00;70;69;161;3;1;6;13;14;2;0
2019-10-22 07:45:00;69;55;151;8;6;7;12;4;3;28
2019-10-22 08:00:00;89;52;134;8;2;4;7;11;3;0
2019-10-22 08:15:00;57;51;114;11;3;4;8;10;0;0
2019-10-22 08:30:00;69;46;90;9;9;8;20;7;1;1
2019-10-22 08:45:00;53;37;75;11;4;5;11;9;0;0
2019-10-22 09:00:00;56;46;68;4;3;1;10;9;0;0
2019-10-22 09:15:00;36;47;64;7;8;2;13;12;0;0
2019-10-22 09:30:00;32;45;55;5;4;4;14;9;1;1
2019-10-22 09:45:00;34;42;67;6;9;7;24;8;1;1
2019-10-22 10:00:00;32;44;46;7;13;3;16;10;1;0
2019-10-22 10:15:00;30;87;57;2;8;4;13;8;4;0
2019-10-22 10:30:00;39;55;65;3;6;4;10;10;0;0
2019-10-22 10:45:00;29;42;59;10;7;1;20;11;4;0
2019-10-22 11:00:00;34;52;68;8;7;4;10;10;1;0
2019-10-22 11:15:00;25;40;70;4;8;4;10;12;0;0
2019-10-22 11:30:00;40;57;82;9;8;3;24;78;2;0
2019-10-22 11:45:00;38;58;78;6;8;7;19;20;1;0
2019-10-22 12:00:00;49;57;93;7;9;5;24;13;1;0
2019-10-22 12:15:00;46;48;95;3;14;9;20;19;0;0
2019-10-22 12:30:00;55;43;90;9;4;6;21;9;2;0
2019-10-22 12:45:00;72;71;68;6;10;5;14;12;0;0
2019-10-22 13:00:00;83;66;97;13;14;7;28;16;0;0
2019-10-22 13:15:00;95;48;105;6;7;10;29;19;6;42
2019-10-22 13:30:00;115;48;121;7;11;5;21;19;3;10
2019-10-22 13:45:00;102;62;124;11;11;6;19;26;0;3
2019-10-22 14:00:00;59;71;93;12;61;4;90;79;1;7
2019-10-22 14:15:00;37;68;59;4;57;3;164;76;2;2
2019-10-22 14:30:00;35;100;70;5;35;1;141;63;1;3
2019-10-22 14:45:00;22;61;70;5;26;5;55;38;0;0
2019-10-22 15:00:00;37;74;80;8;21;4;59;49;0;0
2019-10-22 15:15:00;31;113;53;8;23;5;63;44;1;2
2019-10-22 15:30:00;51;94;102;1;20;5;56;32;2;4
2019-10-22 15:45:00;37;81;71;11;24;6;53;25;10;37
2019-10-22 16:00:00;34;78;99;3;29;5;49;36;4;20
2019-10-22 16:15:00;35;83;94;3;34;2;56;27;3;3
2019-10-22 16:30:00;37;98;114;8;19;3;47;39;3;0
2019-10-22 16:45:00;24;85;84;10;13;4;31;29;2;0
2019-10-22 17:00:00;51;78;79;6;17;2;48;27;6;17
2019-10-22 17:15:00;44;70;69;4;14;4;31;22;5;0
2019-10-22 17:30:00;41;72;95;15;14;2;39;18;2;4
2019-10-22 17:45:00;38;58;73;4;14;2;24;22;4;17
2019-10-22 18:00:00;36;73;90;5;18;2;28;30;2;0
2019-10-22 18:15:00;20;51;68;3;10;4;25;17;1;0
2019-10-22 18:30:00;32;41;65;5;11;8;15;21;2;0
2019-10-22 18:45:00;25;37;57;2;7;3;14;16;2;4
