DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-03-31 00:00:00;3;4;2;7;0;0;0;0;0;1;3
2020-03-31 00:15:00;8;9;7;8;0;4;1;3;0;0;0
2020-03-31 00:30:00;4;4;6;9;2;3;0;1;0;1;0
2020-03-31 00:45:00;13;13;6;7;2;0;0;1;0;1;1
2020-03-31 01:00:00;6;8;8;10;1;1;0;3;0;0;0
2020-03-31 01:15:00;6;8;2;4;2;0;0;1;0;1;0
2020-03-31 01:30:00;9;9;5;4;2;0;0;0;0;0;1
2020-03-31 01:45:00;6;7;3;5;2;0;0;0;0;0;0
2020-03-31 02:00:00;8;8;5;2;2;0;0;1;0;0;1
2020-03-31 02:15:00;6;8;2;4;0;4;1;0;0;0;1
2020-03-31 02:30:00;3;4;3;3;3;2;0;1;0;0;0
2020-03-31 02:45:00;10;10;6;5;2;0;0;0;0;0;0
2020-03-31 03:00:00;3;8;2;6;1;3;0;1;0;1;0
2020-03-31 03:15:00;6;8;1;4;2;2;0;0;0;0;0
2020-03-31 03:30:00;5;7;2;6;6;0;0;2;0;1;2
2020-03-31 03:45:00;2;3;4;4;0;2;0;1;0;2;0
2020-03-31 04:00:00;7;9;5;1;3;0;0;0;0;1;0
2020-03-31 04:15:00;17;22;9;6;7;0;0;3;0;0;1
2020-03-31 04:30:00;9;9;7;10;2;0;1;3;0;2;0
2020-03-31 04:45:00;23;27;20;9;4;2;2;5;0;0;4
2020-03-31 05:00:00;22;23;12;12;11;8;3;5;0;4;5
2020-03-31 05:15:00;34;35;23;11;10;6;1;12;0;6;10
2020-03-31 05:30:00;67;71;59;22;14;9;7;11;0;12;11
2020-03-31 05:45:00;54;67;45;25;19;6;1;10;0;9;11
2020-03-31 06:00:00;69;71;56;32;22;10;2;10;0;13;18
2020-03-31 06:15:00;73;82;60;44;27;10;7;19;0;21;19
2020-03-31 06:30:00;99;110;85;56;37;21;5;18;0;16;22
2020-03-31 06:45:00;104;123;90;68;50;25;18;20;0;15;23
2020-03-31 07:00:00;67;79;56;67;48;27;9;15;0;17;22
2020-03-31 07:15:00;100;112;79;83;47;26;8;16;0;12;24
2020-03-31 07:30:00;89;106;78;94;60;20;24;23;0;14;35
2020-03-31 07:45:00;86;96;91;87;38;16;6;23;0;19;26
2020-03-31 08:00:00;64;74;63;83;59;19;13;15;0;17;22
2020-03-31 08:15:00;71;89;55;73;40;13;13;19;0;11;14
2020-03-31 08:30:00;76;89;58;66;45;18;9;19;0;16;22
2020-03-31 08:45:00;65;81;71;62;38;26;19;22;0;13;13
2020-03-31 09:00:00;56;73;40;50;37;16;10;23;0;10;12
2020-03-31 09:15:00;64;78;55;66;45;13;8;21;0;13;13
2020-03-31 09:30:00;81;95;73;62;38;15;6;19;0;21;18
2020-03-31 09:45:00;65;85;64;79;47;16;8;32;0;7;18
2020-03-31 10:00:00;77;87;74;75;39;9;4;21;0;22;19
2020-03-31 10:15:00;83;101;70;67;42;16;8;34;0;18;18
2020-03-31 10:30:00;77;100;62;79;47;20;7;37;0;14;19
