DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-01-24 00:00:00;2;1;0;9;2;0;0;0
2020-01-24 00:15:00;5;1;1;10;2;0;0;0
2020-01-24 00:30:00;3;0;0;9;0;0;0;0
2020-01-24 00:45:00;1;0;1;3;0;0;0;0
2020-01-24 01:00:00;0;0;0;1;3;1;0;0
2020-01-24 01:15:00;5;1;2;5;0;0;0;0
2020-01-24 01:30:00;0;2;0;3;1;0;0;0
2020-01-24 01:45:00;2;2;2;1;1;0;0;0
2020-01-24 02:00:00;0;1;0;4;1;0;0;0
2020-01-24 02:15:00;1;1;1;2;0;0;0;0
2020-01-24 02:30:00;2;1;1;0;0;0;0;0
2020-01-24 02:45:00;0;0;0;4;2;0;0;0
2020-01-24 03:00:00;0;0;1;1;0;0;0;0
2020-01-24 03:15:00;0;0;0;0;2;0;0;0
2020-01-24 03:30:00;3;1;0;1;1;0;0;0
2020-01-24 03:45:00;1;0;2;2;0;0;0;0
2020-01-24 04:00:00;6;1;0;0;1;0;0;0
2020-01-24 04:15:00;1;0;0;2;0;0;0;0
2020-01-24 04:30:00;8;0;0;2;0;0;0;0
2020-01-24 04:45:00;9;1;0;4;0;0;0;0
2020-01-24 05:00:00;23;2;3;7;1;0;0;0
2020-01-24 05:15:00;23;9;2;10;0;0;0;0
2020-01-24 05:30:00;55;5;3;33;2;0;0;0
2020-01-24 05:45:00;82;9;8;36;4;0;0;0
2020-01-24 06:00:00;57;4;10;18;3;0;0;0
2020-01-24 06:15:00;91;9;9;34;4;2;0;0
2020-01-24 06:30:00;140;14;7;54;9;10;0;0
2020-01-24 06:45:00;124;15;9;59;8;8;0;0
2020-01-24 07:00:00;173;19;12;84;15;15;0;3
2020-01-24 07:15:00;193;21;23;106;24;5;0;0
2020-01-24 07:30:00;200;20;26;106;41;11;0;0
2020-01-24 07:45:00;159;22;46;107;55;5;0;2
2020-01-24 08:00:00;119;20;31;98;36;0;0;0
2020-01-24 08:15:00;107;12;40;86;20;16;0;0
2020-01-24 08:30:00;119;19;29;87;21;3;0;0
2020-01-24 08:45:00;109;18;33;72;25;4;0;0
2020-01-24 09:00:00;77;15;24;67;16;10;0;0
2020-01-24 09:15:00;81;24;23;68;16;4;0;0
2020-01-24 09:30:00;111;16;41;84;18;3;0;0
2020-01-24 09:45:00;100;11;37;75;20;6;0;0
2020-01-24 10:00:00;74;11;39;74;8;3;0;0
2020-01-24 10:15:00;83;16;27;75;13;3;0;0
2020-01-24 10:30:00;94;11;48;89;19;27;0;0
2020-01-24 10:45:00;84;14;39;93;27;3;0;0
2020-01-24 11:00:00;77;15;31;82;19;0;0;0
2020-01-24 11:15:00;80;16;32;87;20;5;0;0
2020-01-24 11:30:00;86;12;36;87;13;4;0;1
2020-01-24 11:45:00;113;12;37;112;28;1;0;0
2020-01-24 12:00:00;89;16;32;102;15;1;0;0
2020-01-24 12:15:00;99;14;47;144;20;0;0;0
2020-01-24 12:30:00;113;19;54;151;13;8;0;0
2020-01-24 12:45:00;99;16;52;139;18;2;0;0
2020-01-24 13:00:00;99;20;47;170;20;1;0;13
2020-01-24 13:15:00;134;11;58;173;19;5;0;0
2020-01-24 13:30:00;110;16;69;147;23;7;0;0
2020-01-24 13:45:00;97;18;43;133;16;17;0;1
2020-01-24 14:00:00;114;15;61;147;21;7;0;0
2020-01-24 14:15:00;114;14;75;128;19;1;0;0
2020-01-24 14:30:00;132;11;63;128;23;9;0;0
2020-01-24 14:45:00;92;15;66;144;19;9;0;0
2020-01-24 15:00:00;128;19;62;129;35;18;0;0
2020-01-24 15:15:00;111;11;77;164;32;19;0;0
2020-01-24 15:30:00;117;15;61;120;26;8;2;0
2020-01-24 15:45:00;126;16;71;140;38;6;0;0
2020-01-24 16:00:00;114;16;54;126;24;21;0;0
2020-01-24 16:15:00;113;16;72;122;30;29;0;0
2020-01-24 16:30:00;129;17;47;133;33;6;0;0
2020-01-24 16:45:00;98;19;50;123;30;16;0;0
2020-01-24 17:00:00;127;18;56;139;32;9;0;0
2020-01-24 17:15:00;97;21;50;109;28;3;2;0
2020-01-24 17:30:00;117;18;40;115;31;11;0;0
2020-01-24 17:45:00;110;27;44;123;23;12;0;0
2020-01-24 18:00:00;93;12;45;98;24;7;0;0
2020-01-24 18:15:00;90;11;36;106;10;15;0;0
2020-01-24 18:30:00;88;11;37;91;16;8;0;0
2020-01-24 18:45:00;73;10;35;103;13;3;0;0
2020-01-24 19:00:00;61;11;30;75;8;4;0;0
2020-01-24 19:15:00;83;10;24;86;9;0;0;0
2020-01-24 19:30:00;77;10;25;68;10;0;0;0
2020-01-24 19:45:00;60;8;14;44;2;0;0;0
2020-01-24 20:00:00;42;9;34;66;2;9;0;0
2020-01-24 20:15:00;40;3;13;46;5;0;0;1
2020-01-24 20:30:00;29;6;15;59;2;0;0;0
2020-01-24 20:45:00;22;7;8;36;2;3;0;4
2020-01-24 21:00:00;30;8;6;57;4;1;0;0
2020-01-24 21:15:00;34;9;5;35;14;0;0;0
2020-01-24 21:30:00;30;5;5;30;4;0;0;0
2020-01-24 21:45:00;29;5;8;31;6;0;0;0
2020-01-24 22:00:00;20;8;14;52;6;0;0;0
2020-01-24 22:15:00;25;5;10;60;8;0;0;0
2020-01-24 22:30:00;27;2;14;41;9;0;0;0
2020-01-24 22:45:00;23;3;6;33;1;0;0;0
2020-01-24 23:00:00;16;3;5;34;3;0;0;0
2020-01-24 23:15:00;16;2;6;14;6;0;0;0
2020-01-24 23:30:00;22;6;6;23;2;0;0;0
2020-01-24 23:45:00;12;2;2;17;2;0;0;0
